hsa	ocu
ENSG00000070159	ENSOCUG00000001034
ENSG00000142166	ENSOCUG00000014888
ENSG00000129562	ENSOCUG00000014269
ENSG00000072422	ENSOCUG00000011533
ENSG00000169684	ENSOCUG00000006114
ENSG00000184517	ENSOCUG00000001924
ENSG00000106605	ENSOCUG00000006916
ENSG00000134758	ENSOCUG00000007201
ENSG00000113391	ENSOCUG00000007299
ENSG00000139629	ENSOCUG00000016143
ENSG00000155463	ENSOCUG00000000720
ENSG00000140836	ENSOCUG00000017910
ENSG00000067177	ENSOCUG00000024271
ENSG00000120563	ENSOCUG00000017738
ENSG00000166426	ENSOCUG00000000431
ENSG00000141200	ENSOCUG00000010703
ENSG00000141434	ENSOCUG00000013743
ENSG00000154975	ENSOCUG00000002345
ENSG00000165304	ENSOCUG00000001041
ENSG00000124302	ENSOCUG00000004068
ENSG00000120029	ENSOCUG00000002776
ENSG00000137831	ENSOCUG00000013799
ENSG00000157259	ENSOCUG00000014806
ENSG00000154978	ENSOCUG00000005584
ENSG00000178295	ENSOCUG00000027255
ENSG00000132837	ENSOCUG00000013960
ENSG00000168411	ENSOCUG00000009152
ENSG00000167210	ENSOCUG00000033989
ENSG00000095596	ENSOCUG00000000178
ENSG00000104313	ENSOCUG00000009052
ENSG00000133639	ENSOCUG00000008223
ENSG00000161249	ENSOCUG00000027638
ENSG00000159140	ENSOCUG00000003867
ENSG00000197324	ENSOCUG00000016380
ENSG00000148541	ENSOCUG00000001543
ENSG00000111605	ENSOCUG00000013505
ENSG00000163032	ENSOCUG00000026184
ENSG00000166025	ENSOCUG00000001078
ENSG00000186187	ENSOCUG00000023442
ENSG00000183762	ENSOCUG00000009703
ENSG00000139890	ENSOCUG00000001255
ENSG00000196636	ENSOCUG00000035554
ENSG00000196636	ENSOCUG00000015296
ENSG00000139842	ENSOCUG00000009610
ENSG00000164715	ENSOCUG00000017282
ENSG00000100461	ENSOCUG00000002006
ENSG00000140873	ENSOCUG00000014350
ENSG00000186998	ENSOCUG00000035778
ENSG00000214414	ENSOCUG00000026390
ENSG00000164309	ENSOCUG00000001264
ENSG00000118961	ENSOCUG00000015795
ENSG00000166004	ENSOCUG00000029678
ENSG00000009844	ENSOCUG00000002554
ENSG00000204138	ENSOCUG00000027528
ENSG00000067113	ENSOCUG00000004472
ENSG00000133640	ENSOCUG00000017527
ENSG00000186472	ENSOCUG00000035229
ENSG00000186472	ENSOCUG00000011121
ENSG00000102978	ENSOCUG00000014984
ENSG00000154229	ENSOCUG00000007362
ENSG00000178425	ENSOCUG00000001184
ENSG00000214078	ENSOCUG00000023994
ENSG00000102383	ENSOCUG00000011747
ENSG00000196900	ENSOCUG00000022846
ENSG00000153233	ENSOCUG00000012065
ENSG00000132031	ENSOCUG00000021257
ENSG00000156920	ENSOCUG00000006037
ENSG00000140497	ENSOCUG00000003646
ENSG00000090020	ENSOCUG00000023061
ENSG00000153292	ENSOCUG00000022513
ENSG00000114383	ENSOCUG00000024475
ENSG00000114383	ENSOCUG00000005259
ENSG00000164199	ENSOCUG00000017411
ENSG00000176225	ENSOCUG00000001384
ENSG00000178301	ENSOCUG00000003238
ENSG00000144724	ENSOCUG00000002809
ENSG00000103241	ENSOCUG00000001701
ENSG00000141198	ENSOCUG00000008462
ENSG00000141198	ENSOCUG00000021792
ENSG00000170967	ENSOCUG00000015321
ENSG00000118960	ENSOCUG00000015781
ENSG00000148841	ENSOCUG00000008713
ENSG00000077498	ENSOCUG00000009965
ENSG00000122507	ENSOCUG00000000102
ENSG00000197381	ENSOCUG00000004683
ENSG00000100263	ENSOCUG00000025595
ENSG00000120051	ENSOCUG00000008719
ENSG00000155961	ENSOCUG00000004254
ENSG00000186310	ENSOCUG00000025516
ENSG00000207441	ENSOCUG00000018132
ENSG00000252022	ENSOCUG00000023569
ENSG00000252022	ENSOCUG00000021295
ENSG00000127564	ENSOCUG00000017181
ENSG00000147231	ENSOCUG00000012521
ENSG00000196932	ENSOCUG00000010987
ENSG00000186009	ENSOCUG00000027254
ENSG00000118113	ENSOCUG00000001092
ENSG00000119778	ENSOCUG00000005723
ENSG00000239127	ENSOCUG00000022181
ENSG00000100285	ENSOCUG00000004098
ENSG00000173473	ENSOCUG00000014013
ENSG00000100296	ENSOCUG00000004109
ENSG00000151893	ENSOCUG00000015521
ENSG00000181090	ENSOCUG00000017581
ENSG00000169371	ENSOCUG00000008801
ENSG00000158006	ENSOCUG00000012696
ENSG00000066651	ENSOCUG00000011783
ENSG00000204019	ENSOCUG00000036103
ENSG00000107560	ENSOCUG00000009241
ENSG00000077616	ENSOCUG00000014137
ENSG00000201660	ENSOCUG00000019477
ENSG00000201660	ENSOCUG00000019662
ENSG00000201660	ENSOCUG00000025581
ENSG00000201660	ENSOCUG00000019374
ENSG00000201660	ENSOCUG00000019334
ENSG00000206716	ENSOCUG00000018331
ENSG00000252411	ENSOCUG00000026945
ENSG00000206896	ENSOCUG00000027121
ENSG00000207768	ENSOCUG00000018286
ENSG00000207785	ENSOCUG00000019262
ENSG00000284567	ENSOCUG00000024625
ENSG00000188620	ENSOCUG00000033472
ENSG00000211991	ENSOCUG00000019243
ENSG00000273788	ENSOCUG00000023669
ENSG00000068784	ENSOCUG00000015385
ENSG00000222440	ENSOCUG00000039444
ENSG00000222440	ENSOCUG00000035558
ENSG00000200422	ENSOCUG00000018846
ENSG00000252016	ENSOCUG00000027215
ENSG00000189319	ENSOCUG00000016874
ENSG00000201271	ENSOCUG00000022644
ENSG00000199051	ENSOCUG00000018255
ENSG00000252296	ENSOCUG00000025044
ENSG00000124780	ENSOCUG00000006638
ENSG00000271907	ENSOCUG00000024038
ENSG00000207515	ENSOCUG00000022864
ENSG00000119973	ENSOCUG00000008663
ENSG00000207041	ENSOCUG00000026410
ENSG00000196581	ENSOCUG00000023962
ENSG00000138152	ENSOCUG00000000825
ENSG00000207731	ENSOCUG00000034135
ENSG00000207969	ENSOCUG00000034135
ENSG00000008056	ENSOCUG00000024150
ENSG00000144619	ENSOCUG00000011025
ENSG00000169403	ENSOCUG00000017831
ENSG00000065154	ENSOCUG00000013547
ENSG00000166415	ENSOCUG00000006258
ENSG00000100462	ENSOCUG00000002013
ENSG00000171612	ENSOCUG00000004163
ENSG00000162949	ENSOCUG00000016758
ENSG00000162949	ENSOCUG00000014114
ENSG00000188910	ENSOCUG00000004926
ENSG00000147570	ENSOCUG00000007514
ENSG00000189337	ENSOCUG00000017106
ENSG00000184697	ENSOCUG00000017197
ENSG00000170430	ENSOCUG00000017909
ENSG00000137675	ENSOCUG00000001090
ENSG00000148824	ENSOCUG00000000484
ENSG00000156471	ENSOCUG00000004281
ENSG00000102265	ENSOCUG00000010718
ENSG00000172819	ENSOCUG00000025215
ENSG00000172819	ENSOCUG00000001432
ENSG00000157107	ENSOCUG00000003283
ENSG00000141232	ENSOCUG00000002771
ENSG00000049323	ENSOCUG00000009598
ENSG00000028137	ENSOCUG00000014127
ENSG00000165895	ENSOCUG00000006927
ENSG00000147130	ENSOCUG00000012396
ENSG00000140386	ENSOCUG00000015016
ENSG00000180901	ENSOCUG00000027682
ENSG00000225899	ENSOCUG00000022996
ENSG00000225899	ENSOCUG00000021597
ENSG00000225899	ENSOCUG00000024441
ENSG00000225899	ENSOCUG00000027383
ENSG00000225899	ENSOCUG00000029796
ENSG00000166272	ENSOCUG00000021890
ENSG00000107290	ENSOCUG00000005616
ENSG00000184117	ENSOCUG00000004122
ENSG00000068001	ENSOCUG00000005254
ENSG00000166260	ENSOCUG00000008473
ENSG00000197641	ENSOCUG00000004530
ENSG00000130939	ENSOCUG00000016997
ENSG00000068383	ENSOCUG00000033413
ENSG00000086991	ENSOCUG00000016685
ENSG00000100314	ENSOCUG00000034434
ENSG00000145794	ENSOCUG00000003724
ENSG00000164761	ENSOCUG00000011150
ENSG00000180530	ENSOCUG00000005265
ENSG00000185052	ENSOCUG00000009833
ENSG00000100319	ENSOCUG00000005282
ENSG00000206073	ENSOCUG00000010529
ENSG00000141570	ENSOCUG00000007962
ENSG00000159200	ENSOCUG00000010604
ENSG00000148344	ENSOCUG00000023769
ENSG00000184076	ENSOCUG00000020954
ENSG00000011198	ENSOCUG00000006495
ENSG00000204103	ENSOCUG00000021619
ENSG00000136828	ENSOCUG00000007683
ENSG00000239282	ENSOCUG00000021679
ENSG00000132793	ENSOCUG00000012372
ENSG00000159217	ENSOCUG00000004411
ENSG00000252561	ENSOCUG00000023834
ENSG00000130182	ENSOCUG00000021870
ENSG00000090382	ENSOCUG00000013891
ENSG00000172167	ENSOCUG00000016195
ENSG00000186047	ENSOCUG00000003938
ENSG00000067798	ENSOCUG00000004936
ENSG00000163935	ENSOCUG00000009822
ENSG00000136160	ENSOCUG00000017780
ENSG00000206072	ENSOCUG00000009148
ENSG00000171189	ENSOCUG00000009583
ENSG00000182022	ENSOCUG00000007603
ENSG00000127472	ENSOCUG00000008356
ENSG00000011258	ENSOCUG00000021379
ENSG00000124177	ENSOCUG00000012394
ENSG00000168158	ENSOCUG00000026852
ENSG00000156469	ENSOCUG00000004276
ENSG00000103343	ENSOCUG00000014506
ENSG00000060656	ENSOCUG00000012661
ENSG00000188266	ENSOCUG00000021767
ENSG00000099992	ENSOCUG00000007628
ENSG00000167981	ENSOCUG00000026633
ENSG00000283434	ENSOCUG00000026380
ENSG00000057149	ENSOCUG00000010529
ENSG00000215131	ENSOCUG00000026288
ENSG00000154265	ENSOCUG00000014338
ENSG00000104129	ENSOCUG00000005573
ENSG00000167984	ENSOCUG00000028059
ENSG00000206538	ENSOCUG00000020895
ENSG00000196814	ENSOCUG00000014336
ENSG00000138162	ENSOCUG00000000821
ENSG00000139737	ENSOCUG00000010325
ENSG00000164400	ENSOCUG00000003433
ENSG00000114480	ENSOCUG00000005912
ENSG00000252386	ENSOCUG00000022209
ENSG00000172172	ENSOCUG00000016189
ENSG00000187772	ENSOCUG00000017850
ENSG00000182752	ENSOCUG00000001465
ENSG00000147166	ENSOCUG00000016643
ENSG00000164434	ENSOCUG00000001497
ENSG00000155324	ENSOCUG00000016248
ENSG00000142192	ENSOCUG00000010587
ENSG00000088538	ENSOCUG00000010286
ENSG00000136999	ENSOCUG00000010693
ENSG00000034693	ENSOCUG00000008931
ENSG00000178690	ENSOCUG00000033740
ENSG00000185739	ENSOCUG00000025140
ENSG00000185585	ENSOCUG00000002473
ENSG00000101746	ENSOCUG00000007908
ENSG00000164841	ENSOCUG00000000175
ENSG00000186810	ENSOCUG00000015578
ENSG00000156804	ENSOCUG00000005112
ENSG00000140455	ENSOCUG00000014775
ENSG00000005981	ENSOCUG00000017113
ENSG00000155962	ENSOCUG00000007480
ENSG00000101448	ENSOCUG00000014275
ENSG00000100802	ENSOCUG00000013097
ENSG00000126603	ENSOCUG00000012971
ENSG00000025156	ENSOCUG00000025991
ENSG00000099995	ENSOCUG00000007633
ENSG00000127993	ENSOCUG00000013911
ENSG00000127993	ENSOCUG00000008475
ENSG00000198862	ENSOCUG00000012117
ENSG00000277745	ENSOCUG00000024947
ENSG00000217930	ENSOCUG00000032918
ENSG00000185973	ENSOCUG00000008669
ENSG00000124116	ENSOCUG00000037724
ENSG00000170681	ENSOCUG00000022294
ENSG00000133116	ENSOCUG00000011798
ENSG00000199065	ENSOCUG00000018236
ENSG00000251733	ENSOCUG00000028955
ENSG00000207360	ENSOCUG00000019797
ENSG00000143869	ENSOCUG00000026956
ENSG00000276094	ENSOCUG00000028933
ENSG00000133121	ENSOCUG00000011808
ENSG00000132561	ENSOCUG00000017377
ENSG00000124333	ENSOCUG00000034030
ENSG00000124333	ENSOCUG00000001270
ENSG00000212421	ENSOCUG00000019647
ENSG00000242950	ENSOCUG00000033850
ENSG00000242950	ENSOCUG00000029419
ENSG00000222293	ENSOCUG00000037443
ENSG00000158125	ENSOCUG00000001230
ENSG00000238882	ENSOCUG00000022902
ENSG00000164645	ENSOCUG00000028165
ENSG00000137251	ENSOCUG00000015803
ENSG00000199313	ENSOCUG00000036837
ENSG00000207726	ENSOCUG00000018513
ENSG00000207595	ENSOCUG00000019239
ENSG00000243845	ENSOCUG00000034899
ENSG00000006128	ENSOCUG00000006182
ENSG00000114541	ENSOCUG00000002887
ENSG00000136856	ENSOCUG00000008091
ENSG00000166263	ENSOCUG00000008478
ENSG00000099999	ENSOCUG00000024985
ENSG00000168830	ENSOCUG00000008384
ENSG00000101457	ENSOCUG00000012169
ENSG00000112837	ENSOCUG00000002026
ENSG00000102076	ENSOCUG00000011466
ENSG00000082397	ENSOCUG00000021196
ENSG00000132432	ENSOCUG00000011065
ENSG00000100003	ENSOCUG00000002313
ENSG00000196591	ENSOCUG00000000598
ENSG00000268221	ENSOCUG00000011466
ENSG00000166211	ENSOCUG00000024170
ENSG00000166211	ENSOCUG00000008070
ENSG00000156253	ENSOCUG00000007775
ENSG00000168140	ENSOCUG00000023319
ENSG00000239789	ENSOCUG00000027419
ENSG00000100804	ENSOCUG00000013109
ENSG00000171132	ENSOCUG00000013785
ENSG00000071859	ENSOCUG00000017644
ENSG00000173838	ENSOCUG00000012601
ENSG00000103415	ENSOCUG00000006018
ENSG00000185958	ENSOCUG00000035149
ENSG00000164588	ENSOCUG00000017084
ENSG00000189280	ENSOCUG00000007467
ENSG00000127980	ENSOCUG00000008830
ENSG00000134698	ENSOCUG00000004076
ENSG00000180318	ENSOCUG00000009125
ENSG00000222028	ENSOCUG00000013112
ENSG00000156256	ENSOCUG00000007779
ENSG00000179933	ENSOCUG00000001684
ENSG00000283654	ENSOCUG00000038463
ENSG00000197651	ENSOCUG00000013386
ENSG00000235194	ENSOCUG00000027484
ENSG00000167768	ENSOCUG00000029663
ENSG00000164318	ENSOCUG00000003322
ENSG00000123179	ENSOCUG00000006778
ENSG00000171310	ENSOCUG00000005141
ENSG00000100842	ENSOCUG00000021587
ENSG00000156509	ENSOCUG00000008776
ENSG00000273274	ENSOCUG00000011975
ENSG00000042429	ENSOCUG00000012818
ENSG00000130827	ENSOCUG00000015623
ENSG00000130940	ENSOCUG00000026310
ENSG00000136110	ENSOCUG00000005852
ENSG00000066084	ENSOCUG00000012013
ENSG00000141179	ENSOCUG00000008956
ENSG00000197958	ENSOCUG00000004902
ENSG00000138039	ENSOCUG00000011227
ENSG00000166091	ENSOCUG00000011032
ENSG00000120899	ENSOCUG00000007668
ENSG00000136099	ENSOCUG00000008197
ENSG00000029363	ENSOCUG00000016363
ENSG00000135655	ENSOCUG00000014647
ENSG00000222915	ENSOCUG00000028273
ENSG00000276644	ENSOCUG00000002140
ENSG00000242114	ENSOCUG00000014017
ENSG00000163879	ENSOCUG00000010871
ENSG00000201302	ENSOCUG00000018670
ENSG00000136830	ENSOCUG00000004918
ENSG00000168612	ENSOCUG00000012194
ENSG00000124207	ENSOCUG00000005459
ENSG00000116954	ENSOCUG00000016521
ENSG00000166292	ENSOCUG00000026610
ENSG00000156261	ENSOCUG00000002641
ENSG00000171126	ENSOCUG00000002674
ENSG00000126903	ENSOCUG00000022433
ENSG00000259431	ENSOCUG00000007718
ENSG00000201255	ENSOCUG00000019193
ENSG00000222679	ENSOCUG00000020889
ENSG00000100012	ENSOCUG00000014227
ENSG00000115380	ENSOCUG00000014657
ENSG00000163873	ENSOCUG00000005581
ENSG00000266967	ENSOCUG00000009259
ENSG00000252491	ENSOCUG00000028675
ENSG00000147180	ENSOCUG00000023926
ENSG00000172403	ENSOCUG00000008953
ENSG00000213983	ENSOCUG00000007722
ENSG00000152213	ENSOCUG00000003013
ENSG00000102466	ENSOCUG00000008820
ENSG00000169570	ENSOCUG00000016146
ENSG00000136379	ENSOCUG00000011140
ENSG00000158427	ENSOCUG00000033845
ENSG00000158427	ENSOCUG00000014764
ENSG00000206755	ENSOCUG00000019791
ENSG00000281991	ENSOCUG00000038138
ENSG00000117215	ENSOCUG00000011594
ENSG00000134901	ENSOCUG00000002432
ENSG00000156873	ENSOCUG00000013946
ENSG00000181333	ENSOCUG00000009466
ENSG00000044012	ENSOCUG00000011637
ENSG00000129595	ENSOCUG00000010825
ENSG00000179051	ENSOCUG00000025883
ENSG00000124214	ENSOCUG00000006214
ENSG00000103888	ENSOCUG00000022315
ENSG00000005302	ENSOCUG00000037235
ENSG00000214376	ENSOCUG00000026554
ENSG00000133488	ENSOCUG00000000777
ENSG00000164099	ENSOCUG00000013625
ENSG00000187024	ENSOCUG00000006894
ENSG00000152520	ENSOCUG00000008509
ENSG00000170820	ENSOCUG00000011234
ENSG00000187773	ENSOCUG00000003995
ENSG00000138653	ENSOCUG00000007796
ENSG00000075336	ENSOCUG00000014062
ENSG00000075336	ENSOCUG00000025280
ENSG00000126067	ENSOCUG00000013198
ENSG00000139287	ENSOCUG00000015664
ENSG00000123892	ENSOCUG00000014522
ENSG00000123892	ENSOCUG00000027726
ENSG00000160401	ENSOCUG00000006888
ENSG00000004766	ENSOCUG00000000625
ENSG00000156265	ENSOCUG00000021153
ENSG00000196118	ENSOCUG00000013934
ENSG00000102755	ENSOCUG00000008523
ENSG00000167094	ENSOCUG00000006897
ENSG00000133773	ENSOCUG00000017824
ENSG00000206043	ENSOCUG00000029434
ENSG00000113522	ENSOCUG00000025001
ENSG00000128242	ENSOCUG00000009656
ENSG00000054967	ENSOCUG00000025119
ENSG00000005059	ENSOCUG00000013751
ENSG00000166347	ENSOCUG00000016235
ENSG00000276747	ENSOCUG00000025853
ENSG00000160404	ENSOCUG00000006907
ENSG00000142173	ENSOCUG00000000409
ENSG00000013016	ENSOCUG00000001228
ENSG00000109182	ENSOCUG00000017815
ENSG00000050438	ENSOCUG00000016152
ENSG00000163376	ENSOCUG00000034604
ENSG00000163376	ENSOCUG00000026148
ENSG00000102870	ENSOCUG00000000910
ENSG00000115421	ENSOCUG00000004962
ENSG00000158315	ENSOCUG00000016197
ENSG00000134769	ENSOCUG00000003773
ENSG00000175938	ENSOCUG00000026210
ENSG00000137672	ENSOCUG00000017832
ENSG00000121440	ENSOCUG00000007731
ENSG00000095370	ENSOCUG00000021885
ENSG00000099377	ENSOCUG00000037754
ENSG00000186973	ENSOCUG00000017914
ENSG00000146463	ENSOCUG00000013149
ENSG00000164100	ENSOCUG00000009952
ENSG00000130935	ENSOCUG00000015612
ENSG00000099365	ENSOCUG00000010271
ENSG00000103942	ENSOCUG00000016205
ENSG00000100029	ENSOCUG00000009646
ENSG00000200394	ENSOCUG00000039569
ENSG00000150961	ENSOCUG00000013272
ENSG00000168309	ENSOCUG00000004160
ENSG00000173120	ENSOCUG00000009988
ENSG00000155097	ENSOCUG00000017814
ENSG00000070540	ENSOCUG00000017409
ENSG00000103496	ENSOCUG00000035157
ENSG00000177692	ENSOCUG00000003853
ENSG00000196357	ENSOCUG00000029204
ENSG00000160256	ENSOCUG00000021253
ENSG00000112414	ENSOCUG00000002559
ENSG00000083635	ENSOCUG00000007273
ENSG00000161558	ENSOCUG00000024732
ENSG00000073417	ENSOCUG00000016908
ENSG00000157326	ENSOCUG00000021716
ENSG00000157542	ENSOCUG00000012419
ENSG00000171055	ENSOCUG00000014879
ENSG00000072210	ENSOCUG00000011906
ENSG00000188342	ENSOCUG00000003537
ENSG00000160213	ENSOCUG00000020975
ENSG00000104490	ENSOCUG00000009431
ENSG00000044524	ENSOCUG00000010465
ENSG00000159216	ENSOCUG00000013731
ENSG00000180332	ENSOCUG00000013829
ENSG00000133112	ENSOCUG00000030823
ENSG00000148702	ENSOCUG00000011012
ENSG00000122694	ENSOCUG00000000007
ENSG00000113369	ENSOCUG00000004378
ENSG00000186795	ENSOCUG00000015015
ENSG00000142686	ENSOCUG00000009123
ENSG00000111530	ENSOCUG00000005019
ENSG00000185972	ENSOCUG00000000008
ENSG00000229544	ENSOCUG00000034095
ENSG00000105176	ENSOCUG00000015063
ENSG00000222760	ENSOCUG00000019005
ENSG00000107902	ENSOCUG00000009213
ENSG00000171169	ENSOCUG00000013385
ENSG00000117000	ENSOCUG00000017263
ENSG00000148346	ENSOCUG00000021002
ENSG00000166033	ENSOCUG00000013478
ENSG00000164209	ENSOCUG00000012366
ENSG00000185808	ENSOCUG00000022451
ENSG00000092853	ENSOCUG00000017387
ENSG00000106384	ENSOCUG00000016096
ENSG00000106384	ENSOCUG00000016198
ENSG00000106384	ENSOCUG00000002931
ENSG00000106384	ENSOCUG00000029535
ENSG00000106384	ENSOCUG00000005993
ENSG00000163114	ENSOCUG00000002546
ENSG00000104537	ENSOCUG00000011787
ENSG00000164109	ENSOCUG00000008243
ENSG00000167394	ENSOCUG00000029391
ENSG00000174032	ENSOCUG00000008419
ENSG00000081148	ENSOCUG00000029725
ENSG00000131116	ENSOCUG00000016620
ENSG00000100721	ENSOCUG00000005309
ENSG00000099958	ENSOCUG00000026022
ENSG00000138079	ENSOCUG00000005464
ENSG00000136010	ENSOCUG00000006962
ENSG00000131941	ENSOCUG00000015891
ENSG00000167395	ENSOCUG00000014377
ENSG00000186867	ENSOCUG00000000563
ENSG00000159259	ENSOCUG00000014008
ENSG00000171159	ENSOCUG00000015982
ENSG00000101190	ENSOCUG00000037173
ENSG00000170962	ENSOCUG00000015312
ENSG00000167397	ENSOCUG00000002289
ENSG00000167112	ENSOCUG00000026296
ENSG00000006715	ENSOCUG00000000676
ENSG00000023287	ENSOCUG00000016393
ENSG00000100604	ENSOCUG00000025290
ENSG00000113368	ENSOCUG00000007499
ENSG00000165650	ENSOCUG00000012085
ENSG00000240972	ENSOCUG00000024383
ENSG00000036054	ENSOCUG00000017704
ENSG00000036054	ENSOCUG00000035451
ENSG00000138814	ENSOCUG00000011398
ENSG00000101191	ENSOCUG00000009741
ENSG00000103507	ENSOCUG00000002290
ENSG00000167113	ENSOCUG00000016196
ENSG00000099994	ENSOCUG00000007488
ENSG00000077147	ENSOCUG00000012471
ENSG00000159261	ENSOCUG00000014024
ENSG00000151846	ENSOCUG00000023935
ENSG00000151846	ENSOCUG00000004354
ENSG00000165566	ENSOCUG00000007604
ENSG00000137713	ENSOCUG00000012930
ENSG00000269858	ENSOCUG00000023222
ENSG00000139505	ENSOCUG00000012992
ENSG00000111581	ENSOCUG00000010886
ENSG00000172461	ENSOCUG00000012458
ENSG00000112175	ENSOCUG00000025226
ENSG00000100284	ENSOCUG00000010626
ENSG00000100605	ENSOCUG00000016543
ENSG00000293606	ENSOCUG00000025692
ENSG00000198743	ENSOCUG00000025692
ENSG00000159197	ENSOCUG00000024647
ENSG00000168143	ENSOCUG00000003822
ENSG00000167114	ENSOCUG00000008838
ENSG00000169330	ENSOCUG00000014187
ENSG00000125304	ENSOCUG00000002025
ENSG00000134986	ENSOCUG00000034490
ENSG00000079931	ENSOCUG00000008469
ENSG00000181991	ENSOCUG00000025921
ENSG00000165078	ENSOCUG00000005452
ENSG00000105767	ENSOCUG00000026547
ENSG00000132622	ENSOCUG00000012719
ENSG00000105738	ENSOCUG00000009410
ENSG00000166265	ENSOCUG00000014001
ENSG00000167118	ENSOCUG00000008848
ENSG00000112249	ENSOCUG00000002766
ENSG00000120669	ENSOCUG00000017853
ENSG00000187754	ENSOCUG00000007996
ENSG00000160202	ENSOCUG00000003457
ENSG00000166173	ENSOCUG00000009306
ENSG00000155087	ENSOCUG00000017222
ENSG00000164758	ENSOCUG00000011890
ENSG00000284185	ENSOCUG00000022353
ENSG00000160310	ENSOCUG00000016126
ENSG00000187791	ENSOCUG00000000319
ENSG00000175470	ENSOCUG00000021437
ENSG00000069667	ENSOCUG00000012900
ENSG00000154174	ENSOCUG00000001266
ENSG00000196975	ENSOCUG00000015796
ENSG00000101220	ENSOCUG00000012726
ENSG00000239183	ENSOCUG00000025933
ENSG00000109270	ENSOCUG00000001152
ENSG00000121039	ENSOCUG00000008414
ENSG00000198000	ENSOCUG00000008053
ENSG00000100427	ENSOCUG00000021240
ENSG00000138468	ENSOCUG00000005266
ENSG00000242715	ENSOCUG00000026427
ENSG00000168813	ENSOCUG00000014069
ENSG00000166682	ENSOCUG00000027156
ENSG00000103510	ENSOCUG00000002300
ENSG00000001629	ENSOCUG00000004576
ENSG00000109158	ENSOCUG00000025314
ENSG00000153485	ENSOCUG00000006195
ENSG00000184388	ENSOCUG00000002565
ENSG00000170270	ENSOCUG00000023794
ENSG00000170270	ENSOCUG00000037294
ENSG00000170270	ENSOCUG00000028153
ENSG00000175718	ENSOCUG00000021095
ENSG00000175718	ENSOCUG00000037360
ENSG00000034677	ENSOCUG00000001892
ENSG00000268447	ENSOCUG00000007996
ENSG00000012963	ENSOCUG00000006201
ENSG00000188916	ENSOCUG00000001462
ENSG00000101222	ENSOCUG00000003498
ENSG00000164659	ENSOCUG00000007364
ENSG00000120008	ENSOCUG00000013912
ENSG00000151012	ENSOCUG00000001662
ENSG00000088888	ENSOCUG00000012269
ENSG00000145839	ENSOCUG00000006369
ENSG00000104388	ENSOCUG00000002955
ENSG00000167780	ENSOCUG00000001415
ENSG00000283463	ENSOCUG00000025707
ENSG00000011422	ENSOCUG00000027400
ENSG00000134697	ENSOCUG00000010877
ENSG00000147117	ENSOCUG00000029541
ENSG00000199024	ENSOCUG00000018736
ENSG00000130021	ENSOCUG00000022845
ENSG00000088367	ENSOCUG00000004091
ENSG00000052344	ENSOCUG00000002306
ENSG00000100601	ENSOCUG00000001438
ENSG00000249242	ENSOCUG00000021965
ENSG00000164176	ENSOCUG00000017338
ENSG00000130054	ENSOCUG00000008430
ENSG00000133083	ENSOCUG00000017848
ENSG00000178226	ENSOCUG00000002311
ENSG00000187513	ENSOCUG00000000325
ENSG00000143951	ENSOCUG00000006156
ENSG00000188153	ENSOCUG00000010874
ENSG00000164902	ENSOCUG00000010197
ENSG00000255302	ENSOCUG00000025492
ENSG00000104375	ENSOCUG00000004545
ENSG00000083290	ENSOCUG00000013388
ENSG00000164035	ENSOCUG00000007231
ENSG00000156218	ENSOCUG00000002672
ENSG00000058729	ENSOCUG00000001656
ENSG00000063761	ENSOCUG00000017437
