method,pdb_id,num_nodes,num_edges,density,avg_clustering,avg_shortest_path
PISA,4a7j,10,9,0.2,0.0,1.8
PISA,4c02,6,9,0.6,0.0,1.4
PISA,4eoz,6,9,0.6,0.0,1.4
PISA,4erq,10,9,0.2,0.0,1.8
PISA,4ery,10,9,0.2,0.0,1.8
PISA,4es0,10,9,0.2,0.0,1.8
PISA,4ewr,10,9,0.2,0.0,1.8
PISA,4geh,6,9,0.6,0.0,1.4
PISA,4gh7,6,9,0.6,0.0,1.4
PISA,4iyp,6,9,0.6,0.0,1.4
PISA,4lx0,6,9,0.6,0.0,1.4
PISA,4n78,6,9,0.6,0.0,1.4
PISA,4yc6,6,9,0.6,0.0,1.4
PISA,5c46,6,9,0.6,0.0,1.4
PISA,5d2m,10,9,0.2,0.0,
PISA,5e2q,10,9,0.2,0.0,1.8
PISA,5gsa,10,9,0.2,0.0,1.8
PISA,5hps,6,9,0.6,0.0,1.4
PISA,5hpy,6,9,0.6,0.0,1.4
PISA,5jcz,6,9,0.6,0.0,1.4
PISA,6dgf,10,9,0.2,0.0,1.8
PISA,6if3,6,9,0.6,0.0,1.4
PISA,6oi3,10,9,0.2,0.0,1.8
PISA,6r3v,6,9,0.6,0.0,1.4
PISA,6trw,10,9,0.2,0.0,1.8
PISA,6u8w,6,9,0.6,0.0,1.4
PISA,6v0o,10,9,0.2,0.0,1.8
PISA,6vcd,6,9,0.6,0.0,1.4
PISA,6wg4,6,9,0.6,0.0,1.4
PISA,6wnx,6,9,0.6,0.0,1.4
PISA,7cfm,10,9,0.2,0.0,
PISA,7fje,6,9,0.6,0.0,1.4
PISA,7m3q,6,9,0.6,0.0,1.4
PISA,7owc,6,9,0.6,0.0,1.4
PISA,7r4h,9,9,0.25,0.0,
PISA,7vf3,6,9,0.6,0.0,1.4
PISA,7vl9,11,9,0.16363636363636364,0.0,
PISA,7w3z,6,9,0.6,0.0,1.4
PISA,8hdo,10,9,0.2,0.0,2.066666666666667
PISA,8hib,6,9,0.6,0.0,1.4
PISA,8id6,6,9,0.6,0.0,1.4
PISA,8jca,6,9,0.6,0.0,1.4
PISA,8sh7,6,9,0.6,0.0,1.4
PISA,1a81,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,1cn4,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,1de4,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,1fg9,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,1g73,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,1m27,6,8,0.5333333333333333,0.0,1.5333333333333334
PISA,1ol5,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,1tgz,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,1upt,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,1y6k,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,1yhn,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,2cg5,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,2fju,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,2g48,9,8,0.2222222222222222,0.0,1.7777777777777777
PISA,2j0t,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,2rex,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,2uxn,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,2xac,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,2y4v,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,2ybf,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,2yho,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,3di2,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,3ixe,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,3jpx,9,8,0.2222222222222222,0.0,1.7777777777777777
PISA,3kfd,5,8,0.8,0.6666666666666666,1.2
PISA,3l6x,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,3l82,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,3ll8,7,8,0.38095238095238093,0.0,1.8095238095238095
PISA,3ma2,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,3qq8,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,3s5l,7,8,0.38095238095238093,0.4095238095238095,1.8095238095238095
PISA,3sf4,9,8,0.2222222222222222,0.0,1.7777777777777777
PISA,3tdu,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,3zg6,9,8,0.2222222222222222,0.0,1.7777777777777777
PISA,4ap2,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,4aph,9,8,0.2222222222222222,0.0,1.7777777777777777
PISA,4bvy,6,8,0.5333333333333333,0.0,1.5333333333333334
PISA,4dgl,9,8,0.2222222222222222,0.0,1.7777777777777777
PISA,4dhx,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,4doh,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,4gow,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,4hsu,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,4jo7,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,4js0,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,4l41,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,4o6f,9,8,0.2222222222222222,0.0,1.7777777777777777
PISA,4r7a,9,8,0.2222222222222222,0.0,1.7777777777777777
PISA,4rr2,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,4txr,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,4ux9,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,4wy4,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,4xz1,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,5brk,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,5brm,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,5d0m,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,5fqd,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,5j11,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,5jqa,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,5jw9,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,5kya,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,5lpu,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,5oo6,9,8,0.2222222222222222,0.0,1.7777777777777777
PISA,5t5w,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,5vxz,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,5x4l,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,5zoj,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,5zok,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,6gr8,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,6jat,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,6l03,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,6l81,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,6pag,5,8,0.8,0.6666666666666666,1.2
PISA,6qnp,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,6u2h,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,6urg,7,8,0.38095238095238093,0.0,1.8095238095238095
PISA,6wcw,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,7b5o,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,7ojx,7,8,0.38095238095238093,0.0,1.8095238095238095
PISA,7qe9,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,7sid,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,7w6l,7,8,0.38095238095238093,0.0,1.8095238095238095
PISA,7zj3,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,8ag0,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,8bs9,9,8,0.2222222222222222,0.0,1.7777777777777777
PISA,8do8,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,8ir4,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,8jp4,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,8ptx,6,8,0.5333333333333333,0.0,1.4666666666666666
PISA,8x52,6,8,0.5333333333333333,0.0,1.5333333333333334
PISA,1h28,9,7,0.19444444444444445,0.0,
PISA,1o6k,8,7,0.25,0.0,1.75
PISA,3cqw,8,7,0.25,0.0,1.75
PISA,3g65,10,7,0.15555555555555556,0.0,
PISA,3kv4,8,7,0.25,0.0,1.75
PISA,3ovv,8,7,0.25,0.0,1.75
PISA,4cgy,8,7,0.25,0.0,1.75
PISA,4dck,8,7,0.25,0.0,1.75
PISA,4drb,6,7,0.4666666666666667,0.0,1.6
PISA,4kmd,8,7,0.25,0.0,1.75
PISA,4wnd,8,7,0.25,0.0,1.75
PISA,5dx1,8,7,0.25,0.0,1.75
PISA,5e8j,8,7,0.25,0.0,1.75
PISA,5kyc,8,7,0.25,0.0,1.75
PISA,5l8h,8,7,0.25,0.0,1.75
PISA,5mzv,8,7,0.25,0.0,
PISA,5vif,8,7,0.25,0.0,1.75
PISA,5xzx,8,7,0.25,0.0,1.75
PISA,6fge,8,7,0.25,0.0,1.75
PISA,6k81,6,7,0.4666666666666667,0.0,1.6
PISA,6pb1,9,7,0.19444444444444445,0.0,
PISA,6vax,6,7,0.4666666666666667,0.0,1.6
PISA,7onu,8,7,0.25,0.0,1.75
PISA,7owm,8,7,0.25,0.0,1.75
PISA,7wcm,8,7,0.25,0.0,2.0714285714285716
PISA,7z6s,6,7,0.4666666666666667,0.0,1.6666666666666667
PISA,8twe,8,7,0.25,0.0,2.2142857142857144
PISA,1bi8,5,6,0.6,0.0,1.4
PISA,1buh,5,6,0.6,0.0,1.4
PISA,1g3n,5,6,0.6,0.0,1.4
PISA,1h24,6,6,0.4,0.0,1.9333333333333333
PISA,1hcn,5,6,0.6,0.0,1.4
PISA,1iar,6,6,0.4,0.0,1.7333333333333334
PISA,1nfi,5,6,0.6,0.0,1.4
PISA,1nlw,5,6,0.6,0.0,1.4
PISA,1om9,5,6,0.6,0.0,1.4
PISA,1pvh,5,6,0.6,0.0,1.4
PISA,1u7f,5,6,0.6,0.0,1.4
PISA,1ul1,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,1unl,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,1y98,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,2b3g,5,6,0.6,0.0,1.4
PISA,2d07,5,6,0.6,0.0,1.4
PISA,2dyp,5,6,0.6,0.0,1.4
PISA,2g56,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,2hev,5,6,0.6,0.0,1.4
PISA,2npt,5,6,0.6,0.0,1.4
PISA,2o25,5,6,0.6,0.0,1.4
PISA,2ocf,5,6,0.6,0.0,1.4
PISA,2v8s,5,6,0.6,0.0,1.4
PISA,2v9t,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,2wg3,5,6,0.6,0.0,1.4
PISA,2wqa,5,6,0.6,0.0,1.4
PISA,2ypa,6,6,0.4,0.0,1.7333333333333334
PISA,2zne,5,6,0.6,0.0,1.4
PISA,3au4,5,6,0.6,0.0,1.4
PISA,3b2d,5,6,0.6,0.0,1.4
PISA,3bdw,5,6,0.6,0.0,1.4
PISA,3cqc,5,6,0.6,0.0,1.4
PISA,3ff7,5,6,0.6,0.0,1.4
PISA,3hy2,5,6,0.6,0.0,1.4
PISA,3ifw,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,3kbt,5,6,0.6,0.0,1.4
PISA,3ktp,5,6,0.6,0.0,1.4
PISA,3kuc,5,6,0.6,0.0,1.4
PISA,3n00,5,6,0.6,0.0,1.4
PISA,3n1f,5,6,0.6,0.0,1.4
PISA,3n7p,5,6,0.6,0.0,1.4
PISA,3q3j,5,6,0.6,0.0,1.4
PISA,3tgx,5,6,0.6,0.0,1.4
PISA,3tq7,6,6,0.4,0.0,1.9333333333333333
PISA,3uly,5,6,0.6,0.0,1.4
PISA,3v31,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,3wso,5,6,0.6,0.0,1.4
PISA,4auq,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,4ay9,5,6,0.6,0.0,1.4
PISA,4bx9,5,6,0.6,0.0,1.4
PISA,4bxo,5,6,0.6,0.0,1.4
PISA,4ch9,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,4chb,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,4cym,5,6,0.6,0.0,1.4
PISA,4d07,5,6,0.6,0.0,1.4
PISA,4drj,5,6,0.6,0.0,1.4
PISA,4dx8,5,6,0.6,0.0,1.4
PISA,4fys,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,4h6j,5,6,0.6,0.0,1.4
PISA,4hdo,7,6,0.2857142857142857,0.0,2.0
PISA,4igk,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,4kng,5,6,0.6,0.0,1.4
PISA,4qqi,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,4qum,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,4s0u,5,6,0.6,0.0,1.4
PISA,4tq1,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,4ued,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,4w5v,5,6,0.6,0.0,1.4
PISA,4xoi,5,6,0.6,0.0,1.4
PISA,4y6l,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,4yjl,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,4yyp,5,6,0.6,0.0,1.4
PISA,5eof,5,6,0.6,0.0,1.4
PISA,5ep6,5,6,0.6,0.0,1.4
PISA,5ezv,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,5inb,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,5j26,5,6,0.6,0.0,1.4
PISA,5j28,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,5n38,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,5o9s,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,5sve,8,6,0.21428571428571427,0.0,
PISA,5t46,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,5t6z,5,6,0.6,0.0,1.4
PISA,5unj,5,6,0.6,0.0,1.4
PISA,5v4b,5,6,0.6,0.0,1.4
PISA,6ao5,5,6,0.6,0.0,1.4
PISA,6ar2,5,6,0.6,0.0,1.4
PISA,6g0p,5,6,0.6,0.0,1.4
PISA,6g0s,5,6,0.6,0.0,1.4
PISA,6i4y,5,6,0.6,0.0,1.4
PISA,6j4v,7,6,0.2857142857142857,0.0,1.9047619047619047
PISA,6oau,5,6,0.6,0.0,1.4
PISA,6odd,5,6,0.6,0.0,1.4
PISA,6pau,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,6qrm,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,6sz5,5,6,0.6,0.0,1.4
PISA,6zrn,5,6,0.6,0.0,1.4
PISA,7al7,5,6,0.6,0.0,1.4
PISA,7g83,5,6,0.6,0.0,1.4
PISA,7na7,5,6,0.6,0.0,1.4
PISA,7nmi,5,6,0.6,0.0,1.4
PISA,7prw,5,6,0.6,0.0,1.4
PISA,7q2j,5,6,0.6,0.0,1.4
PISA,7q42,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,7qbf,5,6,0.6,0.0,1.4
PISA,7rg5,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,7rjl,5,6,0.6,0.0,1.4
PISA,7rjp,5,6,0.6,0.0,1.4
PISA,7rk3,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,7szc,5,6,0.6,0.0,1.4
PISA,7tbh,5,6,0.6,0.0,1.4
PISA,7v6q,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,7w2z,5,6,0.6,0.0,1.4
PISA,7wq4,5,6,0.6,0.0,1.4
PISA,7wvy,7,6,0.2857142857142857,0.0,1.9047619047619047
PISA,7xa3,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,7yk7,7,6,0.2857142857142857,0.0,2.0
PISA,7yui,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,7zyh,5,6,0.6,0.0,1.4
PISA,8djh,5,6,0.6,0.0,1.4
PISA,8dzq,5,6,0.6,0.0,1.4
PISA,8ent,6,6,0.4,0.0,1.7333333333333334
PISA,8igc,5,6,0.6,0.0,1.4
PISA,8jc5,5,6,0.6,0.0,1.4
PISA,8oio,7,6,0.2857142857142857,0.0,1.7142857142857142
PISA,8srx,5,6,0.6,0.0,1.4
PISA,1i4o,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,1mzw,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,1u76,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,1yc0,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,1ygr,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,2vay,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,3bya,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,3ewt,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,3glr,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,3k1r,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,3n3k,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,3p4f,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,3p87,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,3u5p,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,3uxg,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,3v30,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,3vum,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,3wxa,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,4ap4,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,4dxs,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,4f0z,5,5,0.5,0.0,1.6
PISA,4ifi,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,4ldt,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,4n7z,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,4rey,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,4wrq,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,4y2g,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,5bwn,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,5cll,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,5crv,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,5hky,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,5hvq,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,5iy4,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,5jlb,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,5mk0,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,5mnj,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,5n10,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,5v22,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,5w6v,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,5xpt,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,5xy9,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,5yco,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,6ejl,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,6eww,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,6hep,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,6k41,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,6mew,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,6nuc,6,5,0.3333333333333333,0.0,1.8666666666666667
PISA,6p8f,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,6s6d,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,6wly,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,6zmd,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,6zqs,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,7jvq,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,7mon,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,7piv,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,7rtb,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,7ryc,5,5,0.5,0.0,1.6
PISA,7ukh,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,7utz,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,7w6s,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,7y3g,6,5,0.3333333333333333,0.0,1.8666666666666667
PISA,8dgq,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,8e3z,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,8f5q,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,8gnn,7,5,0.23809523809523808,0.0,
PISA,8oxo,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,8tnq,6,5,0.3333333333333333,0.0,1.6666666666666667
PISA,1b72,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,1cf7,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,1dev,5,4,0.4,0.0,1.6
PISA,1ghq,5,4,0.4,0.0,1.6
PISA,1h26,5,4,0.4,0.0,2.0
PISA,1ktz,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,1s1c,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,1s1q,5,4,0.4,0.0,1.6
PISA,1sys,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,1t0p,5,4,0.4,0.0,1.6
PISA,1tnr,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,1tu3,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,1txq,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,1wmh,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,1z0k,5,4,0.4,0.0,1.6
PISA,2a1j,5,4,0.4,0.0,1.6
PISA,2azm,5,4,0.4,0.0,1.6
PISA,2d5r,5,4,0.4,0.0,1.6
PISA,2flu,5,4,0.4,0.0,1.6
PISA,2h62,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,2okr,5,4,0.4,0.0,1.6
PISA,2p1l,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,2wo3,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,2xqn,5,4,0.4,0.0,1.8
PISA,2xs0,5,4,0.4,0.0,1.6
PISA,3b1m,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,3bn3,5,4,0.4,0.0,1.6
PISA,3brt,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,3bun,5,4,0.4,0.0,1.6
PISA,3buo,5,4,0.4,0.0,1.6
PISA,3bux,5,4,0.4,0.0,1.6
PISA,3c3q,5,4,0.4,0.0,1.6
PISA,3cjk,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,3d44,5,4,0.4,0.0,1.6
PISA,3dab,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,3efo,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,3ewv,5,4,0.4,0.0,1.6
PISA,3ezq,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,3f1p,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,3ft3,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,3gxu,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,3hct,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,3htu,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,3ln5,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,3lv3,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,3m0d,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,3mjh,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,3mrp,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,3n9u,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,3nvq,5,4,0.4,0.0,1.6
PISA,3obq,5,4,0.4,0.0,1.6
PISA,3pfv,5,4,0.4,0.0,1.6
PISA,3ptg,5,4,0.4,0.0,1.6
PISA,3q2s,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,3rbq,5,4,0.4,0.0,1.6
PISA,3tfy,5,4,0.4,0.0,1.6
PISA,3tnu,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,3vrp,5,4,0.4,0.0,1.6
PISA,3wim,5,4,0.4,0.0,1.6
PISA,3zhp,5,4,0.4,0.0,1.6
PISA,4a5x,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,4bry,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,4cfr,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,4egc,5,4,0.4,0.0,1.6
PISA,4ggf,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,4h3b,5,4,0.4,0.0,1.6
PISA,4isn,5,4,0.4,0.0,1.6
PISA,4jeg,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,4kbq,5,4,0.4,0.0,1.6
PISA,4l0p,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,4lg6,5,4,0.4,0.0,1.6
PISA,4ll1,5,4,0.4,0.0,1.6
PISA,4nl9,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,4no5,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,4rca,5,4,0.4,0.0,1.6
PISA,4riy,5,4,0.4,0.0,1.6
PISA,4upu,5,4,0.4,0.0,1.6
PISA,4v3l,5,4,0.4,0.0,1.6
PISA,4xef,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,4yii,5,4,0.4,0.0,1.6
PISA,5ax3,5,4,0.4,0.0,1.6
PISA,5b32,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,5b6c,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,5bqe,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,5c6d,5,4,0.4,0.0,1.6
PISA,5c7j,5,4,0.4,0.0,1.6
PISA,5df6,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,5e8f,5,4,0.4,0.0,1.6
PISA,5epp,5,4,0.4,0.0,1.6
PISA,5fer,5,4,0.4,0.0,1.6
PISA,5fmk,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,5ggp,5,4,0.4,0.0,1.6
PISA,5gpg,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,5gtu,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,5ieh,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,5ifr,5,4,0.4,0.0,1.6
PISA,5ixd,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,5j1s,5,4,0.4,0.0,1.6
PISA,5l7k,5,4,0.4,0.0,1.6
PISA,5luz,5,4,0.4,0.0,1.6
PISA,5lxr,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,5m9o,5,4,0.4,0.0,1.6
PISA,5mk3,5,4,0.4,0.0,1.6
PISA,5mlo,5,4,0.4,0.0,1.6
PISA,5n92,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,5nvn,5,4,0.4,0.0,1.6
PISA,5t6w,4,4,0.6666666666666666,0.0,1.3333333333333333
PISA,5tut,5,4,0.4,0.0,1.6
PISA,5v3r,5,4,0.4,0.0,1.6
PISA,5vaq,5,4,0.4,0.0,1.6
PISA,5vzw,5,4,0.4,0.0,1.6
PISA,5wir,5,4,0.4,0.0,1.6
PISA,5xln,5,4,0.4,0.0,1.6
