hsa	rno
hsa0000053381	rno0000193782
hsa0000053383	rno0000193784
hsa0000053526	rno0000130103
hsa0000053527	rno0000130104
hsa0000053528	rno0000130105
hsa0000053530	rno0000130108
hsa0000053571	rno0000134033
hsa0000053608	rno0000045675
hsa0000053678	rno0000130468
hsa0000053680	rno0000130470
hsa0000053685	rno0000130473
hsa0000053688	rno0000130475
hsa0000053691	rno0000130477
hsa0000053693	rno0000130479
hsa0000053698	rno0000130484
hsa0000053701	rno0000130487
hsa0000053955	rno0000196301
hsa0000053957	rno0000196302
hsa0000053961	rno0000196305
hsa0000053966	rno0000196309
hsa0000053968	rno0000196310
hsa0000053971	rno0000196312
hsa0000053982	rno0000196320
hsa0000053993	rno0000196325
hsa0000054016	rno0000196840
hsa0000054017	rno0000196841
hsa0000054020	rno0000196844
hsa0000054023	rno0000196847
hsa0000054024	rno0000196848
hsa0000054030	rno0000196853
hsa0000054031	rno0000196854
hsa0000054032	rno0000196855
hsa0000054033	rno0000196856
hsa0000054036	rno0000196858
hsa0000054073	rno0000123401
hsa0000054123	rno0000186349
hsa0000054127	rno0000179221
hsa0000054132	rno0000179224
hsa0000054137	rno0000185756
hsa0000054139	rno0000185758
hsa0000054153	rno0000180491
hsa0000054160	rno0000180499
hsa0000054161	rno0000180500
hsa0000054164	rno0000180502
hsa0000054165	rno0000180503
hsa0000054170	rno0000180507
hsa0000054177	rno0000180514
hsa0000054304	rno0000037921
hsa0000054312	rno0000037928
hsa0000054314	rno0000037930
hsa0000054315	rno0000037931
hsa0000054316	rno0000037932
hsa0000054317	rno0000037933
hsa0000054319	rno0000037935
hsa0000054322	rno0000037937
hsa0000054323	rno0000037938
hsa0000054340	rno0000193380
hsa0000054392	rno0000133784
hsa0000054393	rno0000133784
hsa0000054395	rno0000133786
hsa0000054396	rno0000133787
hsa0000054397	rno0000133787
hsa0000054398	rno0000133787
hsa0000054401	rno0000133789
hsa0000054418	rno0000043357
hsa0000054430	rno0000043367
hsa0000054438	rno0000051389
hsa0000054440	rno0000051390
hsa0000054442	rno0000051394
hsa0000054536	rno0000135219
hsa0000054696	rno0000132223
hsa0000054705	rno0000132230
hsa0000054716	rno0000132240
hsa0000054717	rno0000132241
hsa0000054718	rno0000132242
hsa0000054720	rno0000132244
hsa0000054724	rno0000132248
hsa0000054827	rno0000201400
hsa0000054828	rno0000201401
hsa0000054830	rno0000201403
hsa0000054870	rno0000193341
hsa0000054870	rno0000193340
hsa0000054875	rno0000193346
hsa0000054875	rno0000193345
hsa0000054893	rno0000057110
hsa0000054944	rno0000126480
hsa0000054946	rno0000126481
hsa0000054956	rno0000133843
hsa0000054962	rno0000133845
hsa0000054968	rno0000133850
hsa0000054972	rno0000133853
hsa0000054974	rno0000133856
hsa0000055019	rno0000128788
hsa0000055020	rno0000128789
hsa0000055023	rno0000128793
hsa0000055024	rno0000128794
hsa0000055025	rno0000128795
hsa0000055031	rno0000128801
hsa0000055033	rno0000128803
hsa0000055033	rno0000128804
hsa0000055034	rno0000128805
hsa0000055036	rno0000128810
hsa0000055037	rno0000128811
hsa0000055040	rno0000128814
hsa0000055042	rno0000128816
hsa0000055043	rno0000128817
hsa0000055045	rno0000128819
hsa0000055046	rno0000128820
hsa0000055046	rno0000128821
hsa0000055048	rno0000128823
hsa0000055051	rno0000128826
hsa0000055052	rno0000128828
hsa0000055052	rno0000128827
hsa0000055084	rno0000132970
hsa0000055092	rno0000132976
hsa0000055099	rno0000132977
hsa0000055100	rno0000132978
hsa0000055101	rno0000132979
hsa0000055102	rno0000132980
hsa0000055238	rno0000032292
hsa0000055244	rno0000032298
hsa0000055245	rno0000032299
hsa0000055245	rno0000032298
hsa0000055251	rno0000040373
hsa0000055252	rno0000040373
hsa0000055253	rno0000040374
hsa0000055256	rno0000040377
hsa0000055257	rno0000040378
hsa0000055260	rno0000040380
hsa0000055269	rno0000040387
hsa0000055273	rno0000040391
hsa0000055275	rno0000040392
hsa0000055320	rno0000129034
hsa0000055323	rno0000129036
hsa0000055372	rno0000194691
hsa0000055378	rno0000194696
hsa0000055453	rno0000201966
hsa0000055457	rno0000201971
hsa0000055461	rno0000201977
hsa0000055462	rno0000201978
hsa0000055463	rno0000201979
hsa0000055464	rno0000201980
hsa0000055466	rno0000201982
hsa0000055467	rno0000201983
hsa0000055471	rno0000201987
hsa0000055474	rno0000201991
hsa0000055478	rno0000201995
hsa0000055479	rno0000201996
hsa0000055480	rno0000201997
hsa0000055484	rno0000202002
hsa0000055485	rno0000202003
hsa0000055490	rno0000202008
hsa0000055499	rno0000202017
hsa0000055505	rno0000202022
hsa0000055506	rno0000202023
hsa0000055507	rno0000202024
hsa0000055509	rno0000202025
hsa0000055510	rno0000202026
hsa0000055511	rno0000202027
hsa0000055519	rno0000202035
hsa0000055566	rno0000128743
hsa0000055570	rno0000127514
hsa0000055572	rno0000127515
hsa0000055583	rno0000032366
hsa0000055589	rno0000032369
hsa0000055811	rno0000133899
hsa0000055817	rno0000133906
hsa0000055821	rno0000133910
hsa0000055823	rno0000133911
hsa0000055910	rno0000135119
hsa0000055913	rno0000135123
hsa0000055914	rno0000135124
hsa0000055917	rno0000135127
hsa0000055972	rno0000045765
hsa0000055973	rno0000045765
hsa0000055978	rno0000045767
hsa0000055979	rno0000045767
hsa0000055980	rno0000045768
hsa0000055988	rno0000045772
hsa0000055998	rno0000045773
hsa0000056001	rno0000048710
hsa0000056004	rno0000048710
hsa0000056004	rno0000048711
hsa0000056011	rno0000048713
hsa0000056013	rno0000048714
hsa0000056014	rno0000048714
hsa0000056017	rno0000048715
hsa0000056041	rno0000198614
hsa0000056321	rno0000197582
hsa0000056322	rno0000197584
hsa0000056324	rno0000197585
hsa0000056326	rno0000197587
hsa0000056334	rno0000195632
hsa0000056335	rno0000195632
hsa0000056511	rno0000057416
hsa0000056511	rno0000057415
hsa0000056513	rno0000057417
hsa0000056515	rno0000057419
hsa0000056516	rno0000057421
hsa0000056517	rno0000057422
hsa0000056520	rno0000057424
hsa0000056621	rno0000132603
hsa0000056623	rno0000132604
hsa0000056624	rno0000132605
hsa0000056625	rno0000132606
hsa0000056626	rno0000132606
hsa0000056627	rno0000132607
hsa0000056630	rno0000132610
hsa0000056632	rno0000132612
hsa0000056633	rno0000132613
hsa0000056634	rno0000132614
hsa0000056635	rno0000132615
hsa0000056636	rno0000132616
hsa0000056733	rno0000054062
hsa0000056734	rno0000054063
hsa0000056734	rno0000054062
hsa0000056736	rno0000054064
hsa0000056737	rno0000054066
hsa0000056737	rno0000054065
hsa0000056738	rno0000054066
hsa0000056742	rno0000054070
hsa0000056743	rno0000054071
hsa0000056744	rno0000054071
hsa0000056746	rno0000054072
hsa0000056747	rno0000054073
hsa0000056771	rno0000052078
hsa0000056772	rno0000052079
hsa0000056773	rno0000052080
hsa0000056775	rno0000052083
hsa0000056778	rno0000052087
hsa0000056782	rno0000052091
hsa0000056796	rno0000052102
hsa0000056932	rno0000041620
hsa0000056981	rno0000193414
hsa0000056983	rno0000193415
hsa0000056984	rno0000193416
hsa0000056986	rno0000193418
hsa0000056988	rno0000193419
hsa0000057041	rno0000056171
hsa0000057041	rno0000056173
hsa0000057043	rno0000056174
hsa0000057044	rno0000056175
hsa0000057044	rno0000056174
hsa0000057045	rno0000056177
hsa0000057045	rno0000056176
hsa0000057046	rno0000056177
hsa0000057046	rno0000056176
hsa0000057049	rno0000056178
hsa0000057055	rno0000056180
hsa0000057057	rno0000056183
hsa0000057058	rno0000056184
hsa0000057059	rno0000056186
hsa0000057060	rno0000056186
hsa0000057061	rno0000056187
hsa0000057062	rno0000056188
hsa0000057066	rno0000056189
hsa0000057067	rno0000056190
hsa0000057069	rno0000056191
hsa0000057406	rno0000133775
hsa0000057407	rno0000133775
hsa0000057413	rno0000133778
hsa0000057577	rno0000057280
hsa0000057579	rno0000057282
hsa0000057580	rno0000057283
hsa0000057583	rno0000057287
hsa0000057585	rno0000057289
hsa0000057586	rno0000057290
hsa0000057588	rno0000057292
hsa0000057593	rno0000057298
hsa0000057629	rno0000132344
hsa0000057630	rno0000132345
hsa0000057631	rno0000132346
hsa0000057632	rno0000132347
hsa0000057634	rno0000132349
hsa0000057637	rno0000132352
hsa0000057645	rno0000132360
hsa0000057646	rno0000132361
hsa0000057647	rno0000132362
hsa0000057649	rno0000132364
hsa0000057650	rno0000132365
hsa0000057667	rno0000132043
hsa0000057670	rno0000132045
hsa0000057671	rno0000132046
hsa0000057672	rno0000132047
hsa0000057678	rno0000132051
hsa0000057688	rno0000132061
hsa0000057717	rno0000201526
hsa0000057722	rno0000201530
hsa0000057735	rno0000129333
hsa0000057738	rno0000129333
hsa0000057743	rno0000129338
hsa0000057805	rno0000056938
hsa0000057807	rno0000056940
hsa0000057808	rno0000056940
hsa0000057810	rno0000056942
hsa0000057811	rno0000056943
hsa0000057812	rno0000056944
hsa0000057814	rno0000056946
hsa0000057815	rno0000056946
hsa0000057817	rno0000057021
hsa0000057822	rno0000057027
hsa0000057823	rno0000057028
hsa0000057825	rno0000057030
hsa0000057830	rno0000057035
hsa0000057831	rno0000057036
hsa0000057833	rno0000057038
hsa0000057836	rno0000057041
hsa0000057837	rno0000057042
hsa0000058279	rno0000193401
hsa0000058282	rno0000193403
hsa0000058282	rno0000193402
hsa0000058283	rno0000193403
hsa0000058293	rno0000193408
hsa0000058295	rno0000193409
hsa0000058296	rno0000193410
hsa0000058297	rno0000193411
hsa0000058298	rno0000193412
hsa0000058300	rno0000193413
hsa0000058377	rno0000134442
hsa0000058378	rno0000134443
hsa0000058380	rno0000134444
hsa0000058381	rno0000134445
hsa0000058382	rno0000134446
hsa0000058476	rno0000134585
hsa0000058480	rno0000134588
hsa0000058735	rno0000131003
hsa0000058737	rno0000131004
hsa0000058740	rno0000131004
hsa0000058743	rno0000131005
hsa0000058744	rno0000131005
hsa0000058746	rno0000131006
hsa0000058748	rno0000131007
hsa0000058749	rno0000131008
hsa0000058757	rno0000131016
hsa0000058759	rno0000131018
hsa0000058760	rno0000131020
hsa0000058762	rno0000131022
hsa0000058765	rno0000131025
hsa0000058766	rno0000131026
hsa0000058777	rno0000194640
hsa0000058779	rno0000194642
hsa0000058780	rno0000194643
hsa0000058782	rno0000194644
hsa0000058783	rno0000194645
hsa0000058807	rno0000196762
hsa0000058865	rno0000057120
hsa0000058979	rno0000045275
hsa0000058994	rno0000183085
hsa0000059014	rno0000183095
hsa0000059134	rno0000195609
hsa0000059138	rno0000053529
hsa0000059141	rno0000053532
hsa0000059149	rno0000053540
hsa0000059151	rno0000053542
hsa0000059153	rno0000053544
hsa0000059162	rno0000053552
hsa0000059164	rno0000053554
hsa0000059590	rno0000134391
hsa0000059596	rno0000134394
hsa0000059799	rno0000133764
hsa0000059858	rno0000195414
hsa0000059868	rno0000195425
hsa0000059880	rno0000049383
hsa0000059895	rno0000049390
hsa0000059900	rno0000049393
hsa0000059952	rno0000193563
hsa0000059953	rno0000193563
hsa0000059955	rno0000193564
hsa0000059956	rno0000193565
hsa0000060066	rno0000131998
hsa0000060134	rno0000193229
hsa0000060190	rno0000040775
hsa0000060245	rno0000031930
hsa0000060252	rno0000031937
hsa0000060253	rno0000031938
hsa0000060446	rno0000056905
hsa0000060449	rno0000056911
hsa0000060450	rno0000056912
hsa0000060538	rno0000134965
hsa0000060549	rno0000134972
hsa0000060572	rno0000054197
hsa0000060580	rno0000054201
hsa0000060581	rno0000054201
hsa0000060582	rno0000054202
hsa0000060583	rno0000044115
hsa0000060586	rno0000044116
hsa0000060591	rno0000044118
hsa0000060594	rno0000044120
hsa0000060606	rno0000044126
hsa0000060608	rno0000044127
hsa0000060612	rno0000044129
hsa0000060623	rno0000192663
hsa0000060625	rno0000192664
hsa0000060626	rno0000192664
hsa0000060629	rno0000192665
hsa0000060630	rno0000192666
hsa0000060631	rno0000192666
hsa0000060635	rno0000192668
hsa0000060735	rno0000195003
hsa0000060741	rno0000195007
hsa0000060742	rno0000195008
hsa0000060743	rno0000195009
hsa0000060747	rno0000195012
hsa0000060753	rno0000195018
hsa0000060760	rno0000195023
hsa0000060763	rno0000195025
hsa0000060764	rno0000195026
hsa0000060765	rno0000195027
hsa0000060767	rno0000195029
hsa0000060768	rno0000195030
hsa0000060769	rno0000194748
hsa0000060776	rno0000194752
hsa0000061003	rno0000203857
hsa0000061009	rno0000203860
hsa0000061013	rno0000203864
hsa0000061021	rno0000203833
hsa0000061026	rno0000203835
hsa0000061028	rno0000203836
hsa0000061029	rno0000203836
hsa0000061032	rno0000203838
hsa0000061033	rno0000203839
hsa0000061034	rno0000203841
hsa0000061123	rno0000203707
hsa0000061138	rno0000203622
hsa0000061141	rno0000203624
hsa0000061142	rno0000203624
hsa0000061147	rno0000203628
hsa0000061154	rno0000199229
hsa0000061156	rno0000199231
hsa0000061158	rno0000199233
hsa0000061160	rno0000199235
hsa0000061164	rno0000199239
hsa0000061165	rno0000199240
hsa0000061173	rno0000199251
hsa0000061174	rno0000199252
hsa0000061352	rno0000133837
hsa0000061446	rno0000040103
hsa0000061447	rno0000040104
hsa0000061449	rno0000040106
hsa0000061450	rno0000040107
hsa0000061451	rno0000040108
hsa0000061452	rno0000040109
hsa0000061510	rno0000134377
hsa0000061546	rno0000124766
hsa0000061547	rno0000124766
hsa0000061550	rno0000124768
hsa0000061556	rno0000124773
hsa0000061557	rno0000124774
hsa0000061559	rno0000124775
hsa0000061561	rno0000124777
hsa0000061566	rno0000196818
hsa0000061622	rno0000203307
hsa0000061623	rno0000203308
hsa0000061625	rno0000203309
hsa0000061629	rno0000203311
hsa0000061734	rno0000046501
hsa0000061735	rno0000046503
hsa0000061736	rno0000046504
hsa0000061737	rno0000046506
hsa0000061739	rno0000046507
hsa0000061740	rno0000046508
hsa0000061743	rno0000046513
hsa0000061744	rno0000046514
hsa0000061745	rno0000046515
hsa0000061746	rno0000046516
hsa0000061747	rno0000046517
hsa0000061748	rno0000046518
hsa0000061750	rno0000046520
hsa0000061752	rno0000046521
hsa0000061753	rno0000046522
hsa0000061754	rno0000046523
hsa0000061758	rno0000046526
hsa0000061761	rno0000046528
hsa0000061762	rno0000057007
hsa0000061768	rno0000057012
hsa0000061771	rno0000057015
hsa0000061776	rno0000057020
hsa0000061818	rno0000134612
hsa0000061819	rno0000134612
hsa0000061820	rno0000134612
hsa0000061823	rno0000134613
hsa0000061827	rno0000134615
hsa0000061829	rno0000134616
hsa0000061831	rno0000134617
hsa0000061981	rno0000129618
hsa0000061983	rno0000129619
hsa0000061987	rno0000129621
hsa0000061994	rno0000129624
hsa0000062128	rno0000056996
hsa0000062132	rno0000056997
hsa0000062134	rno0000056998
hsa0000062138	rno0000057000
hsa0000062143	rno0000057003
hsa0000062144	rno0000057004
hsa0000062145	rno0000057005
hsa0000062150	rno0000057006
hsa0000062151	rno0000133190
hsa0000062214	rno0000033427
hsa0000062215	rno0000033428
hsa0000062221	rno0000033434
hsa0000062224	rno0000033437
hsa0000062225	rno0000033438
hsa0000062231	rno0000033444
hsa0000062407	rno0000047701
hsa0000062597	rno0000184435
hsa0000062605	rno0000184437
hsa0000062718	rno0000057092
hsa0000062732	rno0000193633
hsa0000062735	rno0000193635
hsa0000062749	rno0000195477
hsa0000062751	rno0000195478
hsa0000062887	rno0000204133
hsa0000062888	rno0000204135
hsa0000062891	rno0000204138
hsa0000062894	rno0000204139
hsa0000062901	rno0000204146
hsa0000062903	rno0000204148
hsa0000062913	rno0000204158
hsa0000062917	rno0000204162
hsa0000062921	rno0000204166
hsa0000062924	rno0000204169
hsa0000062925	rno0000204170
hsa0000063003	rno0000193119
hsa0000063003	rno0000193118
hsa0000063004	rno0000193120
hsa0000063006	rno0000193121
hsa0000063008	rno0000193122
hsa0000063014	rno0000056356
hsa0000063016	rno0000056357
hsa0000063018	rno0000056359
hsa0000063020	rno0000056360
hsa0000063126	rno0000192493
hsa0000063127	rno0000192493
hsa0000063140	rno0000192502
hsa0000063142	rno0000192504
hsa0000063172	rno0000036579
hsa0000063173	rno0000036579
hsa0000063175	rno0000036580
hsa0000063179	rno0000036581
hsa0000063180	rno0000036581
hsa0000063181	rno0000036581
hsa0000063186	rno0000036583
hsa0000063188	rno0000036584
hsa0000063190	rno0000036586
hsa0000063194	rno0000036589
hsa0000063199	rno0000036595
hsa0000063238	rno0000133222
hsa0000063245	rno0000194893
hsa0000063247	rno0000194895
hsa0000063251	rno0000194899
hsa0000063260	rno0000192468
hsa0000063345	rno0000131365
hsa0000063487	rno0000032681
hsa0000063488	rno0000032681
hsa0000063493	rno0000032685
hsa0000063500	rno0000032690
hsa0000063502	rno0000032692
hsa0000063503	rno0000032693
hsa0000063504	rno0000032694
hsa0000063553	rno0000129367
hsa0000063561	rno0000129376
hsa0000063568	rno0000129383
hsa0000063570	rno0000129385
hsa0000063574	rno0000129388
hsa0000063575	rno0000129389
hsa0000063576	rno0000129390
hsa0000063582	rno0000129395
hsa0000063583	rno0000129455
hsa0000063586	rno0000129457
hsa0000063587	rno0000129458
hsa0000063588	rno0000129460
hsa0000063599	rno0000127281
hsa0000063659	rno0000131731
hsa0000063666	rno0000131735
hsa0000063668	rno0000131737
hsa0000063669	rno0000131738
hsa0000063775	rno0000196118
hsa0000063780	rno0000126752
hsa0000063809	rno0000123525
hsa0000063809	rno0000123524
hsa0000063881	rno0000122777
hsa0000063885	rno0000122782
hsa0000063886	rno0000122784
hsa0000063891	rno0000122788
hsa0000064078	rno0000033957
hsa0000064080	rno0000033958
hsa0000064081	rno0000033958
hsa0000064111	rno0000036686
hsa0000064115	rno0000036688
hsa0000064117	rno0000036690
hsa0000064117	rno0000036689
hsa0000064118	rno0000036690
hsa0000064123	rno0000036691
hsa0000064124	rno0000036691
hsa0000064125	rno0000036691
hsa0000064135	rno0000038872
hsa0000064139	rno0000038873
hsa0000064140	rno0000038873
hsa0000064141	rno0000038873
hsa0000064142	rno0000038875
hsa0000064146	rno0000031221
hsa0000064149	rno0000031224
hsa0000064151	rno0000038722
hsa0000064153	rno0000038723
hsa0000064155	rno0000038724
hsa0000064156	rno0000038725
hsa0000064157	rno0000038726
hsa0000064178	rno0000030443
hsa0000064181	rno0000030445
hsa0000064262	rno0000038679
hsa0000064316	rno0000196006
hsa0000064318	rno0000196008
hsa0000064319	rno0000196009
hsa0000064439	rno0000194516
hsa0000064441	rno0000194517
hsa0000064442	rno0000194519
hsa0000064443	rno0000194520
hsa0000064444	rno0000194521
hsa0000064445	rno0000194522
hsa0000064446	rno0000194523
hsa0000064448	rno0000194527
hsa0000064449	rno0000194528
hsa0000064470	rno0000054997
hsa0000064497	rno0000056793
hsa0000064500	rno0000056800
hsa0000064502	rno0000056801
hsa0000064504	rno0000056803
hsa0000064509	rno0000056814
hsa0000064510	rno0000056815
hsa0000064545	rno0000192996
hsa0000064641	rno0000052569
hsa0000064643	rno0000052572
hsa0000064648	rno0000052574
hsa0000064649	rno0000052574
hsa0000064658	rno0000131699
hsa0000064659	rno0000131700
hsa0000064697	rno0000041403
hsa0000064753	rno0000193200
hsa0000064756	rno0000193201
hsa0000064758	rno0000193202
hsa0000064768	rno0000193206
hsa0000064769	rno0000193206
hsa0000064843	rno0000055859
hsa0000064903	rno0000194106
hsa0000064954	rno0000193237
hsa0000064956	rno0000193238
hsa0000064958	rno0000193239
hsa0000064964	rno0000193244
hsa0000064967	rno0000193247
hsa0000064971	rno0000185517
hsa0000064973	rno0000185520
hsa0000064977	rno0000185523
hsa0000064994	rno0000132328
hsa0000065103	rno0000194491
hsa0000065105	rno0000194492
hsa0000065566	rno0000175014
hsa0000065568	rno0000175015
hsa0000065570	rno0000175016
hsa0000065571	rno0000175016
hsa0000065574	rno0000175019
hsa0000065576	rno0000175021
hsa0000065697	rno0000174008
hsa0000065712	rno0000174023
hsa0000065777	rno0000177970
hsa0000065777	rno0000177968
hsa0000065778	rno0000177971
hsa0000065781	rno0000177972
hsa0000065782	rno0000177973
hsa0000065784	rno0000177975
hsa0000065790	rno0000177984
hsa0000065892	rno0000040441
hsa0000065944	rno0000042068
hsa0000065945	rno0000042070
hsa0000065946	rno0000042071
hsa0000065947	rno0000042071
hsa0000065948	rno0000042072
