hsa	rno	isohsa	isorno	exoniden
ENSG00000103591	ENSRNOG00000008424	ENST00000261880	ENSRNOT00000011385	hsa0000206226-rno0000122518|0.81;hsa0000206227-rno0000122520|0.82;hsa0000206228-rno0000122521|0.87;hsa0000206230-rno0000122522|0.84;hsa0000206232-rno0000122524|0.9;hsa0000206233-rno0000122525|0.77;hsa0000206234-rno0000122526|0.69;hsa0000206235-rno0000122527|0.93;hsa0000206236-rno0000122528|0.96;hsa0000206237-rno0000122529|0.88
ENSG00000103653	ENSRNOG00000019374	ENST00000220003	ENSRNOT00000026358	hsa0000207343-rno0000133746|0.87;hsa0000207344-rno0000133747|0.95;hsa0000207346-rno0000133748|0.93;hsa0000207350-rno0000133749|0.91;hsa0000207351-rno0000133750|0.9;hsa0000207352-rno0000133751|0.89;hsa0000207353-rno0000133752|0.9;hsa0000207354-rno0000133753|0.89;hsa0000207355-rno0000133754|0.81;hsa0000207356-rno0000133755|0.89;hsa0000207357-rno0000133756|0.93;hsa0000207358-rno0000133758|0.9
ENSG00000103653	ENSRNOG00000019374	ENST00000439220	ENSRNOT00000026358	hsa0000207343-rno0000133746|0.87;hsa0000207344-rno0000133747|0.95;hsa0000207346-rno0000133748|0.93;hsa0000207350-rno0000133749|0.91;hsa0000207351-rno0000133750|0.9;hsa0000207352-rno0000133751|0.89;hsa0000207353-rno0000133752|0.9;hsa0000207354-rno0000133753|0.89;hsa0000207355-rno0000133754|0.81;hsa0000207356-rno0000133755|0.89;hsa0000207357-rno0000133756|0.93;hsa0000207358-rno0000133758|0.9
ENSG00000103653	ENSRNOG00000019374	ENST00000567571	ENSRNOT00000026358	hsa0000207343-rno0000133746|0.87;hsa0000207344-rno0000133747|0.95;hsa0000207346-rno0000133748|0.93;hsa0000207350-rno0000133749|0.91;hsa0000207351-rno0000133750|0.9;hsa0000207352-rno0000133751|0.89;hsa0000207353-rno0000133752|0.9;hsa0000207354-rno0000133753|0.89;hsa0000207355-rno0000133754|0.81;hsa0000207356-rno0000133755|0.89;hsa0000207357-rno0000133756|0.93;hsa0000207358-rno0000133758|0.9
ENSG00000103769	ENSRNOG00000011302	ENST00000261890	ENSRNOT00000015598	hsa0000204323-rno0000135415|1.0;hsa0000204325-rno0000135417|0.93;hsa0000204326-rno0000135418|0.97;hsa0000204330-rno0000135419|0.89;hsa0000204334-rno0000135421|0.96
ENSG00000103769	ENSRNOG00000011302	ENST00000261890	ENSRNOT00000111784	hsa0000204323-rno0000135415|1.0;hsa0000204325-rno0000135417|0.93;hsa0000204326-rno0000135418|0.97;hsa0000204330-rno0000135419|0.89;hsa0000204334-rno0000135420|0.66
ENSG00000103876	ENSRNOG00000013223	ENST00000407106	ENSRNOT00000068167	hsa0000207014-rno0000005141|0.85;hsa0000207015-rno0000005142|0.83;hsa0000207016-rno0000005143|0.8;hsa0000207017-rno0000005144|0.94;hsa0000207019-rno0000005145|0.87;hsa0000207024-rno0000005146|0.88;hsa0000207025-rno0000005147|0.85;hsa0000207026-rno0000005148|0.91;hsa0000207027-rno0000005149|0.86;hsa0000207028-rno0000005150|0.8;hsa0000207030-rno0000005151|0.91;hsa0000207031-rno0000005152|0.81;hsa0000207033-rno0000005153|0.83;hsa0000207034-rno0000005154|0.82
ENSG00000103876	ENSRNOG00000013223	ENST00000261755	ENSRNOT00000068167	hsa0000207014-rno0000005141|0.85;hsa0000207015-rno0000005142|0.83;hsa0000207016-rno0000005143|0.8;hsa0000207017-rno0000005144|0.94;hsa0000207019-rno0000005145|0.87;hsa0000207024-rno0000005146|0.88;hsa0000207025-rno0000005147|0.85;hsa0000207026-rno0000005148|0.91;hsa0000207027-rno0000005149|0.86;hsa0000207028-rno0000005150|0.8;hsa0000207030-rno0000005151|0.91;hsa0000207031-rno0000005152|0.81;hsa0000207033-rno0000005153|0.83;hsa0000207034-rno0000005154|0.82
ENSG00000103876	ENSRNOG00000013223	ENST00000561421	ENSRNOT00000068167	hsa0000207014-rno0000005141|0.85;hsa0000207015-rno0000005142|0.83;hsa0000207016-rno0000005143|0.8;hsa0000207017-rno0000005144|0.94;hsa0000207019-rno0000005145|0.87;hsa0000207024-rno0000005146|0.88;hsa0000207025-rno0000005147|0.85;hsa0000207026-rno0000005148|0.91;hsa0000207027-rno0000005149|0.86;hsa0000207028-rno0000005150|0.8;hsa0000207030-rno0000005151|0.91;hsa0000207031-rno0000005152|0.81;hsa0000207033-rno0000005153|0.83;hsa0000207034-rno0000005154|0.82
ENSG00000103932	ENSRNOG00000005483	ENST00000304330	ENSRNOT00000007299	hsa0000206015-rno0000061499|0.81;hsa0000206016-rno0000061500|0.82;hsa0000206018-rno0000061501|0.84;hsa0000206019-rno0000061502|0.75;hsa0000206020-rno0000061503|0.82;hsa0000206021-rno0000061504|0.69;hsa0000206022-rno0000061505|0.84;hsa0000206023-rno0000061506|0.87;hsa0000206024-rno0000061507|0.88;hsa0000206025-rno0000061508|0.86;hsa0000206026-rno0000061509|0.82;hsa0000206027-rno0000061510|0.87;hsa0000206028-rno0000061511|0.87;hsa0000206031-rno0000061512|0.82;hsa0000206032-rno0000061514|0.81;hsa0000206034-rno0000061515|0.77;hsa0000206035-rno0000061516|0.76;hsa0000206036-rno0000061517|0.87;hsa0000206037-rno0000061518|0.86;hsa0000206038-rno0000061519|0.83;hsa0000206039-rno0000061520|0.83;hsa0000206041-rno0000061521|0.88;hsa0000206042-rno0000061522|0.83;hsa0000206044-rno0000061523|0.75
ENSG00000103942	ENSRNOG00000061450	ENST00000450735	ENSRNOT00000087785	hsa0000203867-rno0000008130|1.0;hsa0000203868-rno0000008132|0.92;hsa0000203869-rno0000008133|0.88;hsa0000203870-rno0000008134|0.91;hsa0000203873-rno0000008135|0.66;hsa0000203874-rno0000008136|0.9;hsa0000203875-rno0000008137|0.89;hsa0000203877-rno0000008138|0.93;hsa0000203878-rno0000008139|0.89
ENSG00000103942	ENSRNOG00000061450	ENST00000304231	ENSRNOT00000087785	hsa0000203867-rno0000008130|1.0;hsa0000203868-rno0000008132|0.92;hsa0000203869-rno0000008133|0.88;hsa0000203870-rno0000008134|0.91;hsa0000203872-rno0000008135|0.86;hsa0000203874-rno0000008136|0.9;hsa0000203875-rno0000008137|0.89;hsa0000203877-rno0000008138|0.93;hsa0000203878-rno0000008139|0.89
ENSG00000104131	ENSRNOG00000016459	ENST00000261868	ENSRNOT00000022437	hsa0000205461-rno0000065967|0.91;hsa0000205462-rno0000065968|0.88;hsa0000205463-rno0000065970|0.93;hsa0000205464-rno0000065972|0.63;hsa0000205465-rno0000065973|0.94;hsa0000205467-rno0000065974|0.97;hsa0000205469-rno0000065975|0.93;hsa0000205471-rno0000065976|0.96
ENSG00000104213	ENSRNOG00000010832	ENST00000541323	ENSRNOT00000014623	hsa0000131876-rno0000199923|0.82;hsa0000131877-rno0000199925|0.81;hsa0000131879-rno0000199926|0.83;hsa0000131880-rno0000199927|0.84;hsa0000131881-rno0000199928|0.86;hsa0000131882-rno0000199929|0.89
ENSG00000104213	ENSRNOG00000010832	ENST00000251630	ENSRNOT00000014623	hsa0000131876-rno0000199923|0.82;hsa0000131877-rno0000199925|0.81;hsa0000131879-rno0000199926|0.83;hsa0000131880-rno0000199927|0.84;hsa0000131881-rno0000199928|0.86;hsa0000131882-rno0000199929|0.89
ENSG00000104219	ENSRNOG00000022686	ENST00000262096	ENSRNOT00000119635	hsa0000133593-rno0000199385|0.87;hsa0000133594-rno0000199386|0.93;hsa0000133596-rno0000199387|0.93;hsa0000133597-rno0000199388|0.93;hsa0000133598-rno0000199389|0.91;hsa0000133599-rno0000199390|0.94;hsa0000133601-rno0000199391|0.93;hsa0000133602-rno0000199392|0.95;hsa0000133603-rno0000199393|0.93;hsa0000133604-rno0000199394|0.9;hsa0000133605-rno0000199395|0.84;hsa0000133606-rno0000199398|0.9
ENSG00000104267	ENSRNOG00000009629	ENST00000285379	ENSRNOT00000013354	hsa0000124996-rno0000039792|0.82;hsa0000124997-rno0000039793|0.77;hsa0000124999-rno0000039794|0.81;hsa0000125001-rno0000039795|0.95;hsa0000125002-rno0000039796|0.71;hsa0000125003-rno0000039797|0.81;hsa0000125004-rno0000039799|0.83
ENSG00000104321	ENSRNOG00000007354	ENST00000262209	ENSRNOT00000009874	hsa0000124784-rno0000075953|0.74;hsa0000124785-rno0000075954|0.65;hsa0000124786-rno0000075955|0.84;hsa0000124787-rno0000075956|0.71;hsa0000124788-rno0000075957|0.79;hsa0000124789-rno0000075958|0.75;hsa0000124790-rno0000075959|0.77;hsa0000124791-rno0000075960|0.86;hsa0000124792-rno0000075961|0.89;hsa0000124793-rno0000075962|0.82;hsa0000124794-rno0000075963|0.86;hsa0000124795-rno0000075964|0.87;hsa0000124796-rno0000075965|0.92;hsa0000124797-rno0000075966|0.83;hsa0000124798-rno0000075967|0.8;hsa0000124799-rno0000075968|0.87;hsa0000124800-rno0000075969|0.78;hsa0000124801-rno0000075970|0.85;hsa0000124802-rno0000075971|0.8;hsa0000124803-rno0000075972|0.87;hsa0000124804-rno0000075973|0.77;hsa0000124805-rno0000075974|0.83;hsa0000124806-rno0000075975|0.79;hsa0000124807-rno0000075976|0.94;hsa0000124808-rno0000075977|0.77;hsa0000124809-rno0000075978|0.69;hsa0000124810-rno0000075979|0.76
ENSG00000104324	ENSRNOG00000005931	ENST00000220763	ENSRNOT00000008211	hsa0000126059-rno0000113661|0.84;hsa0000126061-rno0000113662|0.81;hsa0000126062-rno0000113663|0.87;hsa0000126063-rno0000113664|0.94;hsa0000126064-rno0000113665|0.9;hsa0000126066-rno0000113666|0.87;hsa0000126067-rno0000113668|0.91
ENSG00000104327	ENSRNOG00000007456	ENST00000265431	ENSRNOT00000010845	hsa0000132933-rno0000089988|0.94;hsa0000132934-rno0000089989|0.96;hsa0000132935-rno0000089990|0.92;hsa0000132937-rno0000089991|0.92;hsa0000132938-rno0000089992|0.91;hsa0000132939-rno0000089993|0.86;hsa0000132941-rno0000089994|0.86;hsa0000132943-rno0000089995|0.95;hsa0000132944-rno0000089996|0.96;hsa0000132945-rno0000089997|0.88;hsa0000132946-rno0000089998|0.91
ENSG00000104331	ENSRNOG00000046647	ENST00000262644	ENSRNOT00000072803	hsa0000124699-rno0000089418|0.9;hsa0000124702-rno0000089423|0.87;hsa0000124704-rno0000089424|0.91;hsa0000124706-rno0000089425|0.89;hsa0000124708-rno0000089427|0.88
ENSG00000104341	ENSRNOG00000006766	ENST00000521545	ENSRNOT00000008969	hsa0000125081-rno0000115188|0.92;hsa0000125082-rno0000115190|0.87;hsa0000125084-rno0000115191|0.88;hsa0000125085-rno0000115192|0.86;hsa0000125087-rno0000115193|0.83;hsa0000125088-rno0000115194|0.89;hsa0000125089-rno0000115195|0.84
ENSG00000104412	ENSRNOG00000005123	ENST00000220853	ENSRNOT00000115694	hsa0000127521-rno0000119629|0.9;hsa0000127523-rno0000119630|0.9;hsa0000127524-rno0000119632|0.97;hsa0000127526-rno0000119633|0.86;hsa0000127528-rno0000119635|0.91;hsa0000127529-rno0000119636|0.99;hsa0000127530-rno0000119637|0.92;hsa0000127531-rno0000119638|0.87;hsa0000127532-rno0000119639|0.9;hsa0000127533-rno0000119640|0.9;hsa0000127535-rno0000119641|0.93
ENSG00000104435	ENSRNOG00000011705	ENST00000220876	ENSRNOT00000015720	hsa0000126399-rno0000039774|1.0;hsa0000126400-rno0000039776|0.94;hsa0000126402-rno0000039777|0.88;hsa0000126403-rno0000039778|0.96;hsa0000126406-rno0000039779|0.97
ENSG00000104490	ENSRNOG00000042978	ENST00000220931	ENSRNOT00000080024	hsa0000125426-rno0000115606|0.93;hsa0000125428-rno0000115607|0.92;hsa0000125429-rno0000115608|0.95
ENSG00000104490	ENSRNOG00000042978	ENST00000521599	ENSRNOT00000080024	hsa0000125426-rno0000115606|0.93;hsa0000125428-rno0000115607|0.92;hsa0000125429-rno0000115608|0.95
ENSG00000104490	ENSRNOG00000042978	ENST00000519508	ENSRNOT00000080024	hsa0000125426-rno0000115606|0.93;hsa0000125428-rno0000115607|0.92;hsa0000125429-rno0000115608|0.95
ENSG00000104490	ENSRNOG00000042978	ENST00000395923	ENSRNOT00000080024	hsa0000125426-rno0000115606|0.93;hsa0000125428-rno0000115607|0.92;hsa0000125429-rno0000115608|0.95
ENSG00000104490	ENSRNOG00000042978	ENST00000311028	ENSRNOT00000080024	hsa0000125426-rno0000115606|0.93;hsa0000125428-rno0000115607|0.92;hsa0000125429-rno0000115608|0.95
ENSG00000104497	ENSRNOG00000009953	ENST00000345957	ENSRNOT00000083909	hsa0000129493-rno0000038612|0.84;hsa0000129495-rno0000038613|0.95;hsa0000129496-rno0000038614|0.95;hsa0000129497-rno0000038615|0.97;hsa0000129499-rno0000038616|0.85;hsa0000129500-rno0000038617|0.84;hsa0000129501-rno0000038618|0.76
ENSG00000104497	ENSRNOG00000009953	ENST00000396330	ENSRNOT00000083909	hsa0000129493-rno0000038612|0.84;hsa0000129495-rno0000038613|0.95;hsa0000129496-rno0000038614|0.95;hsa0000129497-rno0000038615|0.97;hsa0000129499-rno0000038616|0.85;hsa0000129500-rno0000038617|0.84;hsa0000129501-rno0000038618|0.76
ENSG00000104549	ENSRNOG00000009550	ENST00000265896	ENSRNOT00000012883	hsa0000131576-rno0000119750|0.87;hsa0000131578-rno0000119751|0.79;hsa0000131579-rno0000119752|0.81;hsa0000131581-rno0000119753|0.84;hsa0000131582-rno0000119754|0.83;hsa0000131583-rno0000119755|0.82;hsa0000131585-rno0000119756|0.82;hsa0000131586-rno0000119757|0.86;hsa0000131587-rno0000119758|0.79;hsa0000131588-rno0000119759|0.83;hsa0000131590-rno0000119760|0.84
ENSG00000104626	ENSRNOG00000011448	ENST00000519292	ENSRNOT00000015239	hsa0000132776-rno0000201795|0.61;hsa0000132778-rno0000201797|0.82;hsa0000132780-rno0000201798|0.85;hsa0000132782-rno0000201799|0.86;hsa0000132784-rno0000201800|0.84;hsa0000132785-rno0000201801|0.88;hsa0000132787-rno0000201802|0.88
ENSG00000104626	ENSRNOG00000011448	ENST00000250263	ENSRNOT00000015239	hsa0000132776-rno0000201795|0.61;hsa0000132778-rno0000201797|0.82;hsa0000132780-rno0000201798|0.85;hsa0000132782-rno0000201799|0.86;hsa0000132784-rno0000201800|0.84;hsa0000132785-rno0000201801|0.88;hsa0000132787-rno0000201802|0.88
ENSG00000104695	ENSRNOG00000015182	ENST00000221138	ENSRNOT00000020663	hsa0000127946-rno0000202077|0.99;hsa0000127948-rno0000202078|0.92;hsa0000127951-rno0000202079|0.91;hsa0000127953-rno0000202080|0.96;hsa0000127955-rno0000202081|0.93;hsa0000127956-rno0000202082|0.92;hsa0000127959-rno0000202083|0.92
ENSG00000104760	ENSRNOG00000010714	ENST00000398056	ENSRNOT00000014248	hsa0000126421-rno0000200004|0.6;hsa0000126422-rno0000200005|0.78;hsa0000126423-rno0000200006|0.9;hsa0000126424-rno0000200007|0.82;hsa0000126425-rno0000200008|0.83;hsa0000126426-rno0000200009|0.83;hsa0000126427-rno0000200012|0.85
ENSG00000104760	ENSRNOG00000010714	ENST00000522444	ENSRNOT00000014248	hsa0000126421-rno0000200004|0.6;hsa0000126422-rno0000200005|0.78;hsa0000126423-rno0000200006|0.9;hsa0000126424-rno0000200007|0.82;hsa0000126425-rno0000200008|0.83;hsa0000126426-rno0000200009|0.83;hsa0000126427-rno0000200012|0.85
ENSG00000104760	ENSRNOG00000010714	ENST00000427924	ENSRNOT00000014248	hsa0000126421-rno0000200004|0.6;hsa0000126422-rno0000200005|0.78;hsa0000126423-rno0000200006|0.9;hsa0000126424-rno0000200007|0.82;hsa0000126425-rno0000200008|0.83;hsa0000126426-rno0000200009|0.83;hsa0000126427-rno0000200012|0.85
ENSG00000104760	ENSRNOG00000010714	ENST00000381840	ENSRNOT00000014248	hsa0000126421-rno0000200004|0.6;hsa0000126422-rno0000200005|0.78;hsa0000126423-rno0000200006|0.9;hsa0000126424-rno0000200007|0.82;hsa0000126425-rno0000200008|0.83;hsa0000126426-rno0000200009|0.83;hsa0000126427-rno0000200012|0.85
ENSG00000104760	ENSRNOG00000010714	ENST00000398054	ENSRNOT00000014248	hsa0000126421-rno0000200004|0.6;hsa0000126422-rno0000200005|0.78;hsa0000126423-rno0000200006|0.9;hsa0000126424-rno0000200007|0.82;hsa0000126425-rno0000200008|0.83;hsa0000126426-rno0000200009|0.83;hsa0000126427-rno0000200012|0.85
ENSG00000104760	ENSRNOG00000010714	ENST00000381841	ENSRNOT00000014248	hsa0000126421-rno0000200004|0.6;hsa0000126422-rno0000200005|0.78;hsa0000126423-rno0000200006|0.9;hsa0000126424-rno0000200007|0.82;hsa0000126425-rno0000200008|0.83;hsa0000126426-rno0000200009|0.83;hsa0000126427-rno0000200012|0.85
ENSG00000104760	ENSRNOG00000010714	ENST00000518650	ENSRNOT00000014248	hsa0000126421-rno0000200004|0.6;hsa0000126422-rno0000200005|0.78;hsa0000126423-rno0000200006|0.9;hsa0000126424-rno0000200007|0.82;hsa0000126425-rno0000200008|0.83;hsa0000126426-rno0000200009|0.83;hsa0000126427-rno0000200012|0.85
ENSG00000104812	ENSRNOG00000020812	ENST00000323798	ENSRNOT00000028271	hsa0000268940-rno0000007381|0.87;hsa0000268941-rno0000007382|0.89;hsa0000268942-rno0000007383|0.87;hsa0000268943-rno0000007384|0.88;hsa0000268944-rno0000007385|0.88;hsa0000268945-rno0000007386|0.91;hsa0000268946-rno0000007387|0.88;hsa0000268947-rno0000007388|0.88;hsa0000268948-rno0000007389|0.8;hsa0000268949-rno0000007390|0.91;hsa0000268950-rno0000007391|0.89;hsa0000268951-rno0000007392|0.91;hsa0000268952-rno0000007393|0.85;hsa0000268953-rno0000007394|0.86;hsa0000268955-rno0000007395|0.89;hsa0000268956-rno0000007396|0.83
ENSG00000104812	ENSRNOG00000020812	ENST00000263276	ENSRNOT00000100462	hsa0000268940-rno0000007381|0.87;hsa0000268941-rno0000007382|0.89;hsa0000268943-rno0000007384|0.88;hsa0000268944-rno0000007385|0.88;hsa0000268945-rno0000007386|0.91;hsa0000268946-rno0000007387|0.88;hsa0000268947-rno0000007388|0.88;hsa0000268948-rno0000007389|0.8;hsa0000268949-rno0000007390|0.91;hsa0000268950-rno0000007391|0.89;hsa0000268951-rno0000007392|0.91;hsa0000268952-rno0000007393|0.85;hsa0000268953-rno0000007394|0.86;hsa0000268955-rno0000007395|0.89;hsa0000268956-rno0000007396|0.83
ENSG00000104826	ENSRNOG00000063034	ENST00000649238	ENSRNOT00000067468	hsa0000259733-rno0000005679|0.93;hsa0000259734-rno0000005680|0.8;hsa0000259735-rno0000005681|0.8
ENSG00000104863	ENSRNOG00000020746	ENST00000221459	ENSRNOT00000028164	hsa0000259761-rno0000010038|1.0;hsa0000259764-rno0000010039|0.88;hsa0000259765-rno0000010040|0.9;hsa0000259768-rno0000010041|0.86;hsa0000259769-rno0000010042|0.84;hsa0000259770-rno0000010043|0.95
ENSG00000104866	ENSRNOG00000017692	ENST00000221462	ENSRNOT00000023867	hsa0000256908-rno0000020247|0.82;hsa0000256909-rno0000020248|0.92;hsa0000256910-rno0000020249|0.78;hsa0000256911-rno0000020250|0.92;hsa0000256912-rno0000020251|0.93;hsa0000256914-rno0000020252|0.89;hsa0000256915-rno0000020253|0.91;hsa0000256916-rno0000020254|0.96;hsa0000256917-rno0000020255|0.89;hsa0000256918-rno0000020256|0.92;hsa0000256919-rno0000020257|0.76;hsa0000256920-rno0000020259|0.71
ENSG00000104888	ENSRNOG00000020650	ENST00000221485	ENSRNOT00000028064	hsa0000259409-rno0000015378|0.89;hsa0000259410-rno0000015379|0.91;hsa0000259412-rno0000015381|0.95;hsa0000259413-rno0000015382|0.86;hsa0000259414-rno0000015383|0.93;hsa0000259416-rno0000015384|0.84;hsa0000259417-rno0000015385|0.88;hsa0000259419-rno0000015386|0.91;hsa0000259420-rno0000015387|0.84;hsa0000259421-rno0000015388|0.9;hsa0000259422-rno0000015389|0.88;hsa0000259423-rno0000015390|0.93
ENSG00000104892	ENSRNOG00000018101	ENST00000391946	ENSRNOT00000068092	hsa0000262973-rno0000010412|0.86;hsa0000262975-rno0000010413|0.83;hsa0000262976-rno0000010414|0.83;hsa0000262978-rno0000010415|0.9;hsa0000262979-rno0000010416|0.86;hsa0000262981-rno0000010417|0.87;hsa0000262982-rno0000010418|0.91;hsa0000262984-rno0000010419|0.81;hsa0000262985-rno0000010420|0.73;hsa0000262986-rno0000010421|0.78;hsa0000262987-rno0000010422|0.83;hsa0000262988-rno0000010423|0.78
ENSG00000104892	ENSRNOG00000018101	ENST00000585434	ENSRNOT00000068092	hsa0000262973-rno0000010412|0.86;hsa0000262975-rno0000010413|0.83;hsa0000262977-rno0000010414|0.81;hsa0000262978-rno0000010415|0.9;hsa0000262979-rno0000010416|0.86;hsa0000262981-rno0000010417|0.87;hsa0000262982-rno0000010418|0.91;hsa0000262984-rno0000010419|0.81;hsa0000262985-rno0000010420|0.73;hsa0000262986-rno0000010421|0.78;hsa0000262987-rno0000010422|0.83;hsa0000262988-rno0000010423|0.78
ENSG00000104892	ENSRNOG00000018101	ENST00000470402	ENSRNOT00000068092	hsa0000262971-rno0000010412|0.75;hsa0000262975-rno0000010413|0.83;hsa0000262976-rno0000010414|0.83;hsa0000262978-rno0000010415|0.9;hsa0000262979-rno0000010416|0.86;hsa0000262981-rno0000010417|0.87;hsa0000262982-rno0000010418|0.91;hsa0000262984-rno0000010419|0.81;hsa0000262985-rno0000010420|0.73;hsa0000262986-rno0000010421|0.78;hsa0000262987-rno0000010422|0.83;hsa0000262988-rno0000010423|0.78
ENSG00000104897	ENSRNOG00000019349	ENST00000221494	ENSRNOT00000026202	hsa0000264621-rno0000112927|0.87;hsa0000264622-rno0000112928|0.9;hsa0000264623-rno0000112929|0.85;hsa0000264624-rno0000112930|0.92;hsa0000264625-rno0000112931|0.9;hsa0000264626-rno0000112932|0.89;hsa0000264627-rno0000112933|0.91;hsa0000264628-rno0000112936|0.78
ENSG00000104897	ENSRNOG00000019349	ENST00000221494	ENSRNOT00000114856	hsa0000264621-rno0000112927|0.87;hsa0000264622-rno0000112928|0.9;hsa0000264623-rno0000112929|0.85;hsa0000264624-rno0000112930|0.92;hsa0000264625-rno0000112931|0.9;hsa0000264626-rno0000112932|0.89;hsa0000264627-rno0000112933|0.91;hsa0000264628-rno0000112934|0.67
ENSG00000104899	ENSRNOG00000019377	ENST00000221496	ENSRNOT00000026220	hsa0000264629-rno0000112855|0.68;hsa0000264630-rno0000112856|0.73;hsa0000264631-rno0000112857|0.75;hsa0000264632-rno0000112858|0.72;hsa0000264633-rno0000112859|0.78
ENSG00000104903	ENSRNOG00000002950	ENST00000264824	ENSRNOT00000003980	hsa0000259070-rno0000212705|0.8;hsa0000259073-rno0000212706|0.87;hsa0000259074-rno0000212707|0.82
ENSG00000104957	ENSRNOG00000008319	ENST00000586600	ENSRNOT00000011150	hsa0000261984-rno0000215867|1.0;hsa0000261985-rno0000215869|0.83;hsa0000261986-rno0000215870|0.92;hsa0000261988-rno0000215871|0.91;hsa0000261990-rno0000215873|0.92;hsa0000261991-rno0000215874|0.9;hsa0000261993-rno0000215875|0.84;hsa0000261996-rno0000215876|0.83;hsa0000261999-rno0000215878|0.66
ENSG00000104957	ENSRNOG00000008319	ENST00000221554	ENSRNOT00000011150	hsa0000261984-rno0000215867|1.0;hsa0000261985-rno0000215869|0.83;hsa0000261986-rno0000215870|0.92;hsa0000261988-rno0000215871|0.91;hsa0000261990-rno0000215873|0.92;hsa0000261991-rno0000215874|0.9;hsa0000261993-rno0000215875|0.84;hsa0000261996-rno0000215876|0.83;hsa0000261999-rno0000215878|0.66
ENSG00000104960	ENSRNOG00000020358	ENST00000391842	ENSRNOT00000027580	hsa0000269385-rno0000000971|0.91;hsa0000269386-rno0000000972|0.86;hsa0000269387-rno0000000973|0.89;hsa0000269388-rno0000000974|0.91;hsa0000269389-rno0000000975|0.92;hsa0000269391-rno0000000976|0.94;hsa0000269392-rno0000000977|0.82;hsa0000269393-rno0000000978|0.93;hsa0000269396-rno0000000979|0.81;hsa0000269397-rno0000000980|0.93;hsa0000269398-rno0000000981|0.89;hsa0000269402-rno0000000982|0.83
ENSG00000104960	ENSRNOG00000020358	ENST00000599732	ENSRNOT00000027580	hsa0000269385-rno0000000971|0.91;hsa0000269386-rno0000000972|0.86;hsa0000269387-rno0000000973|0.89;hsa0000269388-rno0000000974|0.91;hsa0000269389-rno0000000975|0.92;hsa0000269391-rno0000000976|0.94;hsa0000269392-rno0000000977|0.82;hsa0000269393-rno0000000978|0.93;hsa0000269396-rno0000000979|0.81;hsa0000269397-rno0000000980|0.93;hsa0000269398-rno0000000981|0.89;hsa0000269402-rno0000000982|0.83
