hsa	ocu
hsa0000057811	ocu0000156461
hsa0000057812	ocu0000156462
hsa0000057817	ocu0000076540
hsa0000057819	ocu0000076542
hsa0000057821	ocu0000076544
hsa0000057822	ocu0000076545
hsa0000057827	ocu0000076550
hsa0000057828	ocu0000076551
hsa0000057829	ocu0000076552
hsa0000057831	ocu0000076554
hsa0000057833	ocu0000076556
hsa0000057835	ocu0000076558
hsa0000057836	ocu0000076559
hsa0000057837	ocu0000076560
hsa0000057838	ocu0000076561
hsa0000057840	ocu0000036185
hsa0000057840	ocu0000036184
hsa0000057845	ocu0000036191
hsa0000057846	ocu0000036192
hsa0000057851	ocu0000036196
hsa0000057857	ocu0000034350
hsa0000057858	ocu0000034351
hsa0000057862	ocu0000075107
hsa0000057864	ocu0000075109
hsa0000057867	ocu0000075112
hsa0000057868	ocu0000075113
hsa0000057870	ocu0000075114
hsa0000057871	ocu0000075115
hsa0000057874	ocu0000075118
hsa0000057876	ocu0000075119
hsa0000057877	ocu0000075119
hsa0000057880	ocu0000075121
hsa0000057882	ocu0000075123
hsa0000057889	ocu0000075130
hsa0000057892	ocu0000075133
hsa0000057893	ocu0000075134
hsa0000057900	ocu0000075138
hsa0000057903	ocu0000075141
hsa0000057905	ocu0000075143
hsa0000057909	ocu0000075146
hsa0000057910	ocu0000075147
hsa0000057913	ocu0000075150
hsa0000057915	ocu0000075152
hsa0000057916	ocu0000075153
hsa0000057917	ocu0000075154
hsa0000057918	ocu0000075155
hsa0000057921	ocu0000075158
hsa0000057922	ocu0000075159
hsa0000057926	ocu0000075162
hsa0000057927	ocu0000075163
hsa0000057929	ocu0000075165
hsa0000057930	ocu0000075166
hsa0000057932	ocu0000075168
hsa0000057933	ocu0000075169
hsa0000057935	ocu0000075171
hsa0000057936	ocu0000075171
hsa0000057937	ocu0000075172
hsa0000057941	ocu0000075175
hsa0000057947	ocu0000040304
hsa0000057948	ocu0000040305
hsa0000057950	ocu0000040306
hsa0000057951	ocu0000040306
hsa0000057955	ocu0000038273
hsa0000057956	ocu0000038273
hsa0000057963	ocu0000038278
hsa0000057967	ocu0000038281
hsa0000057970	ocu0000038283
hsa0000057971	ocu0000038284
hsa0000057974	ocu0000038287
hsa0000057979	ocu0000080610
hsa0000057981	ocu0000080613
hsa0000057987	ocu0000080619
hsa0000057994	ocu0000080625
hsa0000057998	ocu0000080628
hsa0000058008	ocu0000079439
hsa0000058017	ocu0000079444
hsa0000058038	ocu0000035883
hsa0000058039	ocu0000035884
hsa0000058040	ocu0000035885
hsa0000058041	ocu0000035886
hsa0000058042	ocu0000035887
hsa0000058044	ocu0000035889
hsa0000058046	ocu0000035890
hsa0000058047	ocu0000035891
hsa0000058048	ocu0000035891
hsa0000058050	ocu0000035892
hsa0000058052	ocu0000035894
hsa0000058054	ocu0000035896
hsa0000058055	ocu0000035897
hsa0000058057	ocu0000035899
hsa0000058059	ocu0000035901
hsa0000058060	ocu0000035902
hsa0000058061	ocu0000035903
hsa0000058062	ocu0000035904
hsa0000058066	ocu0000035908
hsa0000058067	ocu0000035909
hsa0000058068	ocu0000035910
hsa0000058070	ocu0000035911
hsa0000058071	ocu0000035912
hsa0000058072	ocu0000035913
hsa0000058074	ocu0000035915
hsa0000058077	ocu0000035919
hsa0000058095	ocu0000077600
hsa0000058096	ocu0000077601
hsa0000058098	ocu0000077602
hsa0000058099	ocu0000077603
hsa0000058100	ocu0000077604
hsa0000058101	ocu0000077607
hsa0000058103	ocu0000077609
hsa0000058119	ocu0000033902
hsa0000058122	ocu0000033905
hsa0000058123	ocu0000033949
hsa0000058140	ocu0000041514
hsa0000058141	ocu0000041514
hsa0000058142	ocu0000041515
hsa0000058147	ocu0000041519
hsa0000058153	ocu0000041525
hsa0000058154	ocu0000041526
hsa0000058156	ocu0000041528
hsa0000058162	ocu0000179623
hsa0000058168	ocu0000179625
hsa0000058169	ocu0000179626
hsa0000058170	ocu0000179627
hsa0000058171	ocu0000179629
hsa0000058172	ocu0000179630
hsa0000058173	ocu0000179631
hsa0000058174	ocu0000179632
hsa0000058175	ocu0000179633
hsa0000058176	ocu0000179634
hsa0000058179	ocu0000179635
hsa0000058183	ocu0000179638
hsa0000058184	ocu0000179639
hsa0000058185	ocu0000179639
hsa0000058187	ocu0000179640
hsa0000058191	ocu0000179641
hsa0000058193	ocu0000179642
hsa0000058196	ocu0000179643
hsa0000058198	ocu0000179644
hsa0000058199	ocu0000179645
hsa0000058200	ocu0000179646
hsa0000058201	ocu0000179647
hsa0000058206	ocu0000033978
hsa0000058209	ocu0000033980
hsa0000058212	ocu0000033983
hsa0000058214	ocu0000033984
hsa0000058215	ocu0000033985
hsa0000058220	ocu0000033989
hsa0000058221	ocu0000033990
hsa0000058222	ocu0000033991
hsa0000058223	ocu0000033992
hsa0000058225	ocu0000033994
hsa0000058227	ocu0000033996
hsa0000058228	ocu0000033997
hsa0000058229	ocu0000033998
hsa0000058230	ocu0000033999
hsa0000058231	ocu0000034000
hsa0000058233	ocu0000034002
hsa0000058234	ocu0000034003
hsa0000058238	ocu0000034004
hsa0000058239	ocu0000034005
hsa0000058241	ocu0000034007
hsa0000058242	ocu0000034009
hsa0000058263	ocu0000041673
hsa0000058265	ocu0000041675
hsa0000058270	ocu0000041679
hsa0000058271	ocu0000041680
hsa0000058273	ocu0000041681
hsa0000058275	ocu0000041682
hsa0000058276	ocu0000041683
hsa0000058277	ocu0000041684
hsa0000058279	ocu0000041611
hsa0000058282	ocu0000041612
hsa0000058283	ocu0000041612
hsa0000058293	ocu0000041616
hsa0000058295	ocu0000041617
hsa0000058297	ocu0000041619
hsa0000058298	ocu0000041620
hsa0000058300	ocu0000041621
hsa0000058302	ocu0000038570
hsa0000058303	ocu0000038642
hsa0000058304	ocu0000038643
hsa0000058307	ocu0000038644
hsa0000058308	ocu0000038645
hsa0000058309	ocu0000038646
hsa0000058311	ocu0000038647
hsa0000058312	ocu0000038648
hsa0000058319	ocu0000038709
hsa0000058320	ocu0000038710
hsa0000058323	ocu0000038713
hsa0000058325	ocu0000038715
hsa0000058347	ocu0000039475
hsa0000058348	ocu0000039476
hsa0000058353	ocu0000039479
hsa0000058355	ocu0000039481
hsa0000058360	ocu0000039589
hsa0000058371	ocu0000075676
hsa0000058377	ocu0000075680
hsa0000058378	ocu0000075681
hsa0000058381	ocu0000075683
hsa0000058382	ocu0000075684
hsa0000058383	ocu0000075685
hsa0000058389	ocu0000075688
hsa0000058390	ocu0000075688
hsa0000058391	ocu0000035678
hsa0000058397	ocu0000035679
hsa0000058399	ocu0000035680
hsa0000058408	ocu0000035676
hsa0000058412	ocu0000076388
hsa0000058413	ocu0000034873
hsa0000058417	ocu0000034874
hsa0000058419	ocu0000034875
hsa0000058421	ocu0000034877
hsa0000058425	ocu0000038345
hsa0000058426	ocu0000038346
hsa0000058427	ocu0000038347
hsa0000058428	ocu0000038348
hsa0000058429	ocu0000038349
hsa0000058432	ocu0000038350
hsa0000058434	ocu0000038352
hsa0000058441	ocu0000038357
hsa0000058448	ocu0000038362
hsa0000058450	ocu0000038364
hsa0000058460	ocu0000038376
hsa0000058476	ocu0000077994
hsa0000058477	ocu0000077995
hsa0000058479	ocu0000077996
hsa0000058480	ocu0000077997
hsa0000058481	ocu0000078000
hsa0000058486	ocu0000078105
hsa0000058487	ocu0000078105
hsa0000058491	ocu0000078107
hsa0000058494	ocu0000078671
hsa0000058494	ocu0000078670
hsa0000058494	ocu0000078672
hsa0000058501	ocu0000078675
hsa0000058506	ocu0000078677
hsa0000058508	ocu0000078679
hsa0000058511	ocu0000078680
hsa0000058516	ocu0000078685
hsa0000058531	ocu0000078333
hsa0000058542	ocu0000078335
hsa0000058544	ocu0000078337
hsa0000058546	ocu0000039482
hsa0000058547	ocu0000039482
hsa0000058549	ocu0000039483
hsa0000058551	ocu0000039484
hsa0000058558	ocu0000039486
hsa0000058560	ocu0000039487
hsa0000058563	ocu0000039488
hsa0000058565	ocu0000039489
hsa0000058567	ocu0000033847
hsa0000058571	ocu0000034207
hsa0000058572	ocu0000034208
hsa0000058573	ocu0000034209
hsa0000058574	ocu0000034210
hsa0000058577	ocu0000034213
hsa0000058578	ocu0000034214
hsa0000058579	ocu0000034215
hsa0000058580	ocu0000034216
hsa0000058581	ocu0000034217
hsa0000058584	ocu0000034220
hsa0000058585	ocu0000034221
hsa0000058586	ocu0000034222
hsa0000058587	ocu0000034223
hsa0000058588	ocu0000034224
hsa0000058591	ocu0000034227
hsa0000058592	ocu0000034228
hsa0000058593	ocu0000034229
hsa0000058594	ocu0000034230
hsa0000058595	ocu0000034231
hsa0000058599	ocu0000034236
hsa0000058608	ocu0000081382
hsa0000058613	ocu0000081387
hsa0000058615	ocu0000081389
hsa0000058618	ocu0000081391
hsa0000058627	ocu0000081491
hsa0000058628	ocu0000081492
hsa0000058630	ocu0000081495
hsa0000058637	ocu0000081502
hsa0000058641	ocu0000081506
hsa0000058652	ocu0000081517
hsa0000058661	ocu0000081624
hsa0000058667	ocu0000081628
hsa0000058668	ocu0000081629
hsa0000058675	ocu0000081652
hsa0000058679	ocu0000081654
hsa0000058681	ocu0000081655
hsa0000058682	ocu0000081655
hsa0000058686	ocu0000081656
hsa0000058687	ocu0000081656
hsa0000058688	ocu0000081657
hsa0000058689	ocu0000081658
hsa0000058690	ocu0000081659
hsa0000058690	ocu0000081658
hsa0000058692	ocu0000081661
hsa0000058695	ocu0000081664
hsa0000058696	ocu0000081664
hsa0000058697	ocu0000082217
hsa0000058698	ocu0000082218
hsa0000058699	ocu0000082219
hsa0000058700	ocu0000082220
hsa0000058701	ocu0000082221
hsa0000058704	ocu0000082229
hsa0000058708	ocu0000082232
hsa0000058714	ocu0000082235
hsa0000058718	ocu0000082237
hsa0000058719	ocu0000082238
hsa0000058722	ocu0000082240
hsa0000058727	ocu0000082243
hsa0000058729	ocu0000082245
hsa0000058732	ocu0000082246
hsa0000058735	ocu0000082277
hsa0000058746	ocu0000082280
hsa0000058748	ocu0000082281
hsa0000058749	ocu0000082282
hsa0000058750	ocu0000082283
hsa0000058751	ocu0000082284
hsa0000058752	ocu0000082285
hsa0000058754	ocu0000082287
hsa0000058756	ocu0000082289
hsa0000058757	ocu0000082290
hsa0000058758	ocu0000082291
hsa0000058760	ocu0000082293
hsa0000058764	ocu0000082297
hsa0000058765	ocu0000082298
hsa0000058766	ocu0000082299
hsa0000058778	ocu0000038481
hsa0000058779	ocu0000038482
hsa0000058780	ocu0000038483
hsa0000058782	ocu0000038484
hsa0000058807	ocu0000037932
hsa0000058809	ocu0000037815
hsa0000058810	ocu0000037816
hsa0000058811	ocu0000037817
hsa0000058814	ocu0000037818
hsa0000058818	ocu0000037820
hsa0000058819	ocu0000037821
hsa0000058820	ocu0000037822
hsa0000058821	ocu0000037822
hsa0000058823	ocu0000037824
hsa0000058824	ocu0000037825
hsa0000058825	ocu0000037826
hsa0000058877	ocu0000041491
hsa0000058879	ocu0000041493
hsa0000058881	ocu0000034146
hsa0000058883	ocu0000034147
hsa0000058885	ocu0000034149
hsa0000058886	ocu0000034150
hsa0000058887	ocu0000034151
hsa0000058888	ocu0000034152
hsa0000058889	ocu0000034153
hsa0000058890	ocu0000034154
hsa0000058891	ocu0000034155
hsa0000058892	ocu0000034156
hsa0000058894	ocu0000034158
hsa0000058898	ocu0000034163
hsa0000058900	ocu0000034369
hsa0000058905	ocu0000034372
hsa0000058908	ocu0000034373
hsa0000058910	ocu0000034374
hsa0000058914	ocu0000034375
hsa0000058915	ocu0000034375
hsa0000058916	ocu0000034376
hsa0000058917	ocu0000034377
hsa0000058920	ocu0000081788
hsa0000058921	ocu0000081789
hsa0000058922	ocu0000081790
hsa0000058924	ocu0000081792
hsa0000058928	ocu0000081796
hsa0000058929	ocu0000081797
hsa0000058934	ocu0000081802
hsa0000058937	ocu0000077635
hsa0000058938	ocu0000077636
hsa0000058941	ocu0000077639
hsa0000058942	ocu0000077640
hsa0000058945	ocu0000077641
hsa0000058947	ocu0000077642
hsa0000058948	ocu0000077643
hsa0000058949	ocu0000077644
hsa0000058953	ocu0000077647
hsa0000058954	ocu0000077648
hsa0000058956	ocu0000077650
hsa0000058957	ocu0000077651
hsa0000058958	ocu0000077652
hsa0000058959	ocu0000077653
hsa0000058960	ocu0000077654
hsa0000058961	ocu0000077655
hsa0000058962	ocu0000077655
hsa0000058964	ocu0000077657
hsa0000058965	ocu0000077658
hsa0000058966	ocu0000077659
hsa0000058968	ocu0000077660
hsa0000058970	ocu0000077662
hsa0000058985	ocu0000034853
hsa0000058986	ocu0000034853
hsa0000058991	ocu0000034856
hsa0000058994	ocu0000076760
hsa0000058996	ocu0000076762
hsa0000058998	ocu0000076764
hsa0000058999	ocu0000076764
hsa0000059007	ocu0000076769
hsa0000059014	ocu0000076773
hsa0000059067	ocu0000079324
hsa0000059069	ocu0000079326
hsa0000059080	ocu0000035524
hsa0000059081	ocu0000034930
hsa0000059095	ocu0000179520
hsa0000059111	ocu0000077468
hsa0000059113	ocu0000077470
hsa0000059114	ocu0000077470
hsa0000059116	ocu0000077472
hsa0000059117	ocu0000077473
hsa0000059118	ocu0000077474
hsa0000059121	ocu0000077476
hsa0000059122	ocu0000077476
hsa0000059123	ocu0000077477
hsa0000059124	ocu0000077478
hsa0000059131	ocu0000034881
hsa0000059132	ocu0000034882
hsa0000059133	ocu0000034883
hsa0000059134	ocu0000034884
hsa0000059138	ocu0000076573
hsa0000059141	ocu0000076576
hsa0000059142	ocu0000076577
hsa0000059145	ocu0000076580
hsa0000059147	ocu0000076582
hsa0000059152	ocu0000076587
hsa0000059158	ocu0000076592
hsa0000059174	ocu0000076608
hsa0000059175	ocu0000076609
hsa0000059176	ocu0000076610
hsa0000059181	ocu0000076078
hsa0000059183	ocu0000076080
hsa0000059196	ocu0000076086
hsa0000059207	ocu0000074655
hsa0000059208	ocu0000074656
hsa0000059209	ocu0000074657
hsa0000059211	ocu0000074659
hsa0000059213	ocu0000074661
hsa0000059214	ocu0000074662
hsa0000059217	ocu0000074664
hsa0000059222	ocu0000036201
hsa0000059226	ocu0000036202
hsa0000059230	ocu0000036206
hsa0000059262	ocu0000038631
hsa0000059263	ocu0000038632
hsa0000059264	ocu0000038633
hsa0000059266	ocu0000038635
hsa0000059267	ocu0000038636
hsa0000059269	ocu0000038638
hsa0000059271	ocu0000038640
hsa0000059272	ocu0000038641
hsa0000059275	ocu0000081519
hsa0000059276	ocu0000081519
hsa0000059280	ocu0000081520
hsa0000059283	ocu0000081520
hsa0000059284	ocu0000081520
hsa0000059301	ocu0000035696
hsa0000059302	ocu0000035697
hsa0000059303	ocu0000035697
hsa0000059307	ocu0000035701
hsa0000059308	ocu0000035701
hsa0000059309	ocu0000035702
hsa0000059310	ocu0000035702
hsa0000059311	ocu0000035703
hsa0000059313	ocu0000035704
hsa0000059318	ocu0000035664
hsa0000059324	ocu0000035668
hsa0000059326	ocu0000035669
hsa0000059338	ocu0000035357
hsa0000059339	ocu0000035357
hsa0000059341	ocu0000035358
hsa0000059346	ocu0000035360
hsa0000059349	ocu0000035361
hsa0000059353	ocu0000035363
hsa0000059355	ocu0000035364
hsa0000059356	ocu0000035364
hsa0000059358	ocu0000035365
hsa0000059359	ocu0000035365
hsa0000059361	ocu0000035366
hsa0000059362	ocu0000035367
hsa0000059367	ocu0000035369
hsa0000059370	ocu0000035371
hsa0000059371	ocu0000035372
hsa0000059373	ocu0000035373
hsa0000059374	ocu0000035374
hsa0000059375	ocu0000035374
hsa0000059377	ocu0000035375
hsa0000059378	ocu0000035376
hsa0000059379	ocu0000035377
hsa0000059381	ocu0000035378
hsa0000059382	ocu0000035379
hsa0000059384	ocu0000035380
hsa0000059385	ocu0000035381
hsa0000059386	ocu0000035382
hsa0000059389	ocu0000035383
hsa0000059402	ocu0000034683
hsa0000059406	ocu0000034684
hsa0000059407	ocu0000034684
hsa0000059408	ocu0000034684
hsa0000059410	ocu0000034685
hsa0000059415	ocu0000034687
hsa0000059417	ocu0000034688
hsa0000059418	ocu0000034689
hsa0000059419	ocu0000034690
hsa0000059421	ocu0000034692
hsa0000059422	ocu0000034693
hsa0000059424	ocu0000034695
hsa0000059426	ocu0000034697
hsa0000059432	ocu0000034702
hsa0000059444	ocu0000201325
hsa0000059487	ocu0000179486
hsa0000059517	ocu0000038440
hsa0000059521	ocu0000038444
hsa0000059528	ocu0000038451
hsa0000059548	ocu0000038430
hsa0000059556	ocu0000080166
hsa0000059557	ocu0000079334
hsa0000059559	ocu0000079335
hsa0000059563	ocu0000079338
hsa0000059566	ocu0000079340
hsa0000059567	ocu0000079341
hsa0000059568	ocu0000079341
hsa0000059569	ocu0000079341
hsa0000059571	ocu0000079344
hsa0000059573	ocu0000079346
hsa0000059576	ocu0000079348
hsa0000059577	ocu0000079349
hsa0000059599	ocu0000081127
hsa0000059600	ocu0000081128
hsa0000059608	ocu0000081022
hsa0000059609	ocu0000081022
hsa0000059611	ocu0000041145
hsa0000059612	ocu0000041146
hsa0000059623	ocu0000034240
hsa0000059624	ocu0000034241
hsa0000059633	ocu0000034323
hsa0000059634	ocu0000034324
hsa0000059635	ocu0000034325
hsa0000059638	ocu0000038947
hsa0000059639	ocu0000038948
hsa0000059641	ocu0000038950
hsa0000059642	ocu0000038951
hsa0000059643	ocu0000038951
hsa0000059649	ocu0000038958
hsa0000059650	ocu0000038959
hsa0000059651	ocu0000038960
hsa0000059651	ocu0000038959
hsa0000059660	ocu0000078835
hsa0000059669	ocu0000078843
hsa0000059670	ocu0000078844
hsa0000059671	ocu0000078844
hsa0000059674	ocu0000078845
hsa0000059680	ocu0000078848
hsa0000059681	ocu0000078848
hsa0000059683	ocu0000078849
hsa0000059685	ocu0000078850
hsa0000059686	ocu0000078851
hsa0000059689	ocu0000078854
hsa0000059691	ocu0000078855
hsa0000059697	ocu0000078858
hsa0000059698	ocu0000078858
hsa0000059703	ocu0000078861
hsa0000059704	ocu0000078861
hsa0000059725	ocu0000079978
hsa0000059726	ocu0000079979
hsa0000059729	ocu0000079982
hsa0000059732	ocu0000079985
hsa0000059736	ocu0000079765
hsa0000059737	ocu0000079767
hsa0000059738	ocu0000079768
hsa0000059763	ocu0000079455
hsa0000059765	ocu0000079457
hsa0000059778	ocu0000079469
hsa0000059779	ocu0000079470
hsa0000059788	ocu0000079476
hsa0000059796	ocu0000079484
hsa0000059799	ocu0000079415
hsa0000059802	ocu0000079253
hsa0000059804	ocu0000035290
hsa0000059807	ocu0000035292
hsa0000059809	ocu0000035293
hsa0000059810	ocu0000035294
hsa0000059811	ocu0000035294
hsa0000059818	ocu0000035301
hsa0000059819	ocu0000035302
hsa0000059820	ocu0000035303
hsa0000059822	ocu0000035304
hsa0000059823	ocu0000035305
hsa0000059827	ocu0000035308
hsa0000059828	ocu0000035309
hsa0000059832	ocu0000035311
hsa0000059835	ocu0000035077
hsa0000059837	ocu0000035079
hsa0000059838	ocu0000035080
hsa0000059840	ocu0000035082
hsa0000059841	ocu0000035083
hsa0000059843	ocu0000035085
hsa0000059844	ocu0000035086
hsa0000059845	ocu0000035087
hsa0000059862	ocu0000034975
hsa0000059863	ocu0000034975
hsa0000059866	ocu0000034977
hsa0000059867	ocu0000034977
hsa0000059872	ocu0000034980
hsa0000059875	ocu0000034804
hsa0000059876	ocu0000034798
hsa0000059877	ocu0000034776
hsa0000059880	ocu0000078952
hsa0000059908	ocu0000037940
hsa0000059910	ocu0000037941
hsa0000059919	ocu0000037947
hsa0000059921	ocu0000037949
hsa0000059951	ocu0000037682
hsa0000059952	ocu0000037683
hsa0000059953	ocu0000037683
hsa0000059955	ocu0000037684
hsa0000059956	ocu0000037685
hsa0000059967	ocu0000038000
hsa0000059968	ocu0000038001
hsa0000059974	ocu0000036873
hsa0000059976	ocu0000036874
hsa0000059977	ocu0000036875
hsa0000059979	ocu0000036876
hsa0000059985	ocu0000036624
hsa0000059990	ocu0000036627
hsa0000059991	ocu0000036628
hsa0000059996	ocu0000036633
hsa0000060001	ocu0000036638
hsa0000060010	ocu0000036576
hsa0000060016	ocu0000036579
hsa0000060020	ocu0000036581
hsa0000060021	ocu0000036515
hsa0000060022	ocu0000036516
hsa0000060024	ocu0000036518
hsa0000060029	ocu0000036520
hsa0000060032	ocu0000077808
hsa0000060037	ocu0000077810
hsa0000060039	ocu0000077811
hsa0000060041	ocu0000077812
hsa0000060044	ocu0000077782
hsa0000060046	ocu0000040851
hsa0000060047	ocu0000040851
hsa0000060048	ocu0000040852
hsa0000060049	ocu0000040853
hsa0000060051	ocu0000040854
hsa0000060052	ocu0000040855
hsa0000060053	ocu0000040856
hsa0000060054	ocu0000040857
hsa0000060055	ocu0000040858
hsa0000060056	ocu0000040859
hsa0000060057	ocu0000040860
hsa0000060058	ocu0000040861
hsa0000060059	ocu0000040862
hsa0000060060	ocu0000040863
hsa0000060079	ocu0000036165
hsa0000060080	ocu0000036166
hsa0000060080	ocu0000036165
hsa0000060081	ocu0000036166
hsa0000060081	ocu0000036165
hsa0000060086	ocu0000036168
hsa0000060091	ocu0000036170
hsa0000060092	ocu0000036171
hsa0000060095	ocu0000036172
hsa0000060098	ocu0000036174
hsa0000060108	ocu0000036179
hsa0000060109	ocu0000036179
hsa0000060110	ocu0000036180
hsa0000060115	ocu0000036147
hsa0000060119	ocu0000036149
hsa0000060126	ocu0000036153
hsa0000060131	ocu0000036158
hsa0000060138	ocu0000036163
hsa0000060147	ocu0000037250
hsa0000060148	ocu0000037251
hsa0000060155	ocu0000037255
hsa0000060160	ocu0000037389
hsa0000060162	ocu0000037390
hsa0000060164	ocu0000037391
hsa0000060169	ocu0000037394
hsa0000060170	ocu0000037394
hsa0000060174	ocu0000037397
hsa0000060175	ocu0000037397
hsa0000060177	ocu0000037398
hsa0000060179	ocu0000037400
hsa0000060182	ocu0000037402
hsa0000060184	ocu0000037403
hsa0000060186	ocu0000037404
hsa0000060189	ocu0000037542
hsa0000060190	ocu0000037543
hsa0000060191	ocu0000037543
hsa0000060192	ocu0000037544
hsa0000060194	ocu0000037546
hsa0000060212	ocu0000156476
hsa0000060221	ocu0000036563
hsa0000060223	ocu0000036563
hsa0000060225	ocu0000036564
hsa0000060226	ocu0000036564
hsa0000060227	ocu0000036565
hsa0000060228	ocu0000036566
hsa0000060231	ocu0000036569
hsa0000060232	ocu0000036570
hsa0000060236	ocu0000036573
hsa0000060238	ocu0000036594
hsa0000060241	ocu0000036597
hsa0000060243	ocu0000036599
hsa0000060246	ocu0000036602
hsa0000060248	ocu0000036604
hsa0000060249	ocu0000036605
hsa0000060250	ocu0000036606
hsa0000060251	ocu0000036607
hsa0000060252	ocu0000036608
hsa0000060253	ocu0000036609
hsa0000060265	ocu0000036664
hsa0000060275	ocu0000036667
hsa0000060280	ocu0000036643
hsa0000060281	ocu0000036645
hsa0000060283	ocu0000036646
hsa0000060285	ocu0000036647
hsa0000060288	ocu0000036648
hsa0000060290	ocu0000036649
hsa0000060291	ocu0000036649
hsa0000060292	ocu0000036649
hsa0000060293	ocu0000036650
hsa0000060294	ocu0000036651
hsa0000060295	ocu0000036652
hsa0000060296	ocu0000036653
hsa0000060297	ocu0000036654
hsa0000060300	ocu0000036656
hsa0000060301	ocu0000036657
hsa0000060302	ocu0000036658
hsa0000060303	ocu0000036659
hsa0000060305	ocu0000036661
hsa0000060306	ocu0000036661
