hsa	dme	isohsa	isodme	exoniden
ENSG00000278677	FBgn0053823	ENST00000359611	FBtr0091827	hsa0000093235-dme0000059981|0.71
ENSG00000278677	FBgn0053835	ENST00000359611	FBtr0091839	hsa0000093235-dme0000051820|0.71
ENSG00000278677	FBgn0053847	ENST00000359611	FBtr0091851	hsa0000093235-dme0000052933|0.71
ENSG00000278677	FBgn0053844	ENST00000359611	FBtr0091848	hsa0000093235-dme0000062134|0.71
ENSG00000278677	FBgn0053865	ENST00000359611	FBtr0091869	hsa0000093235-dme0000056924|0.71
ENSG00000278677	FBgn0053808	ENST00000359611	FBtr0091812	hsa0000093235-dme0000061025|0.71
ENSG00000278677	FBgn0053841	ENST00000359611	FBtr0091845	hsa0000093235-dme0000051782|0.71
ENSG00000278677	FBgn0053829	ENST00000359611	FBtr0091833	hsa0000093235-dme0000057393|0.71
ENSG00000278677	FBgn0053817	ENST00000359611	FBtr0091821	hsa0000093235-dme0000051965|0.71
ENSG00000278677	FBgn0053826	ENST00000359611	FBtr0091830	hsa0000093235-dme0000059007|0.71
ENSG00000278677	FBgn0053832	ENST00000359611	FBtr0091836	hsa0000093235-dme0000051134|0.71
ENSG00000278677	FBgn0053814	ENST00000359611	FBtr0091818	hsa0000093235-dme0000057199|0.71
ENSG00000278677	FBgn0053838	ENST00000359611	FBtr0091842	hsa0000093235-dme0000052523|0.71
ENSG00000278677	FBgn0053853	ENST00000359611	FBtr0091857	hsa0000093235-dme0000059657|0.71
ENSG00000278677	FBgn0051618	ENST00000359611	FBtr0085893	hsa0000093235-dme0000057510|0.71
ENSG00000278677	FBgn0053850	ENST00000359611	FBtr0091854	hsa0000093235-dme0000058067|0.71
ENSG00000278677	FBgn0053859	ENST00000359611	FBtr0091863	hsa0000093235-dme0000051458|0.71
ENSG00000278677	FBgn0053862	ENST00000359611	FBtr0091866	hsa0000093235-dme0000052545|0.71
ENSG00000278677	FBgn0053820	ENST00000359611	FBtr0091824	hsa0000093235-dme0000051394|0.71
ENSG00000177885	FBgn0004638	ENST00000392564	FBtr0087695	hsa0000230803-dme0000034252|0.68;hsa0000230804-dme0000034253|0.63;hsa0000230805-dme0000034254|0.61;hsa0000230807-dme0000034255|0.6;hsa0000230810-dme0000034256|0.6
ENSG00000177885	FBgn0004638	ENST00000392564	FBtr0087697	hsa0000230803-dme0000034252|0.68;hsa0000230804-dme0000034253|0.63;hsa0000230805-dme0000034254|0.61;hsa0000230807-dme0000034255|0.6;hsa0000230810-dme0000034256|0.6
ENSG00000177885	FBgn0004638	ENST00000392564	FBtr0087694	hsa0000230803-dme0000034252|0.68;hsa0000230804-dme0000034253|0.63;hsa0000230805-dme0000034254|0.61;hsa0000230807-dme0000034255|0.6;hsa0000230810-dme0000034256|0.6
ENSG00000177885	FBgn0004638	ENST00000392564	FBtr0087698	hsa0000230803-dme0000034252|0.68;hsa0000230804-dme0000034253|0.63;hsa0000230805-dme0000034254|0.61;hsa0000230807-dme0000034255|0.6;hsa0000230810-dme0000034256|0.6
ENSG00000177885	FBgn0004638	ENST00000392564	FBtr0087696	hsa0000230803-dme0000034252|0.68;hsa0000230804-dme0000034253|0.63;hsa0000230805-dme0000034254|0.61;hsa0000230807-dme0000034255|0.6;hsa0000230810-dme0000034256|0.6
ENSG00000177885	FBgn0004638	ENST00000392562	FBtr0087695	hsa0000230803-dme0000034252|0.68;hsa0000230804-dme0000034253|0.63;hsa0000230805-dme0000034254|0.61;hsa0000230807-dme0000034255|0.6;hsa0000230810-dme0000034256|0.6
ENSG00000177885	FBgn0004638	ENST00000392562	FBtr0087697	hsa0000230803-dme0000034252|0.68;hsa0000230804-dme0000034253|0.63;hsa0000230805-dme0000034254|0.61;hsa0000230807-dme0000034255|0.6;hsa0000230810-dme0000034256|0.6
ENSG00000177885	FBgn0004638	ENST00000392562	FBtr0087694	hsa0000230803-dme0000034252|0.68;hsa0000230804-dme0000034253|0.63;hsa0000230805-dme0000034254|0.61;hsa0000230807-dme0000034255|0.6;hsa0000230810-dme0000034256|0.6
ENSG00000177885	FBgn0004638	ENST00000392562	FBtr0087698	hsa0000230803-dme0000034252|0.68;hsa0000230804-dme0000034253|0.63;hsa0000230805-dme0000034254|0.61;hsa0000230807-dme0000034255|0.6;hsa0000230810-dme0000034256|0.6
ENSG00000177885	FBgn0004638	ENST00000392562	FBtr0087696	hsa0000230803-dme0000034252|0.68;hsa0000230804-dme0000034253|0.63;hsa0000230805-dme0000034254|0.61;hsa0000230807-dme0000034255|0.6;hsa0000230810-dme0000034256|0.6
ENSG00000177885	FBgn0004638	ENST00000316804	FBtr0087695	hsa0000230803-dme0000034252|0.68;hsa0000230804-dme0000034253|0.63;hsa0000230805-dme0000034254|0.61;hsa0000230807-dme0000034255|0.6;hsa0000230810-dme0000034256|0.6
ENSG00000177885	FBgn0004638	ENST00000316804	FBtr0087697	hsa0000230803-dme0000034252|0.68;hsa0000230804-dme0000034253|0.63;hsa0000230805-dme0000034254|0.61;hsa0000230807-dme0000034255|0.6;hsa0000230810-dme0000034256|0.6
ENSG00000177885	FBgn0004638	ENST00000316804	FBtr0087694	hsa0000230803-dme0000034252|0.68;hsa0000230804-dme0000034253|0.63;hsa0000230805-dme0000034254|0.61;hsa0000230807-dme0000034255|0.6;hsa0000230810-dme0000034256|0.6
ENSG00000177885	FBgn0004638	ENST00000316804	FBtr0087698	hsa0000230803-dme0000034252|0.68;hsa0000230804-dme0000034253|0.63;hsa0000230805-dme0000034254|0.61;hsa0000230807-dme0000034255|0.6;hsa0000230810-dme0000034256|0.6
ENSG00000177885	FBgn0004638	ENST00000316804	FBtr0087696	hsa0000230803-dme0000034252|0.68;hsa0000230804-dme0000034253|0.63;hsa0000230805-dme0000034254|0.61;hsa0000230807-dme0000034255|0.6;hsa0000230810-dme0000034256|0.6
ENSG00000177885	FBgn0004638	ENST00000648046	FBtr0087695	hsa0000230803-dme0000034252|0.68;hsa0000230804-dme0000034253|0.63;hsa0000230805-dme0000034254|0.61;hsa0000230807-dme0000034255|0.6;hsa0000230810-dme0000034256|0.6
ENSG00000177885	FBgn0004638	ENST00000648046	FBtr0087697	hsa0000230803-dme0000034252|0.68;hsa0000230804-dme0000034253|0.63;hsa0000230805-dme0000034254|0.61;hsa0000230807-dme0000034255|0.6;hsa0000230810-dme0000034256|0.6
ENSG00000177885	FBgn0004638	ENST00000648046	FBtr0087694	hsa0000230803-dme0000034252|0.68;hsa0000230804-dme0000034253|0.63;hsa0000230805-dme0000034254|0.61;hsa0000230807-dme0000034255|0.6;hsa0000230810-dme0000034256|0.6
ENSG00000177885	FBgn0004638	ENST00000648046	FBtr0087698	hsa0000230803-dme0000034252|0.68;hsa0000230804-dme0000034253|0.63;hsa0000230805-dme0000034254|0.61;hsa0000230807-dme0000034255|0.6;hsa0000230810-dme0000034256|0.6
ENSG00000177885	FBgn0004638	ENST00000648046	FBtr0087696	hsa0000230803-dme0000034252|0.68;hsa0000230804-dme0000034253|0.63;hsa0000230805-dme0000034254|0.61;hsa0000230807-dme0000034255|0.6;hsa0000230810-dme0000034256|0.6
ENSG00000108298	FBgn0285950	ENST00000225430	FBtr0072406	hsa0000230812-dme0000034393|1.0;hsa0000230814-dme0000034394|0.75;hsa0000230818-dme0000034395|0.68
ENSG00000108298	FBgn0285950	ENST00000225430	FBtr0072405	hsa0000230812-dme0000034393|1.0;hsa0000230814-dme0000034394|0.75;hsa0000230818-dme0000034395|0.68
ENSG00000108298	FBgn0285950	ENST00000579374	FBtr0072406	hsa0000230812-dme0000034393|1.0;hsa0000230817-dme0000034394|0.71;hsa0000230818-dme0000034395|0.68
ENSG00000108298	FBgn0285950	ENST00000579374	FBtr0072405	hsa0000230812-dme0000034393|1.0;hsa0000230817-dme0000034394|0.71;hsa0000230818-dme0000034395|0.68
ENSG00000166619	FBgn0040239	ENST00000397137	FBtr0077084	hsa0000253994-dme0000016323|0.64
ENSG00000166619	FBgn0040239	ENST00000373537	FBtr0077084	hsa0000253994-dme0000016323|0.64
ENSG00000166619	FBgn0040239	ENST00000414542	FBtr0077084	hsa0000253994-dme0000016323|0.64
ENSG00000166619	FBgn0040239	ENST00000397135	FBtr0077084	hsa0000253994-dme0000016323|0.64
ENSG00000166619	FBgn0040239	ENST00000397134	FBtr0077084	hsa0000253994-dme0000016323|0.64
ENSG00000166619	FBgn0040239	ENST00000397131	FBtr0077084	hsa0000253994-dme0000016323|0.64
ENSG00000166619	FBgn0040239	ENST00000432507	FBtr0077084	hsa0000253993-dme0000016323|0.64
ENSG00000166619	FBgn0040239	ENST00000445723	FBtr0077084	hsa0000253992-dme0000016323|0.67
ENSG00000244038	FBgn0014868	ENST00000602624	FBtr0071344	hsa0000005083-dme0000041511|0.61;hsa0000005084-dme0000041512|0.63
ENSG00000185721	FBgn0010339	ENST00000331457	FBtr0087976	hsa0000279412-dme0000030229|0.64;hsa0000279413-dme0000030230|0.72;hsa0000279414-dme0000030231|0.72;hsa0000279422-dme0000030232|0.7
ENSG00000126803	FBgn0001216	ENST00000394709	FBtr0075761	hsa0000198271-dme0000019664|0.65
ENSG00000126803	FBgn0001216	ENST00000394709	FBtr0075762	hsa0000198271-dme0000019662|0.74
ENSG00000126803	FBgn0001216	ENST00000394709	FBtr0075763	hsa0000198271-dme0000019664|0.65
ENSG00000126803	FBgn0001216	ENST00000247207	FBtr0075761	hsa0000198271-dme0000019664|0.65
ENSG00000126803	FBgn0001216	ENST00000247207	FBtr0075762	hsa0000198271-dme0000019662|0.74
ENSG00000126803	FBgn0001216	ENST00000247207	FBtr0075763	hsa0000198271-dme0000019664|0.65
ENSG00000126803	FBgn0266599	ENST00000394709	FBtr0083057	hsa0000198271-dme0000015397|0.76
ENSG00000126803	FBgn0266599	ENST00000394709	FBtr0083056	hsa0000198271-dme0000015397|0.76
ENSG00000126803	FBgn0266599	ENST00000394709	FBtr0337053	hsa0000198271-dme0000015397|0.76
ENSG00000126803	FBgn0266599	ENST00000394709	FBtr0083060	hsa0000198271-dme0000015397|0.76
ENSG00000126803	FBgn0266599	ENST00000394709	FBtr0083059	hsa0000198271-dme0000015397|0.76
ENSG00000126803	FBgn0266599	ENST00000394709	FBtr0083055	hsa0000198271-dme0000015397|0.76
ENSG00000126803	FBgn0266599	ENST00000394709	FBtr0083058	hsa0000198271-dme0000015397|0.76
ENSG00000126803	FBgn0266599	ENST00000247207	FBtr0083057	hsa0000198271-dme0000015397|0.76
ENSG00000126803	FBgn0266599	ENST00000247207	FBtr0083056	hsa0000198271-dme0000015397|0.76
ENSG00000126803	FBgn0266599	ENST00000247207	FBtr0337053	hsa0000198271-dme0000015397|0.76
ENSG00000126803	FBgn0266599	ENST00000247207	FBtr0083060	hsa0000198271-dme0000015397|0.76
ENSG00000126803	FBgn0266599	ENST00000247207	FBtr0083059	hsa0000198271-dme0000015397|0.76
ENSG00000126803	FBgn0266599	ENST00000247207	FBtr0083055	hsa0000198271-dme0000015397|0.76
ENSG00000126803	FBgn0266599	ENST00000247207	FBtr0083058	hsa0000198271-dme0000015397|0.76
ENSG00000075886	FBgn0003885	ENST00000321253	FBtr0081538	hsa0000031938-dme0000012771|0.83
ENSG00000075886	FBgn0003884	ENST00000321253	FBtr0081639	hsa0000031938-dme0000011426|1.0;hsa0000031939-dme0000011427|0.84
ENSG00000180573	FBgn0053856	ENST00000314088	FBtr0091860	hsa0000093844-dme0000059491|0.74
ENSG00000180573	FBgn0053856	ENST00000377791	FBtr0091860	hsa0000093844-dme0000059491|0.74
ENSG00000180573	FBgn0053856	ENST00000602637	FBtr0091860	hsa0000093844-dme0000059491|0.74
ENSG00000180573	FBgn0053823	ENST00000314088	FBtr0091827	hsa0000093844-dme0000059981|0.74
ENSG00000180573	FBgn0053823	ENST00000377791	FBtr0091827	hsa0000093844-dme0000059981|0.74
ENSG00000180573	FBgn0053823	ENST00000602637	FBtr0091827	hsa0000093844-dme0000059981|0.74
ENSG00000180573	FBgn0053835	ENST00000314088	FBtr0091839	hsa0000093844-dme0000051820|0.74
ENSG00000180573	FBgn0053835	ENST00000377791	FBtr0091839	hsa0000093844-dme0000051820|0.74
ENSG00000180573	FBgn0053835	ENST00000602637	FBtr0091839	hsa0000093844-dme0000051820|0.74
ENSG00000180573	FBgn0053847	ENST00000314088	FBtr0091851	hsa0000093844-dme0000052933|0.74
ENSG00000180573	FBgn0053847	ENST00000377791	FBtr0091851	hsa0000093844-dme0000052933|0.74
ENSG00000180573	FBgn0053847	ENST00000602637	FBtr0091851	hsa0000093844-dme0000052933|0.74
ENSG00000180573	FBgn0053844	ENST00000314088	FBtr0091848	hsa0000093844-dme0000062134|0.74
ENSG00000180573	FBgn0053844	ENST00000377791	FBtr0091848	hsa0000093844-dme0000062134|0.74
ENSG00000180573	FBgn0053844	ENST00000602637	FBtr0091848	hsa0000093844-dme0000062134|0.74
ENSG00000180573	FBgn0053865	ENST00000314088	FBtr0091869	hsa0000093844-dme0000056924|0.74
ENSG00000180573	FBgn0053865	ENST00000377791	FBtr0091869	hsa0000093844-dme0000056924|0.74
ENSG00000180573	FBgn0053865	ENST00000602637	FBtr0091869	hsa0000093844-dme0000056924|0.74
ENSG00000180573	FBgn0053808	ENST00000314088	FBtr0091812	hsa0000093844-dme0000061025|0.74
ENSG00000180573	FBgn0053808	ENST00000377791	FBtr0091812	hsa0000093844-dme0000061025|0.74
ENSG00000180573	FBgn0053808	ENST00000602637	FBtr0091812	hsa0000093844-dme0000061025|0.74
ENSG00000180573	FBgn0053841	ENST00000314088	FBtr0091845	hsa0000093844-dme0000051782|0.74
ENSG00000180573	FBgn0053841	ENST00000377791	FBtr0091845	hsa0000093844-dme0000051782|0.74
ENSG00000180573	FBgn0053841	ENST00000602637	FBtr0091845	hsa0000093844-dme0000051782|0.74
ENSG00000180573	FBgn0053829	ENST00000314088	FBtr0091833	hsa0000093844-dme0000057393|0.74
ENSG00000180573	FBgn0053829	ENST00000377791	FBtr0091833	hsa0000093844-dme0000057393|0.74
ENSG00000180573	FBgn0053829	ENST00000602637	FBtr0091833	hsa0000093844-dme0000057393|0.74
ENSG00000180573	FBgn0053817	ENST00000314088	FBtr0091821	hsa0000093844-dme0000051965|0.74
ENSG00000180573	FBgn0053817	ENST00000377791	FBtr0091821	hsa0000093844-dme0000051965|0.74
ENSG00000180573	FBgn0053817	ENST00000602637	FBtr0091821	hsa0000093844-dme0000051965|0.74
ENSG00000180573	FBgn0053826	ENST00000314088	FBtr0091830	hsa0000093844-dme0000059007|0.74
ENSG00000180573	FBgn0053826	ENST00000377791	FBtr0091830	hsa0000093844-dme0000059007|0.74
ENSG00000180573	FBgn0053826	ENST00000602637	FBtr0091830	hsa0000093844-dme0000059007|0.74
ENSG00000180573	FBgn0053832	ENST00000314088	FBtr0091836	hsa0000093844-dme0000051134|0.74
ENSG00000180573	FBgn0053832	ENST00000377791	FBtr0091836	hsa0000093844-dme0000051134|0.74
ENSG00000180573	FBgn0053832	ENST00000602637	FBtr0091836	hsa0000093844-dme0000051134|0.74
ENSG00000180573	FBgn0053814	ENST00000314088	FBtr0091818	hsa0000093844-dme0000057199|0.74
ENSG00000180573	FBgn0053814	ENST00000377791	FBtr0091818	hsa0000093844-dme0000057199|0.74
ENSG00000180573	FBgn0053814	ENST00000602637	FBtr0091818	hsa0000093844-dme0000057199|0.74
ENSG00000180573	FBgn0053838	ENST00000314088	FBtr0091842	hsa0000093844-dme0000052523|0.74
ENSG00000180573	FBgn0053838	ENST00000377791	FBtr0091842	hsa0000093844-dme0000052523|0.74
ENSG00000180573	FBgn0053838	ENST00000602637	FBtr0091842	hsa0000093844-dme0000052523|0.74
ENSG00000180573	FBgn0053853	ENST00000314088	FBtr0091857	hsa0000093844-dme0000059657|0.74
ENSG00000180573	FBgn0053853	ENST00000377791	FBtr0091857	hsa0000093844-dme0000059657|0.74
ENSG00000180573	FBgn0053853	ENST00000602637	FBtr0091857	hsa0000093844-dme0000059657|0.74
ENSG00000180573	FBgn0051618	ENST00000314088	FBtr0085893	hsa0000093844-dme0000057510|0.74
ENSG00000180573	FBgn0051618	ENST00000377791	FBtr0085893	hsa0000093844-dme0000057510|0.74
ENSG00000180573	FBgn0051618	ENST00000602637	FBtr0085893	hsa0000093844-dme0000057510|0.74
ENSG00000180573	FBgn0053850	ENST00000314088	FBtr0091854	hsa0000093844-dme0000058067|0.74
ENSG00000180573	FBgn0053850	ENST00000377791	FBtr0091854	hsa0000093844-dme0000058067|0.74
ENSG00000180573	FBgn0053850	ENST00000602637	FBtr0091854	hsa0000093844-dme0000058067|0.74
ENSG00000180573	FBgn0053859	ENST00000314088	FBtr0091863	hsa0000093844-dme0000051458|0.74
ENSG00000180573	FBgn0053859	ENST00000377791	FBtr0091863	hsa0000093844-dme0000051458|0.74
ENSG00000180573	FBgn0053859	ENST00000602637	FBtr0091863	hsa0000093844-dme0000051458|0.74
ENSG00000180573	FBgn0053862	ENST00000314088	FBtr0091866	hsa0000093844-dme0000052545|0.74
ENSG00000180573	FBgn0053862	ENST00000377791	FBtr0091866	hsa0000093844-dme0000052545|0.74
ENSG00000180573	FBgn0053862	ENST00000602637	FBtr0091866	hsa0000093844-dme0000052545|0.74
ENSG00000180573	FBgn0053820	ENST00000314088	FBtr0091824	hsa0000093844-dme0000051394|0.74
ENSG00000180573	FBgn0053820	ENST00000377791	FBtr0091824	hsa0000093844-dme0000051394|0.74
ENSG00000180573	FBgn0053820	ENST00000602637	FBtr0091824	hsa0000093844-dme0000051394|0.74
ENSG00000196866	FBgn0053856	ENST00000341023	FBtr0091860	hsa0000093849-dme0000059491|0.73
ENSG00000196866	FBgn0053823	ENST00000341023	FBtr0091827	hsa0000093849-dme0000059981|0.73
ENSG00000196866	FBgn0053835	ENST00000341023	FBtr0091839	hsa0000093849-dme0000051820|0.73
ENSG00000196866	FBgn0053847	ENST00000341023	FBtr0091851	hsa0000093849-dme0000052933|0.73
ENSG00000196866	FBgn0053844	ENST00000341023	FBtr0091848	hsa0000093849-dme0000062134|0.73
ENSG00000196866	FBgn0053865	ENST00000341023	FBtr0091869	hsa0000093849-dme0000056924|0.73
ENSG00000196866	FBgn0053808	ENST00000341023	FBtr0091812	hsa0000093849-dme0000061025|0.73
ENSG00000196866	FBgn0053841	ENST00000341023	FBtr0091845	hsa0000093849-dme0000051782|0.73
ENSG00000196866	FBgn0053829	ENST00000341023	FBtr0091833	hsa0000093849-dme0000057393|0.73
ENSG00000196866	FBgn0053817	ENST00000341023	FBtr0091821	hsa0000093849-dme0000051965|0.73
ENSG00000196866	FBgn0053826	ENST00000341023	FBtr0091830	hsa0000093849-dme0000059007|0.73
ENSG00000196866	FBgn0053832	ENST00000341023	FBtr0091836	hsa0000093849-dme0000051134|0.73
ENSG00000196866	FBgn0053814	ENST00000341023	FBtr0091818	hsa0000093849-dme0000057199|0.73
ENSG00000196866	FBgn0053838	ENST00000341023	FBtr0091842	hsa0000093849-dme0000052523|0.73
ENSG00000196866	FBgn0053853	ENST00000341023	FBtr0091857	hsa0000093849-dme0000059657|0.73
ENSG00000196866	FBgn0051618	ENST00000341023	FBtr0085893	hsa0000093849-dme0000057510|0.73
ENSG00000196866	FBgn0053850	ENST00000341023	FBtr0091854	hsa0000093849-dme0000058067|0.73
ENSG00000196866	FBgn0053859	ENST00000341023	FBtr0091863	hsa0000093849-dme0000051458|0.73
ENSG00000196866	FBgn0053862	ENST00000341023	FBtr0091866	hsa0000093849-dme0000052545|0.73
ENSG00000196866	FBgn0053820	ENST00000341023	FBtr0091824	hsa0000093849-dme0000051394|0.73
ENSG00000274618	FBgn0053891	ENST00000244537	FBtr0091895	hsa0000093851-dme0000051996|0.81
ENSG00000274618	FBgn0053909	ENST00000244537	FBtr0091913	hsa0000093851-dme0000060084|0.81
ENSG00000274618	FBgn0053895	ENST00000244537	FBtr0091899	hsa0000093851-dme0000061859|0.81
ENSG00000274618	FBgn0053897	ENST00000244537	FBtr0091901	hsa0000093851-dme0000056804|0.81
ENSG00000274618	FBgn0053907	ENST00000244537	FBtr0091911	hsa0000093851-dme0000056531|0.81
ENSG00000274618	FBgn0053887	ENST00000244537	FBtr0091891	hsa0000093851-dme0000052982|0.81
ENSG00000274618	FBgn0053871	ENST00000244537	FBtr0091875	hsa0000093851-dme0000054147|0.81
ENSG00000274618	FBgn0053893	ENST00000244537	FBtr0091897	hsa0000093851-dme0000059022|0.81
ENSG00000274618	FBgn0053901	ENST00000244537	FBtr0091905	hsa0000093851-dme0000053481|0.81
ENSG00000274618	FBgn0053885	ENST00000244537	FBtr0091889	hsa0000093851-dme0000054440|0.81
ENSG00000274618	FBgn0053905	ENST00000244537	FBtr0091909	hsa0000093851-dme0000051607|0.81
ENSG00000274618	FBgn0053873	ENST00000244537	FBtr0091877	hsa0000093851-dme0000051446|0.81
ENSG00000274618	FBgn0053899	ENST00000244537	FBtr0091903	hsa0000093851-dme0000060005|0.81
ENSG00000274618	FBgn0053883	ENST00000244537	FBtr0091887	hsa0000093851-dme0000058984|0.81
ENSG00000274618	FBgn0053875	ENST00000244537	FBtr0091879	hsa0000093851-dme0000052199|0.81
ENSG00000274618	FBgn0053903	ENST00000244537	FBtr0091907	hsa0000093851-dme0000059284|0.81
ENSG00000274618	FBgn0013981	ENST00000244537	FBtr0082964	hsa0000093851-dme0000006432|0.8
ENSG00000274618	FBgn0013981	ENST00000244537	FBtr0082963	hsa0000093851-dme0000006432|0.8
ENSG00000274618	FBgn0013981	ENST00000244537	FBtr0082962	hsa0000093851-dme0000006432|0.8
ENSG00000274618	FBgn0013981	ENST00000244537	FBtr0334029	hsa0000093851-dme0000006432|0.8
ENSG00000274618	FBgn0051611	ENST00000244537	FBtr0085926	hsa0000093851-dme0000059878|0.81
ENSG00000274618	FBgn0053889	ENST00000244537	FBtr0091893	hsa0000093851-dme0000055597|0.81
ENSG00000132639	FBgn0266720	ENST00000254976	FBtr0082163	hsa0000254657-dme0000000621|0.65
ENSG00000132639	FBgn0266720	ENST00000691665	FBtr0082163	hsa0000254657-dme0000000621|0.65
ENSG00000132639	FBgn0266720	ENST00000304886	FBtr0082163	hsa0000254657-dme0000000621|0.64
ENSG00000132639	FBgn0266720	ENST00000693325	FBtr0082163	hsa0000254657-dme0000000621|0.65
ENSG00000132639	FBgn0266720	ENST00000689858	FBtr0082163	hsa0000254657-dme0000000621|0.65
ENSG00000132639	FBgn0266720	ENST00000689757	FBtr0082163	hsa0000254657-dme0000000621|0.65
ENSG00000132639	FBgn0266720	ENST00000685131	FBtr0082163	hsa0000254657-dme0000000621|0.65
ENSG00000132639	FBgn0266720	ENST00000687785	FBtr0082163	hsa0000254657-dme0000000621|0.65
ENSG00000132639	FBgn0266720	ENST00000691161	FBtr0082163	hsa0000254657-dme0000000621|0.65
ENSG00000132639	FBgn0266720	ENST00000692411	FBtr0082163	hsa0000254657-dme0000000621|0.65
ENSG00000132639	FBgn0266720	ENST00000690812	FBtr0082163	hsa0000254657-dme0000000621|0.65
ENSG00000132639	FBgn0266720	ENST00000706269	FBtr0082163	hsa0000254657-dme0000000621|0.64
ENSG00000132639	FBgn0266720	ENST00000691353	FBtr0082163	hsa0000254657-dme0000000621|0.65
ENSG00000152086	FBgn0003885	ENST00000312988	FBtr0081538	hsa0000032533-dme0000012771|0.83
ENSG00000152086	FBgn0003884	ENST00000312988	FBtr0081639	hsa0000032533-dme0000011426|1.0;hsa0000032534-dme0000011427|0.83
ENSG00000197061	FBgn0053891	ENST00000377803	FBtr0091895	hsa0000094223-dme0000051996|0.78
ENSG00000197061	FBgn0053909	ENST00000377803	FBtr0091913	hsa0000094223-dme0000060084|0.79
ENSG00000197061	FBgn0053895	ENST00000377803	FBtr0091899	hsa0000094223-dme0000061859|0.78
ENSG00000197061	FBgn0053897	ENST00000377803	FBtr0091901	hsa0000094223-dme0000056804|0.78
ENSG00000197061	FBgn0053907	ENST00000377803	FBtr0091911	hsa0000094223-dme0000056531|0.79
ENSG00000197061	FBgn0053887	ENST00000377803	FBtr0091891	hsa0000094223-dme0000052982|0.79
ENSG00000197061	FBgn0053871	ENST00000377803	FBtr0091875	hsa0000094223-dme0000054147|0.79
ENSG00000197061	FBgn0053893	ENST00000377803	FBtr0091897	hsa0000094223-dme0000059022|0.78
ENSG00000197061	FBgn0053901	ENST00000377803	FBtr0091905	hsa0000094223-dme0000053481|0.79
ENSG00000197061	FBgn0053885	ENST00000377803	FBtr0091889	hsa0000094223-dme0000054440|0.79
ENSG00000197061	FBgn0053905	ENST00000377803	FBtr0091909	hsa0000094223-dme0000051607|0.79
