Gene stable ID	UniProtKB/Swiss-Prot ID
ENSRNOG00000019657	Q76IC5
ENSRNOG00000001201	P01041
ENSRNOG00000058646	P17431
ENSRNOG00000011154	Q9WVT0
ENSRNOG00000027914	Q6QBQ4
ENSRNOG00000005929	Q5XIE1
ENSRNOG00000032805	O35293
ENSRNOG00000018847	Q08851
ENSRNOG00000000499	Q5XI00
ENSRNOG00000043069	Q642F4
ENSRNOG00000016465	B1WC37
ENSRNOG00000052620	P63245
ENSRNOG00000074354	Q9EPT8
ENSRNOG00000013000	P42123
ENSRNOG00000055761	Q504L7
ENSRNOG00000002751	Q2TGJ4
ENSRNOG00000055761	Q504L7
ENSRNOG00000016377	Q4V7C8
ENSRNOG00000055761	Q504L7
ENSRNOG00000056756	Q9Z1P2
ENSRNOG00000055761	Q504L7
ENSRNOG00000055761	Q504L7
ENSRNOG00000013463	Q63664
ENSRNOG00000021763	Q2AC31
ENSRNOG00000001720	Q04666
ENSRNOG00000017074	P51158
ENSRNOG00000010232	P84039
ENSRNOG00000015518	P04916
ENSRNOG00000055761	Q504L7
ENSRNOG00000001752	Q5BK65
ENSRNOG00000004737	P10252
ENSRNOG00000009790	O54912
ENSRNOG00000024073	Q5XHZ2
ENSRNOG00000026914	Q63164
ENSRNOG00000002660	A1A5P9
ENSRNOG00000010549	P16257
ENSRNOG00000010350	Q8CH27
ENSRNOG00000006399	Q9WVJ4
ENSRNOG00000048874	Q07071
ENSRNOG00000025293	Q6IE59
ENSRNOG00000021984	P49803
ENSRNOG00000009311	Q99PW7
ENSRNOG00000001747	Q64303
ENSRNOG00000046449	P07808
ENSRNOG00000001811	Q6TA25
ENSRNOG00000010941	Q5XIB9
ENSRNOG00000010941	Q5XIB9
ENSRNOG00000019741	Q6AYK3
ENSRNOG00000007459	E9PSU6
ENSRNOG00000089254	Q6AXU8
ENSRNOG00000001817	Q5FVF4
ENSRNOG00000010941	Q5XIB9
ENSRNOG00000003653	P14408
ENSRNOG00000000505	P62907
ENSRNOG00000016456	Q66H70
ENSRNOG00000008831	Q9JKA9
ENSRNOG00000018101	Q68G30
ENSRNOG00000008414	P26453
ENSRNOG00000058359	Q3B7U9
ENSRNOG00000019439	P62489
ENSRNOG00000008414	P26453
ENSRNOG00000017752	Q5XIT9
ENSRNOG00000003709	O88867
ENSRNOG00000067979	Q7TQ16
ENSRNOG00000000866	Q4V898
ENSRNOG00000019464	Q6P5P3
ENSRNOG00000090524	P62986
ENSRNOG00000017712	P49192
ENSRNOG00000019047	A0JPJ7
ENSRNOG00000053288	O70511
ENSRNOG00000008217	O70540
ENSRNOG00000053288	O70511
ENSRNOG00000018719	Q5U2T8
ENSRNOG00000047941	Q497B3
ENSRNOG00000010452	P62898
ENSRNOG00000030538	Q9QZX8
ENSRNOG00000030538	Q9QZX8
ENSRNOG00000052393	Q5FVJ6
ENSRNOG00000011847	P70507
ENSRNOG00000011847	P70507
ENSRNOG00000011517	D3ZF92
ENSRNOG00000020302	Q8K430
ENSRNOG00000014367	P0C0K7
ENSRNOG00000005298	Q5FWU5
ENSRNOG00000047966	P55063
ENSRNOG00000020354	Q63750
ENSRNOG00000045654	P0DMW1
ENSRNOG00000045654	P0DMW0
ENSRNOG00000027869	F1M8W4
ENSRNOG00000045654	P0DMW1
ENSRNOG00000045654	P0DMW0
ENSRNOG00000009592	P20070
ENSRNOG00000000875	Q9WUH4
ENSRNOG00000009592	P20070
ENSRNOG00000002241	Q5BKC6
ENSRNOG00000015394	Q9JIP0
ENSRNOG00000026884	Q6AYS6
ENSRNOG00000011637	P08661
ENSRNOG00000015394	Q9JIP0
ENSRNOG00000036598	M0R7T9
ENSRNOG00000009736	Q9JI93
ENSRNOG00000025174	Q5TKR9
ENSRNOG00000009736	Q9JI93
ENSRNOG00000018650	P53678
ENSRNOG00000009736	Q9JI93
ENSRNOG00000001211	P56571
ENSRNOG00000009736	Q9JI93
ENSRNOG00000005301	Q63186
ENSRNOG00000002187	Q4KLL5
ENSRNOG00000046472	Q4KLN7
ENSRNOG00000008416	Q8K3L6
ENSRNOG00000020247	Q5BJU5
ENSRNOG00000008416	Q8K3L6
ENSRNOG00000038300	Q4V8E6
ENSRNOG00000013767	A0JPP8
ENSRNOG00000018230	A0JN27
ENSRNOG00000037845	Q924T8
ENSRNOG00000006090	P55090
ENSRNOG00000009756	Q9QY17
ENSRNOG00000008465	Q925D4
ENSRNOG00000006146	Q5XIH6
ENSRNOG00000027767	A2VCW5
ENSRNOG00000023708	Q4G068
ENSRNOG00000009756	Q9QY17
ENSRNOG00000027767	A2VCW5
ENSRNOG00000010141	Q5PPI9
ENSRNOG00000010800	Q60587
ENSRNOG00000008141	P13205
ENSRNOG00000005659	O55099
ENSRNOG00000039848	Q5BKE0
ENSRNOG00000006513	Q66H43
ENSRNOG00000008176	P01161
ENSRNOG00000004524	Q5XIT6
ENSRNOG00000002379	Q4V7E2
ENSRNOG00000001847	Q6AY97
ENSRNOG00000002379	Q4V7E2
ENSRNOG00000020350	O88588
ENSRNOG00000002379	Q4V7E2
ENSRNOG00000017326	Q9EQH5
ENSRNOG00000002379	Q4V7E2
ENSRNOG00000017326	Q9EQH5
ENSRNOG00000049047	P63174
ENSRNOG00000019350	D4ABW7
ENSRNOG00000033790	Q6IMY8
ENSRNOG00000024629	Q64428
ENSRNOG00000008619	Q642A2
ENSRNOG00000013930	O88846
ENSRNOG00000016484	P24473
ENSRNOG00000047457	P30083
ENSRNOG00000012580	D3ZEY0
ENSRNOG00000011987	F1LRS8
ENSRNOG00000000613	Q91ZW1
ENSRNOG00000007587	Q568Z0
ENSRNOG00000049223	Q5PQN6
ENSRNOG00000062276	Q9QWE9
ENSRNOG00000006622	Q32Q86
ENSRNOG00000047697	P07314
ENSRNOG00000026805	P48750
ENSRNOG00000009134	D3Z8D9
ENSRNOG00000019150	P06766
ENSRNOG00000004777	Q76MT4
ENSRNOG00000061530	O54769
ENSRNOG00000009134	D3Z8D9
ENSRNOG00000028939	P62275
ENSRNOG00000004784	B2GV71
ENSRNOG00000009217	Q923V4
ENSRNOG00000019858	Q5PPM7
ENSRNOG00000012536	Q7TSX5
ENSRNOG00000016707	P55215
ENSRNOG00000007440	D4A039
ENSRNOG00000007440	D4A039
ENSRNOG00000015078	P26376
ENSRNOG00000000632	P39951
ENSRNOG00000066239	Q5RJS6
ENSRNOG00000058539	P30277
ENSRNOG00000009575	D3ZG27
ENSRNOG00000008816	Q6P7C7
ENSRNOG00000002755	P63004
ENSRNOG00000026745	P33124
ENSRNOG00000007323	Q80ZG0
ENSRNOG00000012196	Q91XT9
ENSRNOG00000004903	Q9JJ46
ENSRNOG00000015912	B2GV22
ENSRNOG00000005052	Q3KR82
ENSRNOG00000019428	Q8VH49
ENSRNOG00000038297	B1WBU8
ENSRNOG00000020723	O54857
ENSRNOG00000059947	P26260
ENSRNOG00000001217	P59035
ENSRNOG00000020075	Q68FR6
ENSRNOG00000026649	Q1LZ53
ENSRNOG00000019492	Q5NDF0
ENSRNOG00000019492	Q5NDF0
ENSRNOG00000038489	Q5XIF4
ENSRNOG00000058316	Q5RJS6
ENSRNOG00000020075	Q3MHT4
ENSRNOG00000019490	Q63488
ENSRNOG00000058249	P16617
ENSRNOG00000001223	Q6P767
ENSRNOG00000009967	Q9ERC5
ENSRNOG00000012036	P41413
ENSRNOG00000016697	Q4V8C9
ENSRNOG00000064630	Q03555
ENSRNOG00000020776	Q9Z2Z8
ENSRNOG00000064630	Q03555
ENSRNOG00000049442	P62859
ENSRNOG00000027264	Q5YLM1
ENSRNOG00000064630	Q03555
ENSRNOG00000008174	B4F779
ENSRNOG00000009620	Q5RKJ2
ENSRNOG00000020705	Q5U2W9
ENSRNOG00000002240	Q66H95
ENSRNOG00000020947	Q6AYU4
ENSRNOG00000065883	B5DF51
ENSRNOG00000047663	P43429
ENSRNOG00000012761	Q68FP8
ENSRNOG00000024905	Q5XI65
ENSRNOG00000042449	A1L1K4
ENSRNOG00000021916	D4A734
ENSRNOG00000002265	P48442
ENSRNOG00000054689	P80431
ENSRNOG00000007284	P11167
ENSRNOG00000086472	P62959
ENSRNOG00000001500	P51146
ENSRNOG00000004682	Q9EQ10
ENSRNOG00000000879	D3ZJ86
ENSRNOG00000061367	P70705
ENSRNOG00000017299	Q63625
ENSRNOG00000006204	Q6QIX3
ENSRNOG00000008111	Q08125
ENSRNOG00000008788	B4F7E7
ENSRNOG00000049422	P27645
ENSRNOG00000004555	Q9Z1J8
ENSRNOG00000004874	B1H234
ENSRNOG00000009615	P42346
ENSRNOG00000004874	B1H234
ENSRNOG00000017108	Q62876
ENSRNOG00000009432	P68101
ENSRNOG00000042753	Q9ERW3
ENSRNOG00000042753	Q9ERW3
ENSRNOG00000018145	Q704S8
ENSRNOG00000017762	Q9JIK1
ENSRNOG00000063964	Q78E65
ENSRNOG00000005122	D3ZND0
ENSRNOG00000008432	O70594
ENSRNOG00000019484	P28572
ENSRNOG00000036918	Q6P7Q0
ENSRNOG00000008588	D4A7E1
ENSRNOG00000004494	P30349
ENSRNOG00000050697	Q9R1T3
ENSRNOG00000017873	P11384
ENSRNOG00000013945	Q80ZG2
ENSRNOG00000005397	Q5RKJ1
ENSRNOG00000004502	P21213
ENSRNOG00000036917	Q5U201
ENSRNOG00000010450	D4ADY9
ENSRNOG00000007014	Q9Z1T4
ENSRNOG00000026432	Q62747
ENSRNOG00000049912	P29418
ENSRNOG00000026432	Q62747
ENSRNOG00000005428	Q9Z2F5
ENSRNOG00000007014	Q9Z1T4
ENSRNOG00000026432	Q62747
ENSRNOG00000057628	O70247
ENSRNOG00000026432	Q62747
ENSRNOG00000026432	Q62747
ENSRNOG00000019655	Q568Y2
ENSRNOG00000046195	Q9R141
ENSRNOG00000026432	Q62747
ENSRNOG00000010719	D4A1X2
ENSRNOG00000031367	P27605
ENSRNOG00000026432	Q62747
ENSRNOG00000042536	P14270
ENSRNOG00000017226	P19357
ENSRNOG00000004124	P52500
ENSRNOG00000006033	Q9WV75
ENSRNOG00000001524	Q5M939
ENSRNOG00000046644	Q6P9U4
ENSRNOG00000020620	Q66HR9
ENSRNOG00000020848	Q6AY19
ENSRNOG00000042536	P14270
ENSRNOG00000025689	Q5RK23
ENSRNOG00000020196	P17559
ENSRNOG00000012644	P70581
ENSRNOG00000042536	P14270
ENSRNOG00000012644	P70581
ENSRNOG00000042536	P14270
ENSRNOG00000019448	P04634
ENSRNOG00000001580	B5DFK3
ENSRNOG00000017775	P53790
ENSRNOG00000042536	P14270
ENSRNOG00000019141	Q4QQV7
ENSRNOG00000020710	Q5XI28
ENSRNOG00000020646	Q5RJQ7
ENSRNOG00000055471	P68511
ENSRNOG00000019503	Q6AYJ4
ENSRNOG00000017428	P15205
ENSRNOG00000021713	Q4KLL9
ENSRNOG00000009071	Q9JHZ4
ENSRNOG00000020867	A1L1I3
ENSRNOG00000005438	P28841
ENSRNOG00000031041	P62703
ENSRNOG00000019842	Q6AYE8
ENSRNOG00000020668	Q5XI29
ENSRNOG00000009071	Q9JHZ4
ENSRNOG00000049063	M0RCI4
ENSRNOG00000020692	B6ID01
ENSRNOG00000050206	Q9QX74
ENSRNOG00000008815	Q4KLY2
ENSRNOG00000008815	Q4KLY2
ENSRNOG00000009867	Q07258
ENSRNOG00000012156	Q6P686
ENSRNOG00000013850	Q03062
ENSRNOG00000028783	A6N6J5
ENSRNOG00000019710	Q66HF2
ENSRNOG00000008815	Q4KLY2
ENSRNOG00000005924	Q7M0E3
ENSRNOG00000008815	Q4KLY2
ENSRNOG00000002350	Q811X5
ENSRNOG00000007707	Q5RJR4
ENSRNOG00000012665	Q6AY91
ENSRNOG00000004210	B0K011
ENSRNOG00000000274	Q6AYN4
ENSRNOG00000008855	P21994
ENSRNOG00000003674	Q5M827
ENSRNOG00000000274	Q6AYN4
ENSRNOG00000015860	P43219
ENSRNOG00000008855	P21994
ENSRNOG00000025644	Q66H24
ENSRNOG00000018367	Q9EQS0
ENSRNOG00000004775	Q5BJQ6
ENSRNOG00000008047	Q02974
ENSRNOG00000003334	D4A2K4
ENSRNOG00000062814	Q5FVI4
ENSRNOG00000031665	Q5EGZ1
ENSRNOG00000017496	P13233
ENSRNOG00000025848	Q700K0
ENSRNOG00000003960	Q9ESG3
ENSRNOG00000014282	P56261
ENSRNOG00000014311	Q9WVR6
ENSRNOG00000074074	B0BLS0
ENSRNOG00000009708	Q9Z0R8
ENSRNOG00000074074	B0BLS0
ENSRNOG00000049944	A0A0G2K5L2
ENSRNOG00000008218	Q5EB76
ENSRNOG00000049944	A0A0G2K5L2
ENSRNOG00000018827	P32305
ENSRNOG00000004517	P08025
ENSRNOG00000014887	Q8K3E9
ENSRNOG00000068445	P02401
ENSRNOG00000018827	P32305
ENSRNOG00000088346	P62893
ENSRNOG00000020901	Q9JKM5
ENSRNOG00000014887	Q8K3E9
ENSRNOG00000019199	B0BNK9
ENSRNOG00000008812	A1L1L2
ENSRNOG00000020901	Q9JKM5
ENSRNOG00000016362	Q4KLH9
ENSRNOG00000088892	Q63769
ENSRNOG00000007485	Q7TSU1
ENSRNOG00000014887	Q8K3E9
ENSRNOG00000088892	Q63769
ENSRNOG00000062573	Q9QZA6
ENSRNOG00000008961	Q5XIT1
ENSRNOG00000006077	B1H267
ENSRNOG00000003228	Q6P7D5
ENSRNOG00000004676	Q62829
ENSRNOG00000003228	Q6P7D5
ENSRNOG00000067803	P07871
ENSRNOG00000008996	Q9JHU0
ENSRNOG00000058271	Q66H21
ENSRNOG00000008239	Q68H95
ENSRNOG00000022694	Q6RFZ7
ENSRNOG00000003988	Q6IML7
ENSRNOG00000002991	Q76EQ0
ENSRNOG00000005270	Q63520
ENSRNOG00000010270	Q63618
ENSRNOG00000052025	P63003
ENSRNOG00000020704	Q4KLZ6
ENSRNOG00000003370	P00481
ENSRNOG00000010567	B2RYM0
ENSRNOG00000020169	Q4KLG2
ENSRNOG00000018598	Q8R560
ENSRNOG00000021310	Q4V8B1
ENSRNOG00000065424	Q924A5
ENSRNOG00000018892	O55232
ENSRNOG00000003121	Q80WD0
ENSRNOG00000039906	Q9ET32
ENSRNOG00000050994	Q66HL2
ENSRNOG00000001727	Q5BJT6
ENSRNOG00000046949	P15387
ENSRNOG00000039906	Q9ET32
ENSRNOG00000052456	A0JPI9
ENSRNOG00000010092	Q6AYQ0
ENSRNOG00000033338	Q5FVN6
ENSRNOG00000000729	Q91ZW6
ENSRNOG00000013634	Q6Y1S1
ENSRNOG00000016575	Q80WY6
ENSRNOG00000002253	Q4V8C4
ENSRNOG00000058039	P62738
ENSRNOG00000008245	Q62969
ENSRNOG00000090662	P62278
ENSRNOG00000060436	P58200
ENSRNOG00000028415	Q62623
ENSRNOG00000036964	P86411
ENSRNOG00000019895	Q71UE8
ENSRNOG00000010846	P86182
ENSRNOG00000006989	P63045
ENSRNOG00000011937	Q80W98
ENSRNOG00000002255	Q4QQV3
ENSRNOG00000032825	P62890
ENSRNOG00000021475	Q5HZX7
ENSRNOG00000021013	Q08849
ENSRNOG00000002642	P83868
ENSRNOG00000007387	Q8CHI5
ENSRNOG00000014270	Q498C8
ENSRNOG00000028135	Q67ER9
ENSRNOG00000028130	Q67ET2
ENSRNOG00000016603	Q6WN19
ENSRNOG00000021403	P62747
ENSRNOG00000069157	Q5BJN5
ENSRNOG00000008037	Q5BK85
ENSRNOG00000021403	P62747
ENSRNOG00000012124	Q5M887
ENSRNOG00000014642	Q641X6
ENSRNOG00000017325	Q9Z1L1
ENSRNOG00000021403	P62747
ENSRNOG00000005059	A0JPN6
ENSRNOG00000009207	Q66HP6
ENSRNOG00000017881	Q9JKE7
ENSRNOG00000013389	Q5FVH8
ENSRNOG00000007404	Q4KLG3
ENSRNOG00000070974	P62425
ENSRNOG00000025296	Q4V8I7
ENSRNOG00000046667	D3ZLB7
ENSRNOG00000022043	Q5XIT3
ENSRNOG00000010490	P35429
ENSRNOG00000005247	Q9QXU2
ENSRNOG00000021005	Q5M818
ENSRNOG00000019742	P52631
ENSRNOG00000021589	D3ZGX1
ENSRNOG00000070268	Q66HE1
ENSRNOG00000001733	P50411
ENSRNOG00000010214	Q6AYR8
ENSRNOG00000020405	P01323
ENSRNOG00000027601	Q80WE5
ENSRNOG00000049959	M0RAS4
ENSRNOG00000009567	P0C2C4
ENSRNOG00000020410	P04177
ENSRNOG00000026573	P0CAX5
ENSRNOG00000005247	Q9QXU2
ENSRNOG00000007922	Q5QT56
ENSRNOG00000021052	B5DF93
ENSRNOG00000006642	Q4QQU5
ENSRNOG00000007922	Q5QT56
ENSRNOG00000052477	Q5M9G9
ENSRNOG00000009260	Q9QZN9
ENSRNOG00000002862	P51796
ENSRNOG00000029399	Q9ESS6
ENSRNOG00000020434	P19360
ENSRNOG00000001730	Q5FVC7
ENSRNOG00000009260	Q9QZN9
ENSRNOG00000002862	P51796
ENSRNOG00000018953	G3V8H4
ENSRNOG00000019716	P18280
ENSRNOG00000010887	Q5U2Q3
ENSRNOG00000009260	Q9QZN9
ENSRNOG00000019716	P18280
ENSRNOG00000019180	O35547
ENSRNOG00000009260	Q9QZN9
ENSRNOG00000021678	Q5XIC8
ENSRNOG00000009422	P97519
ENSRNOG00000072038	P19024
ENSRNOG00000013265	P38438
ENSRNOG00000064052	P10499
ENSRNOG00000010574	P20417
ENSRNOG00000005840	D4A9I3
ENSRNOG00000005276	P19139
ENSRNOG00000009630	Q6P7R8
ENSRNOG00000008837	P09034
ENSRNOG00000018693	P02706
ENSRNOG00000010067	Q9QYL8
ENSRNOG00000085519	P19359
ENSRNOG00000004322	Q925Q9
ENSRNOG00000003127	Q4FZT8
ENSRNOG00000012294	Q920H8
ENSRNOG00000013498	Q642G4
ENSRNOG00000024457	Q8VID6
ENSRNOG00000050386	Q5IRJ7
ENSRNOG00000030726	P08290
ENSRNOG00000007319	Q9WTQ6
ENSRNOG00000024457	Q8VID6
ENSRNOG00000012918	A0A0G2JXT6
ENSRNOG00000007869	Q505J3
ENSRNOG00000006391	D3Z9Z9
ENSRNOG00000078148	P21272
ENSRNOG00000080793	Q9R0Q2
ENSRNOG00000063213	P08033
ENSRNOG00000006583	O35543
ENSRNOG00000056135	Q9EQZ1
ENSRNOG00000031431	Q6AXW0
ENSRNOG00000028616	P07379
ENSRNOG00000006740	Q5BJZ0
ENSRNOG00000010495	B5DEL3
ENSRNOG00000006375	Q9Z2L0
ENSRNOG00000024390	Q65Z15
ENSRNOG00000047143	P97534
ENSRNOG00000023384	Q32ZH2
ENSRNOG00000001261	O88618
ENSRNOG00000009110	P97887
ENSRNOG00000076812	P85968
ENSRNOG00000003254	Q91Z84
ENSRNOG00000000165	P07953
ENSRNOG00000010635	P21744
ENSRNOG00000020482	D3Z9H7
ENSRNOG00000033624	A1L1L7
ENSRNOG00000021682	Q6AY55
ENSRNOG00000024957	Q4FZV3
ENSRNOG00000054219	Q4KLY3
ENSRNOG00000010975	Q9JKL8
ENSRNOG00000020482	D3Z9H7
ENSRNOG00000008885	P69478
ENSRNOG00000001717	Q2TA68
ENSRNOG00000024889	Q5M9G6
ENSRNOG00000023195	Q32ZG3
ENSRNOG00000002989	Q8K1Q0
ENSRNOG00000028701	B3EY83
ENSRNOG00000009862	Q62609
ENSRNOG00000012142	Q5PQT3
ENSRNOG00000009862	Q62609
ENSRNOG00000049771	Q01579
ENSRNOG00000051690	D4AD02
ENSRNOG00000002832	Q8K1P8
ENSRNOG00000015095	Q5M7T2
ENSRNOG00000064701	P62168
ENSRNOG00000003683	Q9Z0W0
ENSRNOG00000004322	Q925Q9
ENSRNOG00000005763	P61212
ENSRNOG00000028674	Q4KLI9
ENSRNOG00000020519	Q568Y7
ENSRNOG00000025074	P02680
ENSRNOG00000009075	Q5M7V1
ENSRNOG00000003203	Q5M9G1
ENSRNOG00000054314	D4AD53
ENSRNOG00000009075	Q5M7V1
ENSRNOG00000009075	Q5M7V1
ENSRNOG00000001711	D2KX21
ENSRNOG00000005223	Q01984
ENSRNOG00000025074	P02680
ENSRNOG00000009131	A0JPN4
ENSRNOG00000026124	P41138
ENSRNOG00000036895	Q32ZG7
ENSRNOG00000009075	Q5M7V1
ENSRNOG00000029330	Q66HG6
ENSRNOG00000025608	Q9JI61
ENSRNOG00000005130	Q5XI78
ENSRNOG00000045949	P97612
ENSRNOG00000004050	Q63553
ENSRNOG00000019219	Q63666
ENSRNOG00000016063	Q5XI83
ENSRNOG00000006855	O88807
ENSRNOG00000027331	Q3SWT6
ENSRNOG00000023480	Q3SWT1
ENSRNOG00000068687	D3ZID8
ENSRNOG00000019219	Q63666
ENSRNOG00000017914	Q9Z1H9
ENSRNOG00000031506	P02793
ENSRNOG00000062421	Q63487
ENSRNOG00000020136	P23606
ENSRNOG00000031506	P02793
ENSRNOG00000005890	Q6AXS5
ENSRNOG00000031506	P02793
ENSRNOG00000007092	P14480
ENSRNOG00000010126	D3ZU57
ENSRNOG00000010643	D3ZD05
ENSRNOG00000013062	Q09128
ENSRNOG00000011857	P62775
ENSRNOG00000020922	P97541
ENSRNOG00000008850	Q5BK48
ENSRNOG00000015476	Q8R512
ENSRNOG00000013642	Q5M9H1
ENSRNOG00000005345	P62762
ENSRNOG00000018257	P20059
ENSRNOG00000007967	P21913
ENSRNOG00000020941	Q6QI68
ENSRNOG00000009459	Q5RKH7
ENSRNOG00000003879	Q5XIL0
ENSRNOG00000019086	P51842
ENSRNOG00000010897	P59895
ENSRNOG00000066556	Q8VI82
ENSRNOG00000004899	O88759
ENSRNOG00000006655	Q9WUC8
ENSRNOG00000004899	O88759
ENSRNOG00000029627	P60868
ENSRNOG00000004899	O88759
ENSRNOG00000028822	Q6PDU5
ENSRNOG00000028521	Q5PQS0
ENSRNOG00000000221	Q6QA69
ENSRNOG00000012682	P50569
ENSRNOG00000018440	Q6AY65
ENSRNOG00000078864	P0C0W8
ENSRNOG00000004899	O88759
ENSRNOG00000015368	Q5XI02
ENSRNOG00000004085	P0DKR2
ENSRNOG00000030483	Q08602
ENSRNOG00000004899	O88759
ENSRNOG00000028822	Q6PDU5
ENSRNOG00000004078	P15429
ENSRNOG00000050846	Q9R1B1
ENSRNOG00000021644	Q924V4
ENSRNOG00000004148	O35831
ENSRNOG00000024497	Q7TP17
ENSRNOG00000002387	Q5PPP3
ENSRNOG00000002387	Q5PPP3
ENSRNOG00000031211	Q6AYT9
ENSRNOG00000012906	Q3ZB98
ENSRNOG00000008989	Q811X6
ENSRNOG00000042333	A0A096MJZ0
ENSRNOG00000002389	Q6QI89
ENSRNOG00000004989	O88969
ENSRNOG00000004904	Q6AYD3
ENSRNOG00000010893	Q04667
ENSRNOG00000004515	Q3B8N8
ENSRNOG00000006174	Q63226
ENSRNOG00000002389	Q6QI89
ENSRNOG00000026643	D4A4T9
ENSRNOG00000003613	P82458
ENSRNOG00000028017	Q6AYQ4
ENSRNOG00000024497	Q7TP17
ENSRNOG00000010953	Q9WVM4
ENSRNOG00000023455	Q5XIN7
ENSRNOG00000002389	Q6QI89
ENSRNOG00000011646	Q9WTY2
ENSRNOG00000002389	Q6QI89
ENSRNOG00000019321	P01355
ENSRNOG00000002389	Q6QI89
ENSRNOG00000071323	Q6P6T5
ENSRNOG00000017692	B2RYF1
ENSRNOG00000005195	P14841
ENSRNOG00000001766	Q99376
ENSRNOG00000025997	Q5RKI9
ENSRNOG00000014317	A1L108
ENSRNOG00000012906	Q3ZB98
ENSRNOG00000023320	Q6AYR9
ENSRNOG00000018766	Q5U4F0
ENSRNOG00000003506	O35165
ENSRNOG00000002419	P60203
ENSRNOG00000008484	Q63737
ENSRNOG00000049955	Q6T3U3
ENSRNOG00000014476	O08719
ENSRNOG00000001762	P19836
ENSRNOG00000010379	Q4QQT3
ENSRNOG00000008212	Q498M4
ENSRNOG00000016200	Q5PQN7
ENSRNOG00000009191	Q5GH56
ENSRNOG00000032473	Q62968
ENSRNOG00000009370	Q6DG50
ENSRNOG00000011716	Q564G3
ENSRNOG00000008427	Q6P756
ENSRNOG00000018993	Q99J82
ENSRNOG00000020382	Q924U0
ENSRNOG00000036876	D4AAA5
ENSRNOG00000026965	Q5M826
ENSRNOG00000020563	P50339
ENSRNOG00000014726	Q7TN78
ENSRNOG00000009058	Q68A65
ENSRNOG00000009333	Q9WVS2
ENSRNOG00000010309	P63140
ENSRNOG00000090389	Q6XKD3
ENSRNOG00000016543	Q91Z63
ENSRNOG00000004222	P02634
ENSRNOG00000032246	Q6SKG1
ENSRNOG00000009183	Q5XIA2
ENSRNOG00000003965	P63278
ENSRNOG00000026958	Q6AYH4
ENSRNOG00000015480	P09217
ENSRNOG00000013720	A2RUV9
ENSRNOG00000019626	Q9ES38
ENSRNOG00000008596	Q641W7
ENSRNOG00000053510	Q5RKG2
ENSRNOG00000003020	Q6J329
ENSRNOG00000010421	B2RYI0
ENSRNOG00000020925	Q5XIB5
ENSRNOG00000009948	Q5PPM8
ENSRNOG00000015145	Q64620
ENSRNOG00000027487	O08629
ENSRNOG00000003965	P63278
ENSRNOG00000031643	D4ACX8
ENSRNOG00000016385	P18506
ENSRNOG00000090378	P61150
ENSRNOG00000009090	P61805
ENSRNOG00000014513	A1A5R7
ENSRNOG00000019830	P51657
ENSRNOG00000066875	Q4V8B2
ENSRNOG00000020202	Q8VI04
ENSRNOG00000048169	Q6AY56
ENSRNOG00000004359	Q6P7B0
ENSRNOG00000019497	Q6PDW6
ENSRNOG00000081095	P62856
ENSRNOG00000009982	P85973
ENSRNOG00000016810	P13668
ENSRNOG00000013132	Q6IE06
ENSRNOG00000011981	Q2M1K6
ENSRNOG00000020294	P02782
ENSRNOG00000010296	Q9R0S5
ENSRNOG00000009331	P50545
ENSRNOG00000010889	D3Z902
ENSRNOG00000012172	Q6BDS1
ENSRNOG00000061527	P17712
ENSRNOG00000012876	P31646
ENSRNOG00000010261	Q5GAM0
ENSRNOG00000061527	P17712
ENSRNOG00000031168	Q6AYC5
ENSRNOG00000024809	Q5BJX0
ENSRNOG00000007581	Q7TSF2
ENSRNOG00000023151	P02780
ENSRNOG00000010261	Q5GAM0
ENSRNOG00000010261	Q5GAM0
ENSRNOG00000014785	Q5EGY4
ENSRNOG00000021295	Q3SWS8
ENSRNOG00000032472	Q8CJ11
ENSRNOG00000004650	O88881
ENSRNOG00000020619	Q5RK09
ENSRNOG00000016638	P54311
ENSRNOG00000037595	Q3KR53
ENSRNOG00000004650	O88881
ENSRNOG00000010947	Q10739
ENSRNOG00000016937	Q5XII9
ENSRNOG00000011873	D4A4K3
ENSRNOG00000088362	P18445
ENSRNOG00000019584	O70534
ENSRNOG00000009406	Q4KLL4
ENSRNOG00000006093	D4A6D8
ENSRNOG00000061215	Q9QYU4
ENSRNOG00000018105	Q8CGV7
ENSRNOG00000004344	Q2TGK3
ENSRNOG00000020277	P97846
ENSRNOG00000013209	P63156
ENSRNOG00000060137	Q9JJH2
ENSRNOG00000005331	Q9Z269
ENSRNOG00000031038	Q53E76
ENSRNOG00000022943	P51556
ENSRNOG00000042261	Q8VHK7
ENSRNOG00000013690	Q5RJN9
ENSRNOG00000016454	Q66HD3
ENSRNOG00000022234	Q66H47
ENSRNOG00000017477	O88272
ENSRNOG00000020653	P47752
ENSRNOG00000020578	P16573
ENSRNOG00000057623	P23514
ENSRNOG00000020578	P16573
ENSRNOG00000030443	Q99P75
ENSRNOG00000010550	Q5U1Z2
ENSRNOG00000016727	P51635
ENSRNOG00000011745	P18420
ENSRNOG00000006069	Q9Z1Z1
ENSRNOG00000024870	P0C6S7
ENSRNOG00000018239	Q8VID1
ENSRNOG00000011645	Q6AYG0
ENSRNOG00000017194	Q63716
ENSRNOG00000020596	Q5I0I4
ENSRNOG00000011033	Q6AYM2
ENSRNOG00000010104	Q6EV70
ENSRNOG00000064731	P00763
