hsa	rno
ENSG00000170962	ENSRNOG00000029148
ENSG00000170965	ENSRNOG00000002379
ENSG00000170967	ENSRNOG00000022081
ENSG00000170989	ENSRNOG00000013683
ENSG00000171017	ENSRNOG00000028460
ENSG00000171033	ENSRNOG00000012095
ENSG00000171044	ENSRNOG00000011634
ENSG00000171067	ENSRNOG00000025245
ENSG00000171100	ENSRNOG00000002516
ENSG00000171115	ENSRNOG00000020169
ENSG00000171121	ENSRNOG00000027836
ENSG00000171130	ENSRNOG00000008218
ENSG00000171135	ENSRNOG00000009175
ENSG00000171148	ENSRNOG00000008597
ENSG00000171160	ENSRNOG00000027156
ENSG00000171163	ENSRNOG00000002682
ENSG00000171202	ENSRNOG00000022748
ENSG00000171204	ENSRNOG00000022732
ENSG00000171208	ENSRNOG00000016245
ENSG00000171209	ENSRNOG00000001951
ENSG00000171243	ENSRNOG00000005770
ENSG00000171246	ENSRNOG00000003741
ENSG00000171302	ENSRNOG00000003239
ENSG00000171303	ENSRNOG00000009790
ENSG00000171310	ENSRNOG00000008885
ENSG00000171314	ENSRNOG00000050585
ENSG00000171345	ENSRNOG00000071326
ENSG00000171346	ENSRNOG00000071325
ENSG00000171365	ENSRNOG00000002862
ENSG00000171368	ENSRNOG00000028261
ENSG00000171388	ENSRNOG00000003984
ENSG00000171401	ENSRNOG00000014070
ENSG00000171421	ENSRNOG00000023407
ENSG00000171446	ENSRNOG00000011628
ENSG00000171476	ENSRNOG00000024689
ENSG00000171488	ENSRNOG00000065000
ENSG00000171492	ENSRNOG00000002121
ENSG00000171497	ENSRNOG00000027408
ENSG00000171517	ENSRNOG00000064204
ENSG00000171530	ENSRNOG00000048342
ENSG00000171533	ENSRNOG00000027204
ENSG00000171557	ENSRNOG00000025074
ENSG00000171564	ENSRNOG00000007092
ENSG00000171566	ENSRNOG00000006655
ENSG00000171587	ENSRNOG00000027992
ENSG00000171595	ENSRNOG00000024523
ENSG00000171603	ENSRNOG00000016398
ENSG00000171604	ENSRNOG00000032878
ENSG00000171631	ENSRNOG00000019270
ENSG00000171680	ENSRNOG00000022694
ENSG00000171700	ENSRNOG00000016547
ENSG00000171720	ENSRNOG00000019618
ENSG00000171723	ENSRNOG00000064630
ENSG00000171763	ENSRNOG00000000169
ENSG00000171772	ENSRNOG00000024073
ENSG00000171777	ENSRNOG00000033744
ENSG00000171790	ENSRNOG00000032183
ENSG00000171792	ENSRNOG00000028517
ENSG00000171806	ENSRNOG00000025189
ENSG00000171824	ENSRNOG00000010719
ENSG00000171855	ENSRNOG00000006268
ENSG00000171858	ENSRNOG00000060449
ENSG00000171865	ENSRNOG00000008584
ENSG00000171867	ENSRNOG00000021259
ENSG00000171962	ENSRNOG00000021303
ENSG00000171992	ENSRNOG00000019181
ENSG00000172005	ENSRNOG00000015445
ENSG00000172009	ENSRNOG00000019924
ENSG00000172020	ENSRNOG00000001528
ENSG00000172023	ENSRNOG00000006486
ENSG00000172057	ENSRNOG00000030445
ENSG00000172071	ENSRNOG00000006069
ENSG00000172086	ENSRNOG00000007124
ENSG00000172115	ENSRNOG00000065095
ENSG00000172156	ENSRNOG00000007335
ENSG00000172171	ENSRNOG00000004000
ENSG00000172216	ENSRNOG00000078148
ENSG00000172244	ENSRNOG00000017581
ENSG00000172260	ENSRNOG00000021410
ENSG00000172270	ENSRNOG00000008414
ENSG00000172346	ENSRNOG00000005332
ENSG00000172348	ENSRNOG00000010350
ENSG00000172354	ENSRNOG00000001409
ENSG00000172379	ENSRNOG00000013017
ENSG00000172382	ENSRNOG00000005336
ENSG00000172409	ENSRNOG00000007416
ENSG00000172425	ENSRNOG00000075307
ENSG00000172461	ENSRNOG00000070149
ENSG00000172465	ENSRNOG00000002387
ENSG00000172469	ENSRNOG00000008626
ENSG00000172482	ENSRNOG00000023856
ENSG00000172531	ENSRNOG00000018708
ENSG00000172572	ENSRNOG00000025042
ENSG00000172594	ENSRNOG00000066945
ENSG00000172667	ENSRNOG00000063864
ENSG00000172732	ENSRNOG00000020617
ENSG00000172757	ENSRNOG00000020660
ENSG00000172780	ENSRNOG00000037768
ENSG00000172785	ENSRNOG00000015516
ENSG00000172809	ENSRNOG00000030747
ENSG00000172840	ENSRNOG00000012343
ENSG00000172893	ENSRNOG00000020776
ENSG00000172936	ENSRNOG00000013634
ENSG00000172938	ENSRNOG00000013448
ENSG00000172940	ENSRNOG00000056476
ENSG00000172955	ENSRNOG00000069176
ENSG00000172992	ENSRNOG00000021682
ENSG00000173093	ENSRNOG00000034266
ENSG00000173198	ENSRNOG00000037845
ENSG00000173208	ENSRNOG00000015538
ENSG00000173221	ENSRNOG00000012183
ENSG00000173227	ENSRNOG00000019306
ENSG00000173250	ENSRNOG00000027103
ENSG00000173327	ENSRNOG00000020773
ENSG00000173372	ENSRNOG00000012807
ENSG00000173406	ENSRNOG00000007410
ENSG00000173436	ENSRNOG00000089574
ENSG00000173511	ENSRNOG00000021156
ENSG00000173559	ENSRNOG00000015416
ENSG00000173588	ENSRNOG00000007859
ENSG00000173597	ENSRNOG00000001967
ENSG00000173612	ENSRNOG00000000401
ENSG00000173621	ENSRNOG00000019356
ENSG00000173627	ENSRNOG00000028089
ENSG00000173638	ENSRNOG00000001232
ENSG00000173653	ENSRNOG00000019468
ENSG00000173662	ENSRNOG00000009708
ENSG00000173673	ENSRNOG00000010893
ENSG00000173698	ENSRNOG00000032472
ENSG00000173726	ENSRNOG00000019980
ENSG00000173786	ENSRNOG00000017496
ENSG00000173801	ENSRNOG00000015380
ENSG00000173838	ENSRNOG00000007084
ENSG00000173846	ENSRNOG00000018484
ENSG00000173852	ENSRNOG00000026589
ENSG00000173890	ENSRNOG00000009487
ENSG00000173905	ENSRNOG00000024213
ENSG00000173915	ENSRNOG00000020296
ENSG00000173918	ENSRNOG00000003259
ENSG00000173926	ENSRNOG00000023013
ENSG00000173960	ENSRNOG00000065514
ENSG00000173988	ENSRNOG00000038291
ENSG00000174004	ENSRNOG00000001752
ENSG00000174010	ENSRNOG00000006515
ENSG00000174015	ENSRNOG00000047413
ENSG00000174021	ENSRNOG00000084618
ENSG00000174032	ENSRNOG00000001052
ENSG00000174132	ENSRNOG00000019087
ENSG00000174156	ENSRNOG00000000201
ENSG00000174156	ENSRNOG00000013484
ENSG00000174165	ENSRNOG00000019825
ENSG00000174173	ENSRNOG00000039567
ENSG00000174238	ENSRNOG00000003846
ENSG00000174306	ENSRNOG00000027988
ENSG00000174307	ENSRNOG00000009068
ENSG00000174327	ENSRNOG00000059956
ENSG00000174343	ENSRNOG00000002484
ENSG00000174358	ENSRNOG00000026501
ENSG00000174373	ENSRNOG00000046256
ENSG00000174429	ENSRNOG00000007999
ENSG00000174437	ENSRNOG00000001285
ENSG00000174460	ENSRNOG00000013162
ENSG00000174529	ENSRNOG00000028752
ENSG00000174576	ENSRNOG00000020009
ENSG00000174600	ENSRNOG00000000704
ENSG00000174607	ENSRNOG00000009345
ENSG00000174697	ENSRNOG00000045797
ENSG00000174738	ENSRNOG00000046912
ENSG00000174744	ENSRNOG00000020117
ENSG00000174748	ENSRNOG00000008140
ENSG00000174804	ENSRNOG00000063590
ENSG00000174827	ENSRNOG00000000096
ENSG00000174837	ENSRNOG00000046254
ENSG00000174871	ENSRNOG00000020247
ENSG00000174891	ENSRNOG00000062777
ENSG00000174915	ENSRNOG00000015912
ENSG00000174945	ENSRNOG00000077699
ENSG00000174946	ENSRNOG00000025297
ENSG00000174948	ENSRNOG00000014793
ENSG00000174951	ENSRNOG00000020995
ENSG00000174953	ENSRNOG00000014599
ENSG00000174990	ENSRNOG00000019098
ENSG00000174992	ENSRNOG00000016857
ENSG00000175003	ENSRNOG00000016337
ENSG00000175029	ENSRNOG00000017326
ENSG00000175065	ENSRNOG00000022364
ENSG00000175073	ENSRNOG00000006980
ENSG00000175104	ENSRNOG00000004639
ENSG00000175115	ENSRNOG00000020350
ENSG00000175130	ENSRNOG00000066033
ENSG00000175166	ENSRNOG00000001719
ENSG00000175175	ENSRNOG00000024730
ENSG00000175189	ENSRNOG00000007700
ENSG00000175203	ENSRNOG00000025481
ENSG00000175206	ENSRNOG00000008176
ENSG00000175264	ENSRNOG00000007989
ENSG00000175334	ENSRNOG00000020460
ENSG00000175344	ENSRNOG00000010853
ENSG00000175376	ENSRNOG00000020463
ENSG00000175387	ENSRNOG00000018140
ENSG00000175416	ENSRNOG00000017506
ENSG00000175426	ENSRNOG00000011107
ENSG00000175467	ENSRNOG00000020475
ENSG00000175471	ENSRNOG00000013282
ENSG00000175497	ENSRNOG00000002595
ENSG00000175518	ENSRNOG00000017016
ENSG00000175538	ENSRNOG00000063050
ENSG00000175550	ENSRNOG00000020527
ENSG00000175564	ENSRNOG00000017716
ENSG00000175567	ENSRNOG00000017854
ENSG00000175573	ENSRNOG00000020551
ENSG00000175582	ENSRNOG00000018176
ENSG00000175592	ENSRNOG00000020552
ENSG00000175600	ENSRNOG00000066247
ENSG00000175707	ENSRNOG00000055933
ENSG00000175792	ENSRNOG00000013195
ENSG00000175866	ENSRNOG00000004049
ENSG00000175899	ENSRNOG00000028896
ENSG00000175928	ENSRNOG00000006802
ENSG00000175946	ENSRNOG00000007896
ENSG00000175985	ENSRNOG00000038297
ENSG00000176018	ENSRNOG00000016298
ENSG00000176020	ENSRNOG00000064183
ENSG00000176046	ENSRNOG00000019206
ENSG00000176058	ENSRNOG00000010896
ENSG00000176087	ENSRNOG00000002908
ENSG00000176095	ENSRNOG00000085966
ENSG00000176136	ENSRNOG00000016685
ENSG00000176142	ENSRNOG00000003075
ENSG00000176165	ENSRNOG00000047891
ENSG00000176204	ENSRNOG00000021938
ENSG00000176340	ENSRNOG00000073321
ENSG00000176358	ENSRNOG00000004404
ENSG00000176386	ENSRNOG00000090496
ENSG00000176387	ENSRNOG00000017084
ENSG00000176406	ENSRNOG00000004201
ENSG00000176422	ENSRNOG00000003127
ENSG00000176476	ENSRNOG00000019245
ENSG00000176597	ENSRNOG00000046258
ENSG00000176623	ENSRNOG00000025145
ENSG00000176641	ENSRNOG00000014859
ENSG00000176658	ENSRNOG00000003276
ENSG00000176692	ENSRNOG00000047446
ENSG00000176697	ENSRNOG00000047466
ENSG00000176720	ENSRNOG00000018214
ENSG00000176732	ENSRNOG00000050386
ENSG00000176749	ENSRNOG00000068243
ENSG00000176845	ENSRNOG00000046202
ENSG00000176884	ENSRNOG00000011726
ENSG00000176887	ENSRNOG00000030034
ENSG00000176890	ENSRNOG00000037225
ENSG00000176903	ENSRNOG00000010553
ENSG00000176946	ENSRNOG00000018351
ENSG00000176953	ENSRNOG00000057384
ENSG00000176971	ENSRNOG00000073909
ENSG00000176973	ENSRNOG00000024239
ENSG00000176978	ENSRNOG00000012640
ENSG00000177051	ENSRNOG00000008815
ENSG00000177058	ENSRNOG00000009851
ENSG00000177098	ENSRNOG00000026679
ENSG00000177108	ENSRNOG00000011285
ENSG00000177150	ENSRNOG00000080800
ENSG00000177156	ENSRNOG00000018367
ENSG00000177182	ENSRNOG00000006919
ENSG00000177192	ENSRNOG00000037500
ENSG00000177238	ENSRNOG00000022099
ENSG00000177272	ENSRNOG00000062002
ENSG00000177283	ENSRNOG00000069521
ENSG00000177294	ENSRNOG00000014953
ENSG00000177301	ENSRNOG00000018285
ENSG00000177352	ENSRNOG00000048718
ENSG00000177354	ENSRNOG00000049942
ENSG00000177432	ENSRNOG00000083613
ENSG00000177464	ENSRNOG00000016362
ENSG00000177483	ENSRNOG00000024878
ENSG00000177519	ENSRNOG00000005109
ENSG00000177542	ENSRNOG00000049944
ENSG00000177556	ENSRNOG00000013118
ENSG00000177576	ENSRNOG00000018676
ENSG00000177600	ENSRNOG00000068445
ENSG00000177606	ENSRNOG00000026293
ENSG00000177646	ENSRNOG00000014178
ENSG00000177669	ENSRNOG00000030102
ENSG00000177673	ENSRNOG00000018559
ENSG00000177674	ENSRNOG00000008619
ENSG00000177685	ENSRNOG00000019199
ENSG00000177697	ENSRNOG00000062573
ENSG00000177807	ENSRNOG00000068444
ENSG00000177853	ENSRNOG00000036592
ENSG00000177868	ENSRNOG00000007404
ENSG00000177875	ENSRNOG00000021945
ENSG00000177885	ENSRNOG00000003990
ENSG00000177889	ENSRNOG00000073414
ENSG00000177917	ENSRNOG00000005074
ENSG00000177954	ENSRNOG00000016961
ENSG00000178033	ENSRNOG00000000825
ENSG00000178057	ENSRNOG00000020068
ENSG00000178127	ENSRNOG00000042503
ENSG00000178149	ENSRNOG00000020159
ENSG00000178202	ENSRNOG00000007177
ENSG00000178252	ENSRNOG00000020185
ENSG00000178301	ENSRNOG00000013358
ENSG00000178307	ENSRNOG00000005377
ENSG00000178342	ENSRNOG00000053640
ENSG00000178381	ENSRNOG00000032917
ENSG00000178397	ENSRNOG00000024605
ENSG00000178401	ENSRNOG00000053498
ENSG00000178449	ENSRNOG00000084326
ENSG00000178522	ENSRNOG00000003718
ENSG00000178531	ENSRNOG00000073687
ENSG00000178538	ENSRNOG00000005669
ENSG00000178602	ENSRNOG00000016567
ENSG00000178718	ENSRNOG00000018812
ENSG00000178719	ENSRNOG00000029941
ENSG00000178741	ENSRNOG00000018816
ENSG00000178752	ENSRNOG00000024688
ENSG00000178764	ENSRNOG00000005417
ENSG00000178773	ENSRNOG00000015397
ENSG00000178802	ENSRNOG00000018898
ENSG00000178814	ENSRNOG00000011781
ENSG00000178878	ENSRNOG00000007830
ENSG00000178927	ENSRNOG00000036666
ENSG00000178952	ENSRNOG00000018604
ENSG00000178999	ENSRNOG00000005659
ENSG00000179002	ENSRNOG00000061876
ENSG00000179021	ENSRNOG00000000720
ENSG00000179041	ENSRNOG00000007240
ENSG00000179071	ENSRNOG00000048071
ENSG00000179094	ENSRNOG00000007387
ENSG00000179115	ENSRNOG00000003149
ENSG00000179148	ENSRNOG00000007454
ENSG00000179152	ENSRNOG00000004085
ENSG00000179218	ENSRNOG00000003029
ENSG00000179222	ENSRNOG00000006756
ENSG00000179271	ENSRNOG00000003011
ENSG00000179314	ENSRNOG00000007869
ENSG00000179348	ENSRNOG00000012347
ENSG00000179388	ENSRNOG00000017828
ENSG00000179403	ENSRNOG00000018338
ENSG00000179520	ENSRNOG00000007581
ENSG00000179526	ENSRNOG00000012812
ENSG00000179546	ENSRNOG00000012038
ENSG00000179627	ENSRNOG00000037562
ENSG00000179632	ENSRNOG00000013514
ENSG00000179715	ENSRNOG00000022807
ENSG00000179751	ENSRNOG00000019879
ENSG00000179862	ENSRNOG00000046607
ENSG00000179886	ENSRNOG00000008686
ENSG00000179921	ENSRNOG00000087111
ENSG00000179958	ENSRNOG00000017850
ENSG00000180096	ENSRNOG00000017804
ENSG00000180098	ENSRNOG00000055344
ENSG00000180104	ENSRNOG00000014721
ENSG00000180176	ENSRNOG00000020410
ENSG00000180185	ENSRNOG00000014727
ENSG00000180209	ENSRNOG00000017645
ENSG00000180269	ENSRNOG00000078864
ENSG00000180318	ENSRNOG00000004390
ENSG00000180370	ENSRNOG00000001747
ENSG00000180383	ENSRNOG00000036895
ENSG00000180509	ENSRNOG00000001984
ENSG00000180537	ENSRNOG00000018070
ENSG00000180549	ENSRNOG00000014156
ENSG00000180616	ENSRNOG00000002793
ENSG00000180667	ENSRNOG00000004341
ENSG00000180739	ENSRNOG00000020901
ENSG00000180745	ENSRNOG00000028288
ENSG00000180758	ENSRNOG00000017528
ENSG00000180772	ENSRNOG00000050006
ENSG00000180871	ENSRNOG00000063618
ENSG00000180879	ENSRNOG00000053172
ENSG00000180914	ENSRNOG00000005806
ENSG00000180957	ENSRNOG00000000665
ENSG00000180964	ENSRNOG00000028585
ENSG00000180979	ENSRNOG00000009143
ENSG00000180999	ENSRNOG00000026523
ENSG00000181026	ENSRNOG00000018421
ENSG00000181035	ENSRNOG00000020345
ENSG00000181038	ENSRNOG00000000249
ENSG00000181061	ENSRNOG00000019428
ENSG00000181072	ENSRNOG00000046972
ENSG00000181085	ENSRNOG00000009336
ENSG00000181192	ENSRNOG00000023587
ENSG00000181195	ENSRNOG00000008943
ENSG00000181240	ENSRNOG00000048853
ENSG00000181392	ENSRNOG00000049277
ENSG00000181396	ENSRNOG00000036668
ENSG00000181408	ENSRNOG00000036669
ENSG00000181418	ENSRNOG00000059605
ENSG00000181444	ENSRNOG00000007707
ENSG00000181467	ENSRNOG00000065432
ENSG00000181619	ENSRNOG00000004499
ENSG00000181625	ENSRNOG00000019369
ENSG00000181631	ENSRNOG00000029756
ENSG00000181656	ENSRNOG00000026953
ENSG00000181690	ENSRNOG00000008846
ENSG00000181704	ENSRNOG00000006642
ENSG00000181754	ENSRNOG00000045665
ENSG00000181773	ENSRNOG00000009540
ENSG00000181778	ENSRNOG00000025476
ENSG00000181788	ENSRNOG00000013703
ENSG00000181789	ENSRNOG00000010474
ENSG00000181804	ENSRNOG00000008554
ENSG00000181929	ENSRNOG00000070180
ENSG00000181965	ENSRNOG00000022405
ENSG00000182054	ENSRNOG00000013949
ENSG00000182093	ENSRNOG00000001629
ENSG00000182118	ENSRNOG00000019022
ENSG00000182132	ENSRNOG00000005365
ENSG00000182149	ENSRNOG00000015144
ENSG00000182154	ENSRNOG00000080840
ENSG00000182158	ENSRNOG00000026705
ENSG00000182223	ENSRNOG00000026150
ENSG00000182240	ENSRNOG00000001953
ENSG00000182256	ENSRNOG00000014862
ENSG00000182264	ENSRNOG00000089371
ENSG00000182324	ENSRNOG00000021056
ENSG00000182333	ENSRNOG00000019448
ENSG00000182372	ENSRNOG00000012565
ENSG00000182389	ENSRNOG00000007666
ENSG00000182446	ENSRNOG00000036698
ENSG00000182450	ENSRNOG00000021140
ENSG00000182459	ENSRNOG00000036670
ENSG00000182489	ENSRNOG00000089589
ENSG00000182492	ENSRNOG00000055962
ENSG00000182508	ENSRNOG00000027601
ENSG00000182533	ENSRNOG00000005798
ENSG00000182541	ENSRNOG00000019000
ENSG00000182551	ENSRNOG00000008950
ENSG00000182552	ENSRNOG00000022500
ENSG00000182621	ENSRNOG00000004810
ENSG00000182628	ENSRNOG00000025981
ENSG00000182645	ENSRNOG00000017656
ENSG00000182687	ENSRNOG00000061733
ENSG00000182718	ENSRNOG00000010362
ENSG00000182759	ENSRNOG00000007668
ENSG00000182768	ENSRNOG00000013553
ENSG00000182771	ENSRNOG00000055499
ENSG00000182782	ENSRNOG00000071408
ENSG00000182795	ENSRNOG00000004341
ENSG00000182809	ENSRNOG00000005041
ENSG00000182866	ENSRNOG00000009705
ENSG00000182872	ENSRNOG00000008472
ENSG00000182899	ENSRNOG00000091162
ENSG00000182901	ENSRNOG00000021984
ENSG00000182902	ENSRNOG00000042731
ENSG00000182916	ENSRNOG00000037645
ENSG00000182919	ENSRNOG00000010887
ENSG00000182963	ENSRNOG00000048838
ENSG00000182979	ENSRNOG00000004711
ENSG00000182985	ENSRNOG00000018778
ENSG00000182993	ENSRNOG00000027979
ENSG00000183023	ENSRNOG00000008479
ENSG00000183032	ENSRNOG00000008931
ENSG00000183036	ENSRNOG00000001628
ENSG00000183044	ENSRNOG00000002636
ENSG00000183048	ENSRNOG00000036693
ENSG00000183067	ENSRNOG00000028216
ENSG00000183087	ENSRNOG00000018233
ENSG00000183092	ENSRNOG00000004650
ENSG00000183134	ENSRNOG00000090389
ENSG00000183137	ENSRNOG00000000303
ENSG00000183150	ENSRNOG00000007126
ENSG00000183155	ENSRNOG00000004424
ENSG00000183185	ENSRNOG00000001679
ENSG00000183255	ENSRNOG00000001223
ENSG00000183260	ENSRNOG00000015067
ENSG00000183283	ENSRNOG00000004628
ENSG00000183291	ENSRNOG00000055257
ENSG00000183508	ENSRNOG00000070242
ENSG00000183549	ENSRNOG00000031211
ENSG00000183576	ENSRNOG00000006587
ENSG00000183607	ENSRNOG00000009256
ENSG00000183624	ENSRNOG00000079966
ENSG00000183648	ENSRNOG00000088065
ENSG00000183655	ENSRNOG00000010959
ENSG00000183665	ENSRNOG00000008978
ENSG00000183722	ENSRNOG00000014153
ENSG00000183734	ENSRNOG00000020434
ENSG00000183785	ENSRNOG00000048169
ENSG00000183801	ENSRNOG00000056562
ENSG00000183826	ENSRNOG00000000540
ENSG00000183853	ENSRNOG00000016408
ENSG00000183876	ENSRNOG00000026060
ENSG00000183918	ENSRNOG00000080232
ENSG00000183979	ENSRNOG00000036686
ENSG00000184007	ENSRNOG00000050044
ENSG00000184014	ENSRNOG00000012206
ENSG00000184056	ENSRNOG00000013149
ENSG00000184113	ENSRNOG00000077978
ENSG00000184154	ENSRNOG00000020124
ENSG00000184160	ENSRNOG00000084818
ENSG00000184164	ENSRNOG00000004659
ENSG00000184182	ENSRNOG00000019953
ENSG00000184194	ENSRNOG00000060137
ENSG00000184203	ENSRNOG00000001733
ENSG00000184220	ENSRNOG00000027888
ENSG00000184221	ENSRNOG00000028648
ENSG00000184232	ENSRNOG00000009243
ENSG00000184261	ENSRNOG00000016110
ENSG00000184304	ENSRNOG00000004165
ENSG00000184313	ENSRNOG00000058870
ENSG00000184350	ENSRNOG00000065330
ENSG00000184357	ENSRNOG00000060355
ENSG00000184389	ENSRNOG00000005935
ENSG00000184428	ENSRNOG00000007500
ENSG00000184454	ENSRNOG00000048139
ENSG00000184470	ENSRNOG00000001890
ENSG00000184502	ENSRNOG00000014740
ENSG00000184524	ENSRNOG00000062814
ENSG00000184544	ENSRNOG00000026548
ENSG00000184602	ENSRNOG00000058739
ENSG00000184611	ENSRNOG00000007528
ENSG00000184613	ENSRNOG00000006235
ENSG00000184709	ENSRNOG00000011457
ENSG00000184719	ENSRNOG00000020705
ENSG00000184731	ENSRNOG00000005660
ENSG00000184811	ENSRNOG00000022239
ENSG00000184840	ENSRNOG00000021882
ENSG00000184857	ENSRNOG00000027087
ENSG00000184900	ENSRNOG00000038489
ENSG00000184911	ENSRNOG00000048295
ENSG00000184925	ENSRNOG00000028701
ENSG00000184933	ENSRNOG00000085613
ENSG00000184984	ENSRNOG00000006397
ENSG00000184988	ENSRNOG00000023628
ENSG00000184990	ENSRNOG00000028640
ENSG00000185046	ENSRNOG00000024870
ENSG00000185070	ENSRNOG00000003732
ENSG00000185088	ENSRNOG00000050473
ENSG00000185105	ENSRNOG00000036681
ENSG00000185127	ENSRNOG00000070184
ENSG00000185198	ENSRNOG00000025293
ENSG00000185201	ENSRNOG00000015078
ENSG00000185238	ENSRNOG00000014829
ENSG00000185267	ENSRNOG00000026493
ENSG00000185303	ENSRNOG00000011438
ENSG00000185313	ENSRNOG00000032473
ENSG00000185345	ENSRNOG00000055547
ENSG00000185414	ENSRNOG00000049330
ENSG00000185479	ENSRNOG00000070470
ENSG00000185480	ENSRNOG00000004682
ENSG00000185513	ENSRNOG00000007044
ENSG00000185515	ENSRNOG00000048061
ENSG00000185551	ENSRNOG00000010308
ENSG00000185559	ENSRNOG00000019584
ENSG00000185565	ENSRNOG00000031852
ENSG00000185591	ENSRNOG00000014084
ENSG00000185608	ENSRNOG00000049686
ENSG00000185624	ENSRNOG00000036689
ENSG00000185650	ENSRNOG00000058646
ENSG00000185652	ENSRNOG00000019716
ENSG00000185666	ENSRNOG00000026866
ENSG00000185742	ENSRNOG00000025463
ENSG00000185774	ENSRNOG00000032350
ENSG00000185775	ENSRNOG00000018202
ENSG00000185787	ENSRNOG00000058412
ENSG00000185813	ENSRNOG00000036684
ENSG00000185818	ENSRNOG00000049351
ENSG00000185873	ENSRNOG00000002002
ENSG00000185897	ENSRNOG00000037467
ENSG00000185900	ENSRNOG00000014628
ENSG00000185905	ENSRNOG00000016978
ENSG00000185909	ENSRNOG00000047867
ENSG00000185924	ENSRNOG00000003121
ENSG00000185946	ENSRNOG00000017310
ENSG00000185972	ENSRNOG00000014831
ENSG00000185973	ENSRNOG00000000729
ENSG00000185982	ENSRNOG00000023384
ENSG00000186009	ENSRNOG00000018543
ENSG00000186074	ENSRNOG00000021424
ENSG00000186075	ENSRNOG00000007255
ENSG00000186081	ENSRNOG00000050420
ENSG00000186106	ENSRNOG00000025504
ENSG00000186141	ENSRNOG00000033560
ENSG00000186146	ENSRNOG00000038759
ENSG00000186185	ENSRNOG00000021713
ENSG00000186188	ENSRNOG00000021763
ENSG00000186190	ENSRNOG00000075637
ENSG00000186280	ENSRNOG00000045905
ENSG00000186281	ENSRNOG00000013906
ENSG00000186283	ENSRNOG00000004307
ENSG00000186297	ENSRNOG00000010803
ENSG00000186298	ENSRNOG00000001269
ENSG00000186310	ENSRNOG00000029087
ENSG00000186318	ENSRNOG00000016847
ENSG00000186334	ENSRNOG00000021310
ENSG00000186377	ENSRNOG00000043513
ENSG00000186395	ENSRNOG00000030170
ENSG00000186453	ENSRNOG00000050114
ENSG00000186468	ENSRNOG00000016580
ENSG00000186479	ENSRNOG00000013389
ENSG00000186480	ENSRNOG00000006859
ENSG00000186487	ENSRNOG00000004269
ENSG00000186522	ENSRNOG00000049507
ENSG00000186603	ENSRNOG00000018143
ENSG00000186666	ENSRNOG00000058430
ENSG00000186716	ENSRNOG00000001304
ENSG00000186790	ENSRNOG00000007770
ENSG00000186795	ENSRNOG00000032706
ENSG00000186810	ENSRNOG00000003305
ENSG00000186827	ENSRNOG00000020106
ENSG00000186834	ENSRNOG00000003203
ENSG00000186867	ENSRNOG00000014414
ENSG00000186889	ENSRNOG00000009220
ENSG00000186910	ENSRNOG00000011141
ENSG00000186912	ENSRNOG00000070777
ENSG00000186951	ENSRNOG00000021463
ENSG00000186952	ENSRNOG00000031348
ENSG00000187003	ENSRNOG00000016641
ENSG00000187017	ENSRNOG00000010270
ENSG00000187048	ENSRNOG00000008842
ENSG00000187049	ENSRNOG00000020692
ENSG00000187094	ENSRNOG00000019321
ENSG00000187122	ENSRNOG00000026065
ENSG00000187123	ENSRNOG00000085812
ENSG00000187164	ENSRNOG00000018350
ENSG00000187244	ENSRNOG00000029399
ENSG00000187258	ENSRNOG00000015863
ENSG00000187288	ENSRNOG00000009153
ENSG00000187446	ENSRNOG00000004742
ENSG00000187486	ENSRNOG00000021128
ENSG00000187513	ENSRNOG00000014357
ENSG00000187522	ENSRNOG00000015212
ENSG00000187531	ENSRNOG00000036683
ENSG00000187546	ENSRNOG00000023116
ENSG00000187550	ENSRNOG00000038625
ENSG00000187566	ENSRNOG00000026286
ENSG00000187689	ENSRNOG00000003776
ENSG00000187730	ENSRNOG00000016385
ENSG00000187735	ENSRNOG00000022323
ENSG00000187796	ENSRNOG00000051470
ENSG00000187840	ENSRNOG00000081081
ENSG00000187848	ENSRNOG00000037456
ENSG00000187866	ENSRNOG00000051051
ENSG00000187961	ENSRNOG00000020302
ENSG00000188050	ENSRNOG00000065130
ENSG00000188130	ENSRNOG00000031233
ENSG00000188163	ENSRNOG00000010019
ENSG00000188191	ENSRNOG00000028733
ENSG00000188215	ENSRNOG00000066875
ENSG00000188257	ENSRNOG00000016945
ENSG00000188322	ENSRNOG00000067387
ENSG00000188338	ENSRNOG00000016827
ENSG00000188373	ENSRNOG00000043342
ENSG00000188428	ENSRNOG00000016497
ENSG00000188483	ENSRNOG00000073054
ENSG00000188508	ENSRNOG00000062262
ENSG00000188559	ENSRNOG00000036964
ENSG00000188611	ENSRNOG00000012196
ENSG00000188672	ENSRNOG00000017130
ENSG00000188676	ENSRNOG00000025365
ENSG00000188710	ENSRNOG00000046473
ENSG00000188729	ENSRNOG00000030462
ENSG00000188739	ENSRNOG00000020004
ENSG00000188747	ENSRNOG00000009286
ENSG00000188763	ENSRNOG00000001452
ENSG00000188771	ENSRNOG00000024346
ENSG00000188778	ENSRNOG00000012674
ENSG00000188779	ENSRNOG00000013959
ENSG00000188783	ENSRNOG00000003120
ENSG00000188820	ENSRNOG00000037757
ENSG00000188822	ENSRNOG00000009260
ENSG00000188910	ENSRNOG00000014372
ENSG00000188958	ENSRNOG00000038512
ENSG00000189023	ENSRNOG00000029408
